program,addr,name,size,seed_basis,annotated,type,basis,evidence,out_file
Setup,00014240,patch_dev_order_from_fbo_legacy,282,annotation,yes,,,,Setup/00014240.asm
Setup,0001435C,FUN_0001435c,645,auto,no,,,,Setup/0001435C.asm
Setup,000145E4,FUN_000145e4,552,auto,no,,,,Setup/000145E4.asm
Setup,0001480C,set_legacy_devorder_hii_string,577,annotation,yes,,,,Setup/0001480C.asm
Setup,00014A50,FUN_00014a50,456,auto,no,,,,Setup/00014A50.asm
Setup,00014F50,build_legacy_boot_group_table,1015,annotation,yes,,,,Setup/00014F50.asm
Setup,00015348,build_uefi_boot_group_table,835,annotation,yes,,,,Setup/00015348.asm
Setup,0001568C,regenerate_fixed_legacy_devorder,463,annotation,yes,,,,Setup/0001568C.asm
Setup,0001585C,regenerate_fixed_uefi_devorder,455,annotation,yes,,,,Setup/0001585C.asm
Setup,00015C60,set_devorder_hii_strings,904,annotation,yes,,,,Setup/00015C60.asm
Setup,00016048,rebuild_devorder_hii_strings,93,annotation,yes,,,,Setup/00016048.asm
Setup,000160A8,FUN_000160a8,1482,auto,no,,,,Setup/000160A8.asm
Setup,00016674,get_variable_with_retry,191,annotation,yes,,,,Setup/00016674.asm
Setup,00016734,apply_semicolon_separated_strings,420,annotation,yes,,,,Setup/00016734.asm
Setup,000168D8,format_setup_and_package_flags,1671,annotation,yes,,,,Setup/000168D8.asm
Setup,000170C0,sync_setup_variable_stores,474,annotation,yes,,,,Setup/000170C0.asm
Setup,0001729C,copy_lang_string_from_protocol,252,annotation,yes,,,,Setup/0001729C.asm
Setup,00017398,FUN_00017398,250,auto,no,,,,Setup/00017398.asm
Setup,00017494,FUN_00017494,461,auto,no,,,,Setup/00017494.asm
Setup,00018160,FUN_00018160,313,auto,no,,,,Setup/00018160.asm
Setup,0001829C,update_cpusetup_from_msr_ce,394,annotation,yes,,,,Setup/0001829C.asm
Setup,000187F4,set_sasetup_question_value,306,annotation,yes,,,,Setup/000187F4.asm
Setup,00018928,read_device_entry_field,77,annotation,yes,,,,Setup/00018928.asm
Setup,00018978,cache_device_table_and_count,89,annotation,yes,,,,Setup/00018978.asm
Setup,000189D4,join_two_strings_in_fixed_buffer,184,annotation,yes,,,,Setup/000189D4.asm
Setup,00018A8C,FUN_00018a8c,173,auto,no,,,,Setup/00018A8C.asm
Setup,00018B3C,FUN_00018b3c,318,auto,no,,,,Setup/00018B3C.asm
Setup,00018C7C,resolve_token_list_to_id,439,annotation,yes,,,,Setup/00018C7C.asm
Setup,00018E34,build_string_question_block,156,annotation,yes,,,,Setup/00018E34.asm
Setup,00018ED0,build_4byte_question_block,84,annotation,yes,,,,Setup/00018ED0.asm
Setup,00018F24,FUN_00018f24,1091,auto,no,,,,Setup/00018F24.asm
Setup,00019368,build_device_list_form,432,annotation,yes,,,,Setup/00019368.asm
Setup,000195E8,init_storage_device_forms,196,annotation,yes,,,,Setup/000195E8.asm
Setup,00019978,narrow_wide_string_into_0x21_byte_buffer,156,annotation,yes,,,,Setup/00019978.asm
Setup,00019A14,fill_status_bytes_from_indexed_vtable,520,annotation,yes,,,,Setup/00019A14.asm
Setup,0001A8A0,FUN_0001a8a0,415,auto,no,,,,Setup/0001A8A0.asm
Setup,0001AFB0,FUN_0001afb0,1190,auto,no,,,,Setup/0001AFB0.asm
Setup,0001B458,format_then_append_wide_string,186,annotation,yes,,,,Setup/0001B458.asm
Setup,0001B514,allocate_buffer_return_pointer,46,annotation,yes,,,,Setup/0001B514.asm
Setup,0001B544,allocate_zeroed_buffer,44,annotation,yes,,,,Setup/0001B544.asm
Setup,0001B570,allocate_and_copy_buffer,61,annotation,yes,,,,Setup/0001B570.asm
Setup,0001B5B0,allocate_zeroed_copy_and_free_source,142,annotation,yes,,,,Setup/0001B5B0.asm
Setup,0001B640,copy_from_window_at_0xe0000000,157,annotation,yes,,,,Setup/0001B640.asm
Setup,0001B6E0,cache_code_from_status_word,87,annotation,yes,,,,Setup/0001B6E0.asm
Setup,0001B738,locate_cached_protocol,57,annotation,yes,,,,Setup/0001B738.asm
Setup,0001B774,wait_for_port_bit1_then_write,119,annotation,yes,,,,Setup/0001B774.asm
Setup,0001B7EC,drain_status_bit0_to_port_0x80,133,annotation,yes,,,,Setup/0001B7EC.asm
Setup,0001B874,wait_for_port_bit1_clear,99,annotation,yes,,,,Setup/0001B874.asm
Setup,0001B8D8,FUN_0001b8d8,198,auto,no,,,,Setup/0001B8D8.asm
Setup,0001B9A0,read_byte_from_port_0x62,155,annotation,yes,,,,Setup/0001B9A0.asm
Setup,0001BA3C,FUN_0001ba3c,95,auto,no,,,,Setup/0001BA3C.asm
Setup,0001BA9C,read_byte_from_port_0x62_mode_7,155,annotation,yes,,,,Setup/0001BA9C.asm
Setup,0001BB38,FUN_0001bb38,51,auto,no,,,,Setup/0001BB38.asm
Setup,0001BB6C,read_cpuid1_eax_low_nibble,49,annotation,yes,,,,Setup/0001BB6C.asm
Setup,0001BBA0,classify_cpuid_signature_with_word_at_e0000002,407,annotation,yes,,,,Setup/0001BBA0.asm
Setup,0001BD38,gate_on_cpuid_signature_0xa0650,50,annotation,yes,,,,Setup/0001BD38.asm
Setup,0001BD6C,FUN_0001bd6c,669,auto,no,,,,Setup/0001BD6C.asm
Setup,0001C00C,FUN_0001c00c,234,auto,no,,,,Setup/0001C00C.asm
Setup,0001C0F8,forward_to_1c184_with_flags_0x140,45,annotation,yes,,,,Setup/0001C0F8.asm
Setup,0001C128,forward_to_1c184_with_flags_0,39,annotation,yes,,,,Setup/0001C128.asm
Setup,0001C150,fill_buffer_with_element_stride,51,annotation,yes,,,,Setup/0001C150.asm
Setup,0001C184,FUN_0001c184,3430,auto,no,,,,Setup/0001C184.asm
Setup,0001CEEC,forward_to_1c184_with_own_home_slot,34,annotation,yes,,,,Setup/0001CEEC.asm
Setup,0001CF58,hex_char_to_value,46,annotation,yes,,,,Setup/0001CF58.asm
Setup,0001CF88,strncmp_bytes,50,annotation,yes,,,,Setup/0001CF88.asm
Setup,0001CFBC,wcsnlen,49,annotation,yes,,,,Setup/0001CFBC.asm
Setup,0001CFF0,wcsncpy_wide,155,annotation,yes,,,,Setup/0001CFF0.asm
Setup,0001D08C,wcsncpy_sized,222,annotation,yes,,,,Setup/0001D08C.asm
Setup,0001D16C,wcsncat_bounded,208,annotation,yes,,,,Setup/0001D16C.asm
Setup,0001D23C,str_to_guid,309,annotation,yes,,,,Setup/0001D23C.asm
Setup,0001D374,hex_wstr_to_bytes,221,annotation,yes,,,,Setup/0001D374.asm
Setup,0001D454,strlen_bounded,35,annotation,yes,,,,Setup/0001D454.asm
Setup,0001D478,get_chain_end_offset,78,annotation,yes,,,,Setup/0001D478.asm
Setup,0001D4C8,concat_two_chains,238,annotation,yes,,,,Setup/0001D4C8.asm
Setup,0001D5B8,append_record_and_concat,219,annotation,yes,,,,Setup/0001D5B8.asm
Setup,0001D694,validate_record_chain,91,annotation,yes,,,,Setup/0001D694.asm
Setup,0001D748,alloc_buffer_via_table_0x40,43,annotation,yes,,,,Setup/0001D748.asm
Setup,0001D774,alloc_then_call_table_0x168,62,annotation,yes,,,,Setup/0001D774.asm
Setup,0001D7B4,chain_total_length,82,annotation,yes,,,,Setup/0001D7B4.asm
Setup,0001D808,FUN_0001d808,190,auto,no,,,,Setup/0001D808.asm
Setup,0001D8C8,FUN_0001d8c8,86,auto,no,,,,Setup/0001D8C8.asm
Setup,0001D920,utoa_radix,113,annotation,yes,,,,Setup/0001D920.asm
Setup,0001D994,utoa_into_wide_buffer,79,annotation,yes,,,,Setup/0001D994.asm
Setup,0001D9E4,parse_signed_integer,222,annotation,yes,,,,Setup/0001D9E4.asm
Setup,0001DAC4,_wcsupr,46,auto,yes,,,,Setup/0001DAC4.asm
Setup,0001DAF4,sprintf,38,annotation,yes,,,,Setup/0001DAF4.asm
Setup,0001DB1C,status_code_to_string,199,annotation,yes,,,,Setup/0001DB1C.asm
Setup,0001DBE4,format_bytes_core,1002,annotation,yes,,,,Setup/0001DBE4.asm
Setup,0001DFD0,vsprintf,29,annotation,yes,,,,Setup/0001DFD0.asm
Setup,0001DFF0,swprintf,38,annotation,yes,,,,Setup/0001DFF0.asm
Setup,0001E018,format_wide_core,924,annotation,yes,,,,Setup/0001E018.asm
Setup,0001E3B4,vswprintf,29,annotation,yes,,,,Setup/0001E3B4.asm
Setup,0001E3D4,get_cached_platform_lang,115,annotation,yes,,,,Setup/0001E3D4.asm
Setup,0001E448,copy_string_skipping_ampersand_runs,214,annotation,yes,,,,Setup/0001E448.asm
Setup,0001E520,find_matching_segment_in_name_list,288,annotation,yes,,,,Setup/0001E520.asm
Setup,0001E640,read_protocol_buffer,191,annotation,yes,,,,Setup/0001E640.asm
Setup,0001E700,set_each_name_in_list,193,annotation,yes,,,,Setup/0001E700.asm
Setup,0001E7C4,set_var_by_resolved_name,322,annotation,yes,,,,Setup/0001E7C4.asm
Setup,0001E908,get_each_name_in_list,325,annotation,yes,,,,Setup/0001E908.asm
Setup,0001EA50,append_wide_component_and_parse,385,annotation,yes,,,,Setup/0001EA50.asm
Setup,0001EBD4,resolve_wide_name_and_measure,510,annotation,yes,,,,Setup/0001EBD4.asm
Setup,0001EDD4,memcmp_regions,120,annotation,yes,,,,Setup/0001EDD4.asm
Setup,0001EE4C,render_device_path_to_text,646,annotation,yes,,,,Setup/0001EE4C.asm
Setup,0001F0D4,grow_global_slot_buffer,181,annotation,yes,,,,Setup/0001F0D4.asm
Setup,0001F18C,lookup_form_entry_by_key,96,annotation,yes,,,,Setup/0001F18C.asm
Setup,0001F1EC,call_service_with_handle,93,annotation,yes,,,,Setup/0001F1EC.asm
Setup,0001F24C,read_protocol_object,210,annotation,yes,,,,Setup/0001F24C.asm
Setup,0001F320,find_matching_path_segment,307,annotation,yes,,,,Setup/0001F320.asm
Setup,0001F454,measure_ucs2_width,168,annotation,yes,,,,Setup/0001F454.asm
Setup,0001F4FC,render_boxed_console_rows,992,annotation,yes,,,,Setup/0001F4FC.asm
Setup,0001F8DC,get_cached_form_list,47,annotation,yes,,,,Setup/0001F8DC.asm
Setup,0001F90C,FUN_0001f90c,76,auto,no,,,,Setup/0001F90C.asm
Setup,0001F958,poll_timer_port_until_target,96,annotation,yes,,,,Setup/0001F958.asm
Setup,0001F9B8,delay_scaled_ticks,49,annotation,yes,,,,Setup/0001F9B8.asm
Setup,0001F9EC,find_record_by_guid_key,118,annotation,yes,,,,Setup/0001F9EC.asm
Setup,0001FA64,sw_smi_cmd_203_read_dword,223,annotation,yes,,,,Setup/0001FA64.asm
Setup,0001FB44,sw_smi_cmd_303_write,164,annotation,yes,,,,Setup/0001FB44.asm
Setup,0001FBE8,sw_smi_read_named_string,391,annotation,yes,,,,Setup/0001FBE8.asm
Setup,0001FD70,sw_smi_write_named_byte,318,annotation,yes,,,,Setup/0001FD70.asm
Setup,0001FEB0,sw_smi_cmd_40a_write,183,annotation,yes,,,,Setup/0001FEB0.asm
Setup,0001FF68,sw_smi_read_variable_buffer,370,annotation,yes,,,,Setup/0001FF68.asm
Setup,000200DC,sw_smi_write_variable_byte,280,annotation,yes,,,,Setup/000200DC.asm
Setup,000201F4,sw_smi_cmd_1b0a_status,235,annotation,yes,,,,Setup/000201F4.asm
Setup,000202E0,sw_smi_read_dword_array,390,annotation,yes,,,,Setup/000202E0.asm
Setup,00020468,FUN_00020468,186,auto,no,,,,Setup/00020468.asm
Setup,00020524,smi_send_14ff_with_two_dwords,178,annotation,yes,,,,Setup/00020524.asm
Setup,000205D8,smi_send_20ff_unless_flag_is_0c,199,annotation,yes,,,,Setup/000205D8.asm
Setup,000206A0,read_pcmp_header_into_out_buffer,239,annotation,yes,,,,Setup/000206A0.asm
Setup,00020790,FUN_00020790,390,auto,no,,,,Setup/00020790.asm
Setup,00020918,smi_send_50000_subcommand_11,239,annotation,yes,,,,Setup/00020918.asm
Setup,00020A08,smi_send_50000_subcommand_1a_echo,310,annotation,yes,,,,Setup/00020A08.asm
Setup,00020B40,FUN_00020b40,224,auto,no,,,,Setup/00020B40.asm
Setup,00020C20,check_smm_software_smi_available,274,annotation,yes,,,,Setup/00020C20.asm
Setup,00020D34,read_acpi_20_table_creator_words,76,annotation,yes,,,,Setup/00020D34.asm
Setup,00020D80,read_cmos_index_0x7d_value,110,annotation,yes,,,,Setup/00020D80.asm
Setup,00020DF0,write_cmos_index_0x7c_or_0x7e_value,161,annotation,yes,,,,Setup/00020DF0.asm
Setup,00020E94,get_child_handle_of_type_23480,64,annotation,yes,,,,Setup/00020E94.asm
Setup,00020ED4,open_child_and_call_offset_18,129,annotation,yes,,,,Setup/00020ED4.asm
Setup,00020F58,FUN_00020f58,269,auto,no,,,,Setup/00020F58.asm
Setup,00021068,walk_semicolon_list_adding_each_token,278,annotation,yes,,,,Setup/00021068.asm
Setup,00021180,get_string_for_langcopy_retried_on_buffer_too_small,367,annotation,yes,,,,Setup/00021180.asm
Setup,000212F0,get_string_from_0x29510_protocol_with_retry,256,annotation,yes,,,,Setup/000212F0.asm
Setup,000213F0,format_string_pair_from_hii_string,244,annotation,yes,,,,Setup/000213F0.asm
Setup,000214E4,format_string_with_optional_suffix,385,annotation,yes,,,,Setup/000214E4.asm
Setup,00021668,alloc_byte_buffer_context,83,annotation,yes,,,,Setup/00021668.asm
Setup,000216BC,free_byte_buffer_context,46,annotation,yes,,,,Setup/000216BC.asm
Setup,000216EC,reserve_bytes_in_buffer,92,annotation,yes,,,,Setup/000216EC.asm
Setup,00021748,append_typed_frame_to_buffer,91,annotation,yes,,,,Setup/00021748.asm
Setup,000217A4,append_raw_bytes_to_buffer,59,annotation,yes,,,,Setup/000217A4.asm
Setup,000217E0,FUN_000217e0,39,auto,no,,,,Setup/000217E0.asm
Setup,00021808,append_type_9_frame_with_arg,126,annotation,yes,,,,Setup/00021808.asm
Setup,00021888,append_type_5f_frame_from_globals,90,annotation,yes,,,,Setup/00021888.asm
Setup,000218E4,FUN_000218e4,92,auto,no,,,,Setup/000218E4.asm
Setup,00021940,FUN_00021940,177,auto,no,,,,Setup/00021940.asm
Setup,000219F4,append_type3_record,107,annotation,yes,,,,Setup/000219F4.asm
Setup,00021A60,filter_records_by_type_and_id,708,annotation,yes,,,,Setup/00021A60.asm
Setup,00021D24,rewrite_records_in_stored_buffer,570,annotation,yes,,,,Setup/00021D24.asm
Setup,00021F60,get_or_allocate_service_buffer,139,annotation,yes,,,,Setup/00021F60.asm
Setup,000222B8,FUN_000222b8,517,auto,no,,,,Setup/000222B8.asm
Setup,000224C0,open_interfaces_on_all_matching_handles,916,annotation,yes,,,,Setup/000224C0.asm
Setup,00022854,poll_reg20_bit1c,68,annotation,yes,,,,Setup/00022854.asm
Setup,00022898,FUN_00022898,449,auto,no,,,,Setup/00022898.asm
Setup,00022A5C,FUN_00022a5c,519,auto,no,,,,Setup/00022A5C.asm
Setup,00022D6C,build_16byte_template_and_fields,167,annotation,yes,,,,Setup/00022D6C.asm
Setup,00022E14,FUN_00022e14,428,auto,no,,,,Setup/00022E14.asm
Setup,00022FC0,count_blocks_matching_guid_table,273,annotation,yes,,,,Setup/00022FC0.asm
Setup,000230D4,fill_random_u64_retry10,49,annotation,yes,,,,Setup/000230D4.asm
Setup,00023108,append_8byte_record_to_list,93,annotation,yes,,,,Setup/00023108.asm
Setup,00023168,append_2byte_record_to_list,55,annotation,yes,,,,Setup/00023168.asm
Setup,000231A0,select_table_by_flag_2,51,annotation,yes,,,,Setup/000231A0.asm
Setup,000231D4,validate_packed_value_against_table,106,annotation,yes,,,,Setup/000231D4.asm
Setup,00023240,read_table_entry_dword,78,annotation,yes,,,,Setup/00023240.asm
Setup,00023290,extract_two_bit_field_from_table,134,annotation,yes,,,,Setup/00023290.asm
Setup,00023370,fill_memory_byte,14,annotation,yes,,,,Setup/00023370.asm
Setup,0002337E,set_memory_bytes,79,annotation,yes,,,,Setup/0002337E.asm
Setup,000233D0,memmove_bytes_33d0,176,annotation,yes,,,,Setup/000233D0.asm
