program,addr,name,size,seed_basis,annotated,type,basis,evidence,out_file
OemUniWillVariableDxe,00000310,module_entry_scan_and_init_variable,55,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000310.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000348,scan_tag_table_then_call_protocol,265,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000348.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000454,FUN_00000454,457,auto,no,,,,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000620,write_port_byte_after_wait,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000620.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000698,FUN_00000698,133,annotation,no,,,,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000720,wait_port_input_buffer_empty,99,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000720.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000784,exchange_command_and_data_byte,198,annotation,yes,gate,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000784.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,0000084C,read_port_register_byte,155,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/0000084C.asm; bios/decompiled/OemUniWillVariableDxe.c; ec/annotations/registers.yaml,OemUniWillVariableDxe.c
OemUniWillVariableDxe,000008E8,find_config_table_entry_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/000008E8.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000954,FUN_00000954,96,auto,no,,,,OemUniWillVariableDxe.c
OemUniWillVariableDxe,000009B4,usec_to_port_1808_ticks,49,annotation,yes,math,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/000009B4.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000A40,memset_bytes,81,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000A40.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUsbLightBarDxe,00000260,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/00000260.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemUsbLightBarDxe,00000270,read_timestamp_counter,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/00000270.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemUsbLightBarDxe,00000280,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/00000280.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemUsbLightBarDxe,00000290,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/00000290.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemUsbLightBarDxe,000002A0,read_rflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/000002A0.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemUsbLightBarDxe,00000310,module_entry,28,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/00000310.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemUsbLightBarDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemUsbLightBarDxe.c
OemUsbLightBarDxe,00000438,FUN_00000438,567,annotation,no,,,,OemUsbLightBarDxe.c
OemUsbLightBarDxe,00000670,find_config_table_entry_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemUsbLightBarDxe/00000670.asm; bios/decompiled/OemUsbLightBarDxe.c,OemUsbLightBarDxe.c
OemVariableHookDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/000002C0.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,000002D0,read_timestamp_counter,10,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/000002D0.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/000002E0.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/000002F0.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,00000300,read_flags,3,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/00000300.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,00000310,module_init_entry,28,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/00000310.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemVariableHookDxe.c
OemVariableHookDxe,00000438,rewrite_nv_variable_gated_on_byte_44,222,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/00000438.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OemVariableHookDxe,00000518,find_config_table_entry_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemVariableHookDxe/00000518.asm; bios/decompiled/OemVariableHookDxe.c,OemVariableHookDxe.c
OverClockSmiHandler,00001000,save_smm_cpu_context,194,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001000.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000010D0,FUN_000010d0,39,annotation,no,,,,OverClockSmiHandler.c
OverClockSmiHandler,00001130,restore_smm_cpu_context,172,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001130.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001240,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001240.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001250,read_tsc,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001250.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001260,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001260.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001270,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001270.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001280,read_eflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001280.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001290,smi_handler_entry,75,annotation,yes,entry,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001290.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000012E0,init_module_globals,199,annotation,yes,init,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000012E0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000013B0,forward_to_00005820,39,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000013B0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000013E0,record_status_and_restore_context,63,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000013E0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001420,run_smm_handler_body,83,annotation,yes,smi,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001420.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001480,test_cpuid6_and_msr_1a0,154,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001480.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001520,test_msr_ce_bit29,71,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001520.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00001570,test_msr_ce_bit28,71,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00001570.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000015C0,expand_runs_into_table_60f0,746,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000015C0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000018B0,encode_runs_from_byte_table,717,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000018B0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005530,call_protocol_table_three_times,170,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005530.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000055E0,fetch_cpu_setup_var_then_locate,161,annotation,yes,setup-var,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000055E0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005684,save_arg2_and_offset_60,21,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005684.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,0000569C,save_arg2_offset_58,14,annotation,yes,state,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/0000569C.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000056AC,locate_iface_6060_then_get_child,64,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000056AC.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000056EC,FUN_000056ec,51,auto,no,,,,OverClockSmiHandler.c
OverClockSmiHandler,00005720,read_cpuid1_eax_low_nibble,49,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005720.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005754,match_cpuid1_signature,50,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005754.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005788,forward_to_00001130,5,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005788.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005790,read_msr,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005790.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,0000579C,empty_stub_return_zero,3,annotation,yes,unresolved,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/0000579C.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000057A0,locate_iface_6070_then_query,125,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000057A0.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005820,run_table_range_dispatch,16,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005820.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005830,range_table_contains,67,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005830.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005874,call_interface_0x50_with_arg_6,46,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005874.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000058A4,dispatch_on_table_range_test,57,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000058A4.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,000058E0,FUN_000058e0,3,auto,no,,,,OverClockSmiHandler.c
OverClockSmiHandler,000058E4,find_config_entry_by_key,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/000058E4.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005950,prime_config_entry_cache,16,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005950.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005960,FUN_00005960,179,auto,no,,,,OverClockSmiHandler.c
OverClockSmiHandler,00005A14,FUN_00005a14,22,auto,no,,,,OverClockSmiHandler.c
OverClockSmiHandler,00005A2C,tailcall_cached_interface,26,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005A2C.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverClockSmiHandler,00005A48,call_interface_0xd0_with_guid_6040,61,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OverClockSmiHandler/00005A48.asm; bios/decompiled/OverClockSmiHandler.c,OverClockSmiHandler.c
OverclockInterface,00000260,zero_bytes,29,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OverclockInterface/00000260.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,00000310,cpuid_read,39,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverclockInterface/00000310.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,00000380,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OverclockInterface/00000380.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,00000390,read_timestamp_counter,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverclockInterface/00000390.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,000003A0,enable_interrupts_sti,2,annotation,yes,gate,hand-decoded,bios/ghidra/listings/OverclockInterface/000003A0.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,000003B0,disable_interrupts_cli,2,annotation,yes,gate,hand-decoded,bios/ghidra/listings/OverclockInterface/000003B0.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,000003C0,read_rflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverclockInterface/000003C0.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,000003C4,entry,172,entry,no,,,,OverclockInterface.c
OverclockInterface,00000470,FUN_00000470,354,auto,no,,,,OverclockInterface.c
OverclockInterface,00000740,allocate_pages,107,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OverclockInterface/00000740.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,000007AC,poll_protocol_handles,377,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OverclockInterface/000007AC.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,00000928,build_string_from_runs,379,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OverclockInterface/00000928.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,00001E14,FUN_00001e14,51,auto,no,,,,OverclockInterface.c
OverclockInterface,00001E48,read_cpuid1_stepping,49,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverclockInterface/00001E48.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
OverclockInterface,00001E7C,FUN_00001e7c,50,auto,no,,,,OverclockInterface.c
OverclockInterface,00001EB0,FUN_00001eb0,105,auto,no,,,,OverclockInterface.c
OverclockInterface,00001F1C,find_table_node_by_id,77,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OverclockInterface/00001F1C.asm; bios/decompiled/OverclockInterface.c,OverclockInterface.c
PeiOverClock,FFCFBB49,entry_clamp_status,12,entry,no,entry,hand-decoded,bios/ghidra/listings/PeiOverClock/FFCFBB49.asm; bios/decompiled/PeiOverClock.c,PeiOverClock.c
PeiOverClock,FFCFBB55,FUN_ffcfbb55,41,auto,no,,,,PeiOverClock.c
Setup,000002C0,memcmp_bytes,29,annotation,yes,logic,hand-decoded,bios/ghidra/listings/Setup/000002C0.asm; bios/decompiled/Setup.c,Setup.c
Setup,000002E0,memmove_bytes_02e0,60,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/000002E0.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000320,memset_bytes,17,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/00000320.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000340,memset_zero_bytes,29,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/00000340.asm; bios/decompiled/Setup.c,Setup.c
Setup,000003A0,cpuid_read_leaf,47,annotation,yes,reader,hand-decoded,bios/ghidra/listings/Setup/000003A0.asm; bios/decompiled/Setup.c,Setup.c
Setup,000003D0,FUN_000003d0,39,entry,no,,,,Setup.c
Setup,00000400,memset_words,18,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/00000400.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000420,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/Setup/00000420.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000430,read_tsc,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/Setup/00000430.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000440,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/Setup/00000440.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000450,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/Setup/00000450.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000483,rdrand_store_u64,19,annotation,yes,reader,hand-decoded,bios/ghidra/listings/Setup/00000483.asm; bios/decompiled/Setup.c,Setup.c
Setup,000004A0,FUN_000004a0,3,auto,no,,,,Setup.c
Setup,000004B0,entry,43,entry,no,module-entry,hand-decoded,bios/ghidra/listings/Setup/000004B0.asm; bios/decompiled/Setup.c,Setup.c
Setup,000004DC,FUN_000004dc,418,auto,no,,,,Setup.c
Setup,00000680,format_string_and_store_by_id,85,annotation,yes,writer,hand-decoded,bios/ghidra/listings/Setup/00000680.asm; bios/decompiled/Setup.c,Setup.c
Setup,000006D8,FUN_000006d8,353,auto,no,,,,Setup.c
Setup,0000083C,append_callback_node_to_list,102,annotation,yes,state,hand-decoded,bios/ghidra/listings/Setup/0000083C.asm; bios/decompiled/Setup.c,Setup.c
Setup,000008A4,FUN_000008a4,966,auto,no,,,,Setup.c
Setup,00000C6C,init_lang_variables_via_varstore,579,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/Setup/00000C6C.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000EC0,dispatch_by_u16_key,308,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/Setup/00000EC0.asm; bios/decompiled/Setup.c,Setup.c
Setup,00000FF4,parse_hex_chars_to_bytes,125,annotation,yes,logic,hand-decoded,bios/ghidra/listings/Setup/00000FF4.asm; bios/decompiled/Setup.c,Setup.c
Setup,00001074,FUN_00001074,499,auto,no,,,,Setup.c
Setup,00001268,alloc_and_parse_hex_from_utf16,183,annotation,yes,logic,hand-decoded,bios/ghidra/listings/Setup/00001268.asm; bios/decompiled/Setup.c,Setup.c
Setup,00001320,scan_for_marker_then_connect,270,annotation,yes,logic,hand-decoded,bios/ghidra/listings/Setup/00001320.asm; bios/decompiled/Setup.c,Setup.c
Setup,000017B4,FUN_000017b4,677,auto,no,,,,Setup.c
Setup,00001A5C,FUN_00001a5c,98,auto,no,,,,Setup.c
Setup,00001B1C,register_callback_for_key,188,annotation,yes,state,hand-decoded,bios/ghidra/listings/Setup/00001B1C.asm; bios/decompiled/Setup.c,Setup.c
Setup,00001BD8,FUN_00001bd8,2703,auto,no,,,,Setup.c
Setup,00002678,call_protocol_10_and_widen_result,144,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00002678.asm; bios/decompiled/Setup.c,Setup.c
Setup,00002CD4,FUN_00002cd4,104,auto,no,,,,Setup.c
Setup,00002E20,format_three_fields_into_string_ids,231,annotation,yes,writer,hand-decoded,bios/ghidra/listings/Setup/00002E20.asm; bios/decompiled/Setup.c,Setup.c
Setup,00003020,update_setup_struct_and_watchdog_var,416,annotation,yes,setup-var,hand-decoded,bios/ghidra/listings/Setup/00003020.asm; bios/decompiled/Setup.c,Setup.c
Setup,00003230,refresh_icc_setup_from_sa_setup,552,annotation,yes,setup-var,hand-decoded,bios/ghidra/listings/Setup/00003230.asm; bios/decompiled/Setup.c,Setup.c
Setup,00003458,poll_icc_setup_state,493,annotation,yes,setup-var,hand-decoded,bios/ghidra/listings/Setup/00003458.asm; bios/decompiled/Setup.c,Setup.c
Setup,00003648,write_secure_boot_mode_variables,542,annotation,yes,nvram-write,hand-decoded,bios/ghidra/listings/Setup/00003648.asm; bios/decompiled/Setup.c,Setup.c
Setup,00003868,classify_secure_var_certs,1150,annotation,yes,setup-var,hand-decoded,bios/ghidra/listings/Setup/00003868.asm; bios/decompiled/Setup.c,Setup.c
Setup,00003DA8,FUN_00003da8,872,auto,no,,,,Setup.c
Setup,00004618,var_read_by_index_forwarder,73,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/Setup/00004618.asm; bios/decompiled/Setup.c,Setup.c
Setup,00004664,check_named_variables,810,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00004664.asm; bios/decompiled/Setup.c,Setup.c
Setup,0000568C,check_object_supports_label,248,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/0000568C.asm; bios/decompiled/Setup.c,Setup.c
Setup,00005784,merge_named_object_into_buffer,1143,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00005784.asm; bios/decompiled/Setup.c,Setup.c
Setup,00005EE4,append_u16_string,55,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/00005EE4.asm; bios/decompiled/Setup.c,Setup.c
Setup,00005F1C,alloc_u16_copy_of_ascii,136,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/00005F1C.asm; bios/decompiled/Setup.c,Setup.c
Setup,00005FA4,get_string_or_fallback,79,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00005FA4.asm; bios/decompiled/Setup.c,Setup.c
Setup,00005FF4,query_each_semicolon_item,424,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00005FF4.asm; bios/decompiled/Setup.c,Setup.c
Setup,0000619C,alloc_zeroed_copy,98,annotation,yes,copy,hand-decoded,bios/ghidra/listings/Setup/0000619C.asm; bios/decompiled/Setup.c,Setup.c
Setup,00006200,free_handle_array,123,annotation,yes,state,hand-decoded,bios/ghidra/listings/Setup/00006200.asm; bios/decompiled/Setup.c,Setup.c
Setup,0000627C,FUN_0000627c,450,auto,no,,,,Setup.c
Setup,00006440,FUN_00006440,215,auto,no,,,,Setup.c
Setup,00006518,select_handle_from_handle_list,627,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00006518.asm; bios/decompiled/Setup.c,Setup.c
Setup,0000678C,FUN_0000678c,1065,auto,no,,,,Setup.c
Setup,00006BC0,get_string_by_id_for_lang,335,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00006BC0.asm; bios/decompiled/Setup.c,Setup.c
Setup,00006D10,rebuild_handle_table,238,annotation,yes,state,hand-decoded,bios/ghidra/listings/Setup/00006D10.asm; bios/decompiled/Setup.c,Setup.c
Setup,00006E00,get_table_entry,116,annotation,yes,reader,hand-decoded,bios/ghidra/listings/Setup/00006E00.asm; bios/decompiled/Setup.c,Setup.c
Setup,00006FB4,write_name_table_and_register_event,323,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00006FB4.asm; bios/decompiled/Setup.c,Setup.c
Setup,000070F8,fill_status_row_from_entry,310,annotation,yes,reader,hand-decoded,bios/ghidra/listings/Setup/000070F8.asm; bios/decompiled/Setup.c,Setup.c
Setup,00007230,rebuild_and_write_sec_config_var,204,annotation,yes,nvram-write,hand-decoded,bios/ghidra/listings/Setup/00007230.asm; bios/decompiled/Setup.c,Setup.c
Setup,000072FC,set_narrow_name_via_protocol,150,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/000072FC.asm; bios/decompiled/Setup.c,Setup.c
Setup,000073B0,set_name_from_string_or_table,274,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/000073B0.asm; bios/decompiled/Setup.c,Setup.c
Setup,000074CC,fill_buffer_with_random_bytes,127,annotation,yes,logic,hand-decoded,bios/ghidra/listings/Setup/000074CC.asm; bios/decompiled/Setup.c,Setup.c
Setup,00007918,build_and_submit_opaque_struct,192,annotation,yes,unresolved,hand-decoded,bios/ghidra/listings/Setup/00007918.asm; bios/decompiled/Setup.c,Setup.c
Setup,00007C50,update_ec_82_from_setup_byte_7cd,213,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/Setup/00007C50.asm; bios/decompiled/Setup.c; ec/annotations/registers.yaml,Setup.c
Setup,00007D2C,FUN_00007d2c,424,auto,no,,,,Setup.c
Setup,00007ED4,insert_keyed_entry_and_resolve_string,450,annotation,yes,logic,hand-decoded,bios/ghidra/listings/Setup/00007ED4.asm; bios/decompiled/Setup.c,Setup.c
Setup,00008098,FUN_00008098,1101,auto,no,,,,Setup.c
Setup,000084E8,dispatch_image_section_table_to_protocol,872,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/000084E8.asm; bios/decompiled/Setup.c,Setup.c
Setup,00008850,resolve_handle_index_from_names,640,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00008850.asm; bios/decompiled/Setup.c,Setup.c
Setup,00008AD0,add_string_keyed_entry,680,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/00008AD0.asm; bios/decompiled/Setup.c,Setup.c
Setup,00008D78,FUN_00008d78,1130,auto,no,,,,Setup.c
Setup,000091E4,walk_table_entries_and_count_responses,794,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/Setup/000091E4.asm; bios/decompiled/Setup.c,Setup.c
Setup,00009500,read_named_blob_for_selection,226,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/Setup/00009500.asm; bios/decompiled/Setup.c,Setup.c
Setup,000095E4,classify_table_entries_and_register,1155,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/Setup/000095E4.asm; bios/decompiled/Setup.c,Setup.c
