# ec/tools/ec_timer_capture.py, read-only, ECMG window 0xfe410000 via /dev/mem
# started 2026-09-24T20:59:08.977+02:00  host mattone  kernel 7.2.7
# power: AC0.online=1 BAT0.status=Charging BAT0.capacity=97 hidpp_battery_1.online=1 hidpp_battery_1.status=Discharging ucsi-source-psy-USBC000:001.online=0 ucsi-source-psy-USBC000:001.status=Not charging
# interval 0.0005s  seconds 60.0  9 addresses: 0x06d6 0x06d9 0x04fe 0x0480 0x05f1 0x05f0 0x0490 0x0498 0x06da
# note: issue #257 arm 3, substitute: 0x1664 and 0x3202 are outside the host window, so 0x06D9 is sampled at 0.5 ms against 0x06D6 (to catch a decrement undone by bank1 0x982E, which stores 3) with the in-window bytes 0x976E/0x9817 read or write: 0x04FE 0x0480 0x05F1 0x05F0 0x0490 0x0498 0x06DA
# note: NixOS, no vendor service (Linux), uniwill_laptop loaded; loadavg at start: 10.51 6.26 4.38; operator activity on the machine not controlled or recorded
# baseline 2026-09-24T20:59:08.990+02:00: 0x06D6=0x03 0x06D9=0x03 0x04FE=0x00 0x0480=0x03 0x05F1=0x01 0x05F0=0x01 0x0490=0x0F 0x0498=0x00 0x06DA=0x00
ts,addr,old,new
2026-09-24T20:59:34.934+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:35.034+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:35.133+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:35.233+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:35.333+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:35.433+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:35.532+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:35.632+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:35.732+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:35.831+02:00,0x06D6,0x04,0x03
2026-09-24T20:59:35.931+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:36.031+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:36.131+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:36.230+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:36.330+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:36.430+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:36.530+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:36.629+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:36.729+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:36.829+02:00,0x06D6,0x04,0x03
2026-09-24T20:59:36.929+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:37.028+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:37.128+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:37.228+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:37.328+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:37.427+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:37.527+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:37.627+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:37.727+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:37.826+02:00,0x06D6,0x04,0x03
2026-09-24T20:59:37.926+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:38.026+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:38.126+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:38.225+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:38.325+02:00,0x06D6,0x09,0x08
