ts,addr,old,new
# auto-mark state at start: AC0.online=1 lid LID1=open
2026-09-24T21:18:52.090+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:52.180+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:52.280+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:52.380+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:52.480+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:52.580+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:52.680+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:52.780+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:52.880+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:52.980+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:53.080+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:53.180+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:53.280+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:53.380+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:53.480+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:53.580+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:53.680+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:53.780+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:53.880+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:53.980+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:54.080+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:54.180+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:54.280+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:54.380+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:54.480+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:54.580+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:54.680+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:54.780+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:54.880+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:54.980+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:55.080+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:55.180+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:55.280+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:55.380+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:55.480+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:55.580+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:55.590+02:00,0x06D8,0x00,0x0A
2026-09-24T21:18:55.590+02:00,0x070B,0x00,0x0A
2026-09-24T21:18:55.590+02:00,0x0723,0x00,0x20
2026-09-24T21:18:55.591+02:00,0x0480,0x03,0x02
2026-09-24T21:18:55.591+02:00,0x05F0,0x01,0x28
2026-09-24T21:18:55.591+02:00,0x0490,0x0F,0x0E
2026-09-24T21:18:55.670+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:55.670+02:00,0x06D8,0x0A,0x09
2026-09-24T21:18:55.670+02:00,0x070B,0x0A,0x09
2026-09-24T21:18:55.770+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:55.870+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:55.967+02:00,MARK,,auto: AC0.online 1 -> 0
2026-09-24T21:18:55.970+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:56.070+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:56.170+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:56.270+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:56.370+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:56.470+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:56.570+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:56.600+02:00,0x0480,0x02,0x03
2026-09-24T21:18:56.600+02:00,0x05F0,0x28,0x26
2026-09-24T21:18:56.610+02:00,0x05F0,0x26,0x24
2026-09-24T21:18:56.620+02:00,0x05F0,0x24,0x22
2026-09-24T21:18:56.630+02:00,0x05F0,0x22,0x20
2026-09-24T21:18:56.640+02:00,0x05F0,0x20,0x1E
2026-09-24T21:18:56.650+02:00,0x05F0,0x1E,0x1C
2026-09-24T21:18:56.660+02:00,0x05F0,0x1C,0x1A
2026-09-24T21:18:56.670+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:56.670+02:00,0x06D8,0x09,0x08
2026-09-24T21:18:56.670+02:00,0x070B,0x09,0x08
2026-09-24T21:18:56.670+02:00,0x05F0,0x1A,0x18
2026-09-24T21:18:56.680+02:00,0x05F0,0x18,0x16
2026-09-24T21:18:56.690+02:00,0x05F0,0x16,0x14
2026-09-24T21:18:56.700+02:00,0x05F0,0x14,0x12
