# ec/tools/ec_timer_capture.py, read-only, ECMG window 0xfe410000 via /dev/mem
# started 2026-09-24T20:50:32.957+02:00  host mattone  kernel 7.2.7
# power: AC0.online=1 BAT0.status=Charging BAT0.capacity=91 hidpp_battery_1.online=1 hidpp_battery_1.status=Discharging ucsi-source-psy-USBC000:001.online=0 ucsi-source-psy-USBC000:001.status=Not charging
# interval 0.002s  seconds 120.0  1 addresses: 0x06d6
# note: issue #257 arm 1: 0x06D6 alone, NixOS, no vendor service (Linux), uniwill_laptop loaded
# note: loadavg at start: 7.01 5.59 3.84; operator activity on the machine not controlled or recorded
# baseline 2026-09-24T20:50:32.968+02:00: 0x06D6=0x08
ts,addr,old,new
2026-09-24T20:51:11.006+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:11.106+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:11.204+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:11.304+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:11.404+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:11.504+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:11.604+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:11.704+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:11.804+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:11.902+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:12.002+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:12.102+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:12.202+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:12.302+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:12.402+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:12.502+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:12.600+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:12.700+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:12.800+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:12.900+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:13.000+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:13.100+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:13.200+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:13.298+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:13.398+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:13.498+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:13.598+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:13.698+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:13.798+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:13.898+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:13.996+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:14.096+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:14.196+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:14.296+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:14.396+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:14.496+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:14.596+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:14.694+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:14.794+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:14.894+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:14.994+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:15.094+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:15.194+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:15.294+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:15.394+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:15.492+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:15.592+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:15.692+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:15.792+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:15.892+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:15.992+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:16.092+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:16.190+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:16.290+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:16.390+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:16.490+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:16.590+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:16.690+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:16.790+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:16.888+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:16.988+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:17.088+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:17.188+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:17.288+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:17.388+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:17.488+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:17.586+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:17.686+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:17.786+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:17.886+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:17.986+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:18.086+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:18.186+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:18.286+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:18.384+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:18.484+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:18.584+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:18.684+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:18.784+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:18.884+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:18.984+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:19.082+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:19.182+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:19.282+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:19.382+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:19.482+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:19.582+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:19.682+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:19.780+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:19.880+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:19.980+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:20.080+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:20.180+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:20.280+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:20.380+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:20.478+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:20.578+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:20.678+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:20.778+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:20.878+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:20.978+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:21.078+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:21.176+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:21.276+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:21.376+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:21.476+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:21.576+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:21.676+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:21.776+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:21.876+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:21.974+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:22.074+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:22.174+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:22.274+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:22.374+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:22.474+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:22.574+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:22.672+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:22.772+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:22.872+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:22.972+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:23.072+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:23.172+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:23.272+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:23.370+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:23.470+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:23.570+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:23.670+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:23.770+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:23.870+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:23.970+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:24.068+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:24.168+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:24.268+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:24.368+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:24.468+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:24.568+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:24.668+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:24.766+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:24.866+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:24.966+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:25.066+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:25.166+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:25.266+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:25.366+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:25.464+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:25.564+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:25.664+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:25.764+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:25.864+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:25.964+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:26.064+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:26.162+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:26.262+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:26.362+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:26.462+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:26.562+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:26.662+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:26.762+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:26.862+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:26.960+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:27.060+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:27.160+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:27.260+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:27.360+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:27.460+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:27.560+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:27.660+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:27.758+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:27.858+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:27.958+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:28.058+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:28.158+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:28.258+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:28.358+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:28.456+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:28.556+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:28.656+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:28.756+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:28.856+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:28.956+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:29.056+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:29.154+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:29.254+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:29.354+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:29.454+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:29.554+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:29.654+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:29.754+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:29.854+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:29.952+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:30.052+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:30.152+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:30.252+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:30.352+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:30.452+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:30.552+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:30.650+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:30.750+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:30.850+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:30.950+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:31.050+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:31.150+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:31.250+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:31.348+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:31.448+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:31.548+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:31.648+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:31.748+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:31.848+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:31.948+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:32.046+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:32.146+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:32.246+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:32.346+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:32.446+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:32.546+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:32.646+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:32.744+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:32.844+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:32.944+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:33.044+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:33.144+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:33.244+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:33.344+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:33.442+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:33.542+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:33.642+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:33.742+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:33.842+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:33.942+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:34.042+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:34.140+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:34.240+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:34.340+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:34.440+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:34.540+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:34.640+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:34.740+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:34.838+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:34.938+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:35.038+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:35.138+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:35.238+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:35.338+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:35.438+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:35.536+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:35.636+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:35.736+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:35.836+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:35.936+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:36.036+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:36.134+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:36.234+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:36.334+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:36.434+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:36.534+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:36.634+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:36.734+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:36.832+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:36.932+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:37.032+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:37.132+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:37.232+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:37.332+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:37.432+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:37.530+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:37.630+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:37.730+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:37.830+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:37.930+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:38.030+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:38.130+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:38.228+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:38.328+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:38.428+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:38.528+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:38.628+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:38.728+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:38.826+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:38.926+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:39.026+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:39.126+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:39.226+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:39.326+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:39.426+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:39.524+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:39.624+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:39.724+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:39.824+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:39.924+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:40.024+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:40.124+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:40.222+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:40.322+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:40.422+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:40.522+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:40.622+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:40.722+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:40.822+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:40.920+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:41.020+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:41.120+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:41.220+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:41.320+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:41.420+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:41.520+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:41.618+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:41.718+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:41.818+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:41.918+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:42.018+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:42.118+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:42.218+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:42.316+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:42.416+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:42.516+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:42.616+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:42.716+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:42.816+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:42.914+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:43.014+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:43.114+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:43.214+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:43.314+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:43.414+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:43.514+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:43.612+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:43.712+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:43.812+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:43.912+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:44.012+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:44.112+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:44.212+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:44.310+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:44.410+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:44.510+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:44.610+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:44.710+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:44.810+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:44.910+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:45.008+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:45.108+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:45.208+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:45.308+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:45.408+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:45.508+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:45.608+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:45.706+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:45.806+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:45.906+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:46.006+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:46.106+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:46.206+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:46.306+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:46.404+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:46.504+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:46.604+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:46.704+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:46.804+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:46.904+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:47.004+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:47.102+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:47.202+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:47.302+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:47.402+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:47.502+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:47.602+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:47.700+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:47.800+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:47.900+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:48.000+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:48.100+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:48.200+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:48.300+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:48.398+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:48.498+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:48.598+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:48.698+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:48.798+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:48.898+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:48.998+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:49.096+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:49.196+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:49.296+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:49.396+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:49.496+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:49.596+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:49.696+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:49.794+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:49.894+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:49.994+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:50.094+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:50.194+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:50.294+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:50.394+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:50.492+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:50.592+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:50.692+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:50.792+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:50.892+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:50.992+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:51.090+02:00,0x06D6,0x05,0x04
2026-09-24T20:51:51.190+02:00,0x06D6,0x04,0x03
2026-09-24T20:51:51.290+02:00,0x06D6,0x03,0x02
2026-09-24T20:51:51.390+02:00,0x06D6,0x02,0x01
2026-09-24T20:51:51.490+02:00,0x06D6,0x01,0x00
2026-09-24T20:51:51.590+02:00,0x06D6,0x00,0x09
2026-09-24T20:51:51.690+02:00,0x06D6,0x09,0x08
2026-09-24T20:51:51.788+02:00,0x06D6,0x08,0x07
2026-09-24T20:51:51.888+02:00,0x06D6,0x07,0x06
2026-09-24T20:51:51.988+02:00,0x06D6,0x06,0x05
2026-09-24T20:51:52.088+02:00,0x06D6,0x05,0x04
