program,addr,name,size,seed_basis,annotated,type,basis,evidence,out_file
ACPIDriverDll,1800357CC,CreateControl,225,auto,yes,,,,
ACPIDriverDll,1800358B0,CreateControl,194,auto,yes,,,,
ACPIDriverDll,180035974,FUN_180035974,523,auto,no,,,,
ACPIDriverDll,180035BB0,FUN_180035bb0,429,auto,no,,,,
ACPIDriverDll,180035D60,FUN_180035d60,321,auto,no,,,,
ACPIDriverDll,180035EC8,FUN_180035ec8,402,auto,no,,,,
ACPIDriverDll,18003605C,FUN_18003605c,102,auto,no,,,,
ACPIDriverDll,1800360C4,FUN_1800360c4,73,auto,no,,,,
ACPIDriverDll,180036110,FUN_180036110,707,auto,no,,,,
ACPIDriverDll,180036418,FUN_180036418,8,auto,no,,,,
ACPIDriverDll,180036420,FUN_180036420,40,auto,no,,,,
ACPIDriverDll,180036448,FUN_180036448,111,auto,no,,,,
ACPIDriverDll,1800364B8,FUN_1800364b8,212,auto,no,,,,
ACPIDriverDll,18003658C,FUN_18003658c,62,auto,no,,,,
ACPIDriverDll,1800365CC,FUN_1800365cc,8,auto,no,,,,
ACPIDriverDll,1800365D4,FUN_1800365d4,8,auto,no,,,,
ACPIDriverDll,1800365DC,FUN_1800365dc,17,auto,no,,,,
ACPIDriverDll,1800365F0,FUN_1800365f0,13,auto,no,,,,
ACPIDriverDll,180036600,FUN_180036600,379,auto,no,,,,
ACPIDriverDll,18003677C,FUN_18003677c,281,auto,no,,,,
ACPIDriverDll,1800368A4,FUN_1800368a4,111,auto,no,,,,
ACPIDriverDll,180036914,FUN_180036914,9,auto,no,,,,
ACPIDriverDll,180036920,FUN_180036920,45,auto,no,,,,
ACPIDriverDll,180036950,FUN_180036950,291,auto,no,,,,
ACPIDriverDll,180036A74,FUN_180036a74,71,auto,no,,,,
ACPIDriverDll,180036ABC,FUN_180036abc,35,auto,no,,,,
ACPIDriverDll,180036AE0,FUN_180036ae0,12,auto,no,,,,
ACPIDriverDll,180036AEC,FUN_180036aec,12,auto,no,,,,
ACPIDriverDll,180036AF8,FUN_180036af8,12,auto,no,,,,
ACPIDriverDll,180036B04,FUN_180036b04,12,auto,no,,,,
ACPIDriverDll,180036B10,FUN_180036b10,135,auto,no,,,,
ACPIDriverDll,180036B98,FUN_180036b98,68,auto,no,,,,
ACPIDriverDll,180036BDC,FUN_180036bdc,108,auto,no,,,,
ACPIDriverDll,180036C48,FUN_180036c48,142,auto,no,,,,
ACPIDriverDll,180036CD8,FUN_180036cd8,47,auto,no,,,,
ACPIDriverDll,180036D08,FUN_180036d08,29,auto,no,,,,
ACPIDriverDll,180036D28,TransferInsertBefore,29,auto,yes,,,,
ACPIDriverDll,180036D48,FUN_180036d48,107,auto,no,,,,
ACPIDriverDll,180036DB4,FUN_180036db4,29,auto,no,,,,
ACPIDriverDll,180036DD4,CDataSourceControl,130,auto,yes,,,,
ACPIDriverDll,180036E58,FUN_180036e58,394,auto,no,,,,
ACPIDriverDll,180036FE4,FUN_180036fe4,962,auto,no,,,,
ACPIDriverDll,1800373A8,FUN_1800373a8,32,auto,no,,,,
ACPIDriverDll,1800373C8,FUN_1800373c8,692,auto,no,,,,
ACPIDriverDll,18003767C,Ordinal_9,7,auto,yes,,,,
ACPIDriverDll,180037684,FUN_180037684,52,auto,no,,,,
ACPIDriverDll,1800376B8,FUN_1800376b8,66,auto,no,,,,
ACPIDriverDll,1800376FC,AboutToDo,111,auto,yes,,,,
ACPIDriverDll,18003776C,FUN_18003776c,170,auto,no,,,,
ACPIDriverDll,180037818,FUN_180037818,16,auto,no,,,,
ACPIDriverDll,180037828,FUN_180037828,55,auto,no,,,,
ACPIDriverDll,180037860,FUN_180037860,16,auto,no,,,,
ACPIDriverDll,180037870,FUN_180037870,16,auto,no,,,,
ACPIDriverDll,180037880,FUN_180037880,16,auto,no,,,,
ACPIDriverDll,180037890,FUN_180037890,41,auto,no,,,,
ACPIDriverDll,1800378BC,FUN_1800378bc,200,auto,no,,,,
ACPIDriverDll,180037988,FUN_180037988,100,auto,no,,,,
ACPIDriverDll,1800379F0,FUN_1800379f0,168,auto,no,,,,
ACPIDriverDll,180037A9C,FUN_180037a9c,648,auto,no,,,,
ACPIDriverDll,180037D28,FUN_180037d28,1615,auto,no,,,,
ACPIDriverDll,180038378,FUN_180038378,181,auto,no,,,,
ACPIDriverDll,180038430,FUN_180038430,300,auto,no,,,,
ACPIDriverDll,18003855C,FUN_18003855c,146,auto,no,,,,
ACPIDriverDll,1800385F0,FUN_1800385f0,102,auto,no,,,,
ACPIDriverDll,180038658,FUN_180038658,552,auto,no,,,,
ACPIDriverDll,180038884,FUN_180038884,351,auto,no,,,,
ACPIDriverDll,1800389E4,FUN_1800389e4,38,auto,no,,,,
ACPIDriverDll,180038A0C,Cancelled,111,auto,yes,,,,
ACPIDriverDll,180038A7C,FUN_180038a7c,272,auto,no,,,,
ACPIDriverDll,180038B8C,FUN_180038b8c,182,auto,no,,,,
ACPIDriverDll,180038C44,FUN_180038c44,178,auto,no,,,,
ACPIDriverDll,180038CF8,CreateAccessor,119,auto,yes,,,,
ACPIDriverDll,180038D70,FUN_180038d70,126,auto,no,,,,
ACPIDriverDll,180038DF0,FUN_180038df0,223,auto,no,,,,
ACPIDriverDll,180038ED0,FUN_180038ed0,222,auto,no,,,,
ACPIDriverDll,180038FB0,FUN_180038fb0,1028,auto,no,,,,
ACPIDriverDll,1800393B8,FUN_1800393b8,1185,auto,no,,,,
ACPIDriverDll,18003985C,FUN_18003985c,6,auto,no,,,,
ACPIDriverDll,180039864,FUN_180039864,41,auto,no,,,,
ACPIDriverDll,180039890,FUN_180039890,177,auto,no,,,,
ACPIDriverDll,180039944,FUN_180039944,118,auto,no,,,,
ACPIDriverDll,1800399BC,FUN_1800399bc,175,auto,no,,,,
ACPIDriverDll,180039A6C,FUN_180039a6c,168,auto,no,,,,
ACPIDriverDll,180039B14,FUN_180039b14,97,auto,no,,,,
ACPIDriverDll,180039B78,EnableDSC,94,auto,yes,,,,
ACPIDriverDll,180039BD8,FUN_180039bd8,133,auto,no,,,,
ACPIDriverDll,180039C60,FailedToDo,111,auto,yes,,,,
ACPIDriverDll,180039CD0,FireEvent,255,auto,yes,,,,
ACPIDriverDll,180039DD0,FUN_180039dd0,251,auto,no,,,,
ACPIDriverDll,180039ECC,FUN_180039ecc,296,auto,no,,,,
ACPIDriverDll,180039FF4,FUN_180039ff4,108,auto,no,,,,
ACPIDriverDll,18003A064,FUN_18003a064,206,auto,no,,,,
ACPIDriverDll,18003A134,FUN_18003a134,137,auto,no,,,,
ACPIDriverDll,18003A1C0,FUN_18003a1c0,70,auto,no,,,,
ACPIDriverDll,18003A208,GetContainer,22,auto,yes,,,,
ACPIDriverDll,18003A220,FUN_18003a220,141,auto,no,,,,
ACPIDriverDll,18003A2B0,FUN_18003a2b0,105,auto,no,,,,
ACPIDriverDll,18003A31C,FUN_18003a31c,179,auto,no,,,,
ACPIDriverDll,18003A3D0,GetCursor,59,auto,yes,,,,
ACPIDriverDll,18003A40C,GetCursor,99,auto,yes,,,,
ACPIDriverDll,18003A470,FUN_18003a470,325,auto,no,,,,
ACPIDriverDll,18003A5B8,FUN_18003a5b8,133,auto,no,,,,
ACPIDriverDll,18003A640,FUN_18003a640,32,auto,no,,,,
ACPIDriverDll,18003A660,FUN_18003a660,4,auto,no,,,,
ACPIDriverDll,18003A664,FUN_18003a664,536,auto,no,,,,
ACPIDriverDll,18003A87C,FUN_18003a87c,115,auto,no,,,,
ACPIDriverDll,18003A8F4,FUN_18003a8f4,8,auto,no,,,,
ACPIDriverDll,18003A8FC,FUN_18003a8fc,1241,auto,no,,,,
ACPIDriverDll,18003ADD8,FUN_18003add8,5,auto,no,,,,
ACPIDriverDll,18003ADE0,FUN_18003ade0,50,auto,no,,,,
ACPIDriverDll,18003AE14,FUN_18003ae14,330,auto,no,,,,
ACPIDriverDll,18003AF60,FUN_18003af60,227,auto,no,,,,
ACPIDriverDll,18003B058,FUN_18003b058,38,auto,no,,,,
ACPIDriverDll,18003B080,GetWindowContext,186,auto,yes,,,,
ACPIDriverDll,18003B13C,FUN_18003b13c,59,auto,no,,,,
ACPIDriverDll,18003B178,FUN_18003b178,674,auto,no,,,,
ACPIDriverDll,18003B41C,FUN_18003b41c,190,auto,no,,,,
ACPIDriverDll,18003B4DC,FUN_18003b4dc,274,auto,no,,,,
ACPIDriverDll,18003B5F0,FUN_18003b5f0,118,auto,no,,,,
ACPIDriverDll,18003B668,Invoke,140,auto,yes,,,,
ACPIDriverDll,18003B6F4,FUN_18003b6f4,53,auto,no,,,,
ACPIDriverDll,18003B72C,FUN_18003b72c,179,auto,no,,,,
ACPIDriverDll,18003B7E0,FUN_18003b7e0,28,auto,no,,,,
ACPIDriverDll,18003B7FC,FUN_18003b7fc,224,auto,no,,,,
ACPIDriverDll,18003B8E0,FUN_18003b8e0,95,auto,no,,,,
ACPIDriverDll,18003B940,FUN_18003b940,242,auto,no,,,,
ACPIDriverDll,18003BA34,FUN_18003ba34,148,auto,no,,,,
ACPIDriverDll,18003BAC8,FUN_18003bac8,111,auto,no,,,,
ACPIDriverDll,18003BB38,FUN_18003bb38,217,auto,no,,,,
ACPIDriverDll,18003BC14,FUN_18003bc14,204,auto,no,,,,
ACPIDriverDll,18003BCE4,FUN_18003bce4,224,auto,no,,,,
ACPIDriverDll,18003BDC8,FUN_18003bdc8,178,auto,no,,,,
ACPIDriverDll,18003BE7C,FUN_18003be7c,434,auto,no,,,,
ACPIDriverDll,18003C030,FUN_18003c030,23,auto,no,,,,
ACPIDriverDll,18003C048,FUN_18003c048,132,auto,no,,,,
ACPIDriverDll,18003C0D0,FUN_18003c0d0,259,auto,no,,,,
ACPIDriverDll,18003C1D4,FUN_18003c1d4,138,auto,no,,,,
ACPIDriverDll,18003C260,FUN_18003c260,112,auto,no,,,,
ACPIDriverDll,18003C2D0,FUN_18003c2d0,14,auto,no,,,,
ACPIDriverDll,18003C2E0,FUN_18003c2e0,172,auto,no,,,,
ACPIDriverDll,18003C390,OnRequestEdit,143,auto,yes,,,,
ACPIDriverDll,18003C420,FUN_18003c420,417,auto,no,,,,
ACPIDriverDll,18003C5C4,FUN_18003c5c4,336,auto,no,,,,
ACPIDriverDll,18003C718,FUN_18003c718,48,auto,no,,,,
ACPIDriverDll,18003C74C,FUN_18003c74c,38,auto,no,,,,
ACPIDriverDll,18003C774,FUN_18003c774,12,auto,no,,,,
ACPIDriverDll,18003C780,QueryInterface,86,auto,yes,,,,
ACPIDriverDll,18003C7D8,FUN_18003c7d8,149,auto,no,,,,
ACPIDriverDll,18003C870,FUN_18003c870,118,auto,no,,,,
ACPIDriverDll,18003C8E8,FUN_18003c8e8,12,auto,no,,,,
ACPIDriverDll,18003C8F4,FUN_18003c8f4,12,auto,no,,,,
ACPIDriverDll,18003C900,FUN_18003c900,12,auto,no,,,,
ACPIDriverDll,18003C90C,FUN_18003c90c,118,auto,no,,,,
ACPIDriverDll,18003C984,FUN_18003c984,118,auto,no,,,,
ACPIDriverDll,18003C9FC,FUN_18003c9fc,719,auto,no,,,,
ACPIDriverDll,18003CCD0,FUN_18003ccd0,12,auto,no,,,,
ACPIDriverDll,18003CCDC,FUN_18003ccdc,55,auto,no,,,,
ACPIDriverDll,18003CD14,FUN_18003cd14,12,auto,no,,,,
ACPIDriverDll,18003CD20,FUN_18003cd20,12,auto,no,,,,
ACPIDriverDll,18003CD2C,FUN_18003cd2c,12,auto,no,,,,
ACPIDriverDll,18003CD38,FUN_18003cd38,215,auto,no,,,,
ACPIDriverDll,18003CE10,ReleaseDC,78,auto,yes,,,,
ACPIDriverDll,18003CE60,FUN_18003ce60,61,auto,no,,,,
ACPIDriverDll,18003CEA4,FUN_18003cea4,150,auto,no,,,,
ACPIDriverDll,18003CF3C,SetCapture,113,auto,yes,,,,
ACPIDriverDll,18003CFB0,FUN_18003cfb0,4,auto,no,,,,
ACPIDriverDll,18003CFB4,FUN_18003cfb4,24,auto,no,,,,
ACPIDriverDll,18003CFCC,FUN_18003cfcc,137,auto,no,,,,
ACPIDriverDll,18003D058,SetDateTime,152,auto,yes,,,,
ACPIDriverDll,18003D0F0,FUN_18003d0f0,151,auto,no,,,,
ACPIDriverDll,18003D188,FUN_18003d188,7,auto,no,,,,
ACPIDriverDll,18003D190,FUN_18003d190,232,auto,no,,,,
ACPIDriverDll,18003D27C,FUN_18003d27c,152,auto,no,,,,
ACPIDriverDll,18003D314,FUN_18003d314,138,auto,no,,,,
ACPIDriverDll,18003D3A0,SetFocus,94,auto,yes,,,,
ACPIDriverDll,18003D400,FUN_18003d400,41,auto,no,,,,
ACPIDriverDll,18003D42C,FUN_18003d42c,132,auto,no,,,,
ACPIDriverDll,18003D4B0,FUN_18003d4b0,281,auto,no,,,,
ACPIDriverDll,18003D5CC,FUN_18003d5cc,115,auto,no,,,,
ACPIDriverDll,18003D640,FUN_18003d640,53,auto,no,,,,
ACPIDriverDll,18003D678,FUN_18003d678,99,auto,no,,,,
ACPIDriverDll,18003D6DC,FUN_18003d6dc,200,auto,no,,,,
ACPIDriverDll,18003D7A4,FUN_18003d7a4,160,auto,no,,,,
ACPIDriverDll,18003D844,FUN_18003d844,2133,auto,no,,,,
ACPIDriverDll,18003E09C,FUN_18003e09c,311,auto,no,,,,
ACPIDriverDll,18003E1D4,FUN_18003e1d4,106,auto,no,,,,
ACPIDriverDll,18003E240,FUN_18003e240,517,auto,no,,,,
ACPIDriverDll,18003E448,FUN_18003e448,2765,auto,no,,,,
ACPIDriverDll,18003EF1C,FUN_18003ef1c,248,auto,no,,,,
ACPIDriverDll,18003F014,GetDefBtnCode,66,auto,yes,,,,
ACPIDriverDll,18003F058,FUN_18003f058,1477,auto,no,,,,
ACPIDriverDll,18003F630,FUN_18003f630,123,auto,no,,,,
ACPIDriverDll,18003F6AC,SetDefaultButton,123,auto,yes,,,,
ACPIDriverDll,18003F728,FUN_18003f728,165,auto,no,,,,
ACPIDriverDll,18003F7D0,FUN_18003f7d0,203,auto,no,,,,
ACPIDriverDll,18003F89C,_AfxCheckDefPushButton,296,auto,yes,,,,
ACPIDriverDll,18003F9C4,_AfxDlgSetFocus,76,auto,yes,,,,
ACPIDriverDll,18003FA10,FUN_18003fa10,135,auto,no,,,,
ACPIDriverDll,18003FA98,FUN_18003fa98,445,auto,no,,,,
ACPIDriverDll,18003FC58,FUN_18003fc58,94,auto,no,,,,
ACPIDriverDll,18003FCB8,_AfxGetChildControl,124,auto,yes,,,,
ACPIDriverDll,18003FD34,FUN_18003fd34,335,auto,no,,,,
ACPIDriverDll,18003FE84,_AfxNextControl,290,auto,yes,,,,
ACPIDriverDll,18003FFA8,_AfxOriginalDefButton,58,auto,yes,,,,
ACPIDriverDll,18003FFE4,_AfxRemoveDefaultButton,138,auto,yes,,,,
ACPIDriverDll,18004007C,FUN_18004007c,201,auto,no,,,,
ACPIDriverDll,180040148,Draw3dRect,179,auto,yes,,,,
ACPIDriverDll,1800401FC,Draw3dRect,53,auto,yes,,,,
ACPIDriverDll,180040234,FUN_180040234,887,auto,no,,,,
ACPIDriverDll,1800405AC,FillSolidRect,159,auto,yes,,,,
ACPIDriverDll,18004064C,FUN_18004064c,103,auto,no,,,,
ACPIDriverDll,1800406B4,GetHalftoneBrush,214,auto,yes,,,,
ACPIDriverDll,18004078C,FUN_18004078c,202,auto,no,,,,
ACPIDriverDll,180040858,AFX_GLOBAL_DATA,543,auto,yes,,,,
ACPIDriverDll,180040A78,CMemDC,459,auto,yes,,,,
ACPIDriverDll,180040C58,~AFX_GLOBAL_DATA,395,auto,yes,,,,
ACPIDriverDll,180040DE4,FUN_180040de4,329,auto,no,,,,
ACPIDriverDll,180040F30,FUN_180040f30,52,auto,no,,,,
ACPIDriverDll,180040F64,FUN_180040f64,131,auto,no,,,,
ACPIDriverDll,180040FE8,FUN_180040fe8,122,auto,no,,,,
ACPIDriverDll,180041064,CleanUp,162,auto,yes,,,,
ACPIDriverDll,180041108,FUN_180041108,292,auto,no,,,,
ACPIDriverDll,18004122C,FUN_18004122c,258,auto,no,,,,
ACPIDriverDll,180041334,FUN_180041334,314,auto,no,,,,
ACPIDriverDll,180041470,FUN_180041470,506,auto,no,,,,
ACPIDriverDll,18004166C,FUN_18004166c,104,auto,no,,,,
ACPIDriverDll,1800416D8,FUN_1800416d8,264,auto,no,,,,
ACPIDriverDll,1800417E0,FUN_1800417e0,47,auto,no,,,,
ACPIDriverDll,180041810,FID_conflict:GetITaskbarList,34,auto,yes,,,,
ACPIDriverDll,180041834,FUN_180041834,38,auto,no,,,,
ACPIDriverDll,18004185C,FUN_18004185c,140,auto,no,,,,
ACPIDriverDll,1800418E8,Initialize,215,auto,yes,,,,
ACPIDriverDll,1800419C0,IsDwmCompositionEnabled,58,auto,yes,,,,
ACPIDriverDll,1800419FC,OnSettingChange,266,auto,yes,,,,
ACPIDriverDll,180041B08,FUN_180041b08,308,auto,no,,,,
ACPIDriverDll,180041C40,FUN_180041c40,688,auto,no,,,,
ACPIDriverDll,180041EF4,FUN_180041ef4,8,auto,no,,,,
ACPIDriverDll,180041EFC,Resume,79,auto,yes,,,,
ACPIDriverDll,180041F4C,FUN_180041f4c,27,auto,no,,,,
ACPIDriverDll,180041F68,FUN_180041f68,258,auto,no,,,,
ACPIDriverDll,18004206C,FUN_18004206c,180,auto,no,,,,
ACPIDriverDll,180042124,FUN_180042124,1632,auto,no,,,,
ACPIDriverDll,180042788,FUN_180042788,1230,auto,no,,,,
ACPIDriverDll,180042C5C,FUN_180042c5c,265,auto,no,,,,
ACPIDriverDll,180042D68,FUN_180042d68,22,auto,no,,,,
ACPIDriverDll,180042D80,FUN_180042d80,11,auto,no,,,,
ACPIDriverDll,180042D8C,FUN_180042d8c,43,auto,no,,,,
ACPIDriverDll,180042DB8,AdjustRectToWorkArea,335,auto,yes,,,,
ACPIDriverDll,180042F08,FUN_180042f08,951,auto,no,,,,
ACPIDriverDll,1800432C0,FUN_1800432c0,92,auto,no,,,,
ACPIDriverDll,18004331C,FUN_18004331c,180,auto,no,,,,
ACPIDriverDll,1800433D0,FUN_1800433d0,814,auto,no,,,,
ACPIDriverDll,180043700,FlipRect,133,auto,yes,,,,
ACPIDriverDll,180043788,ForceAdjustLayout,340,auto,yes,,,,
ACPIDriverDll,1800438DC,FUN_1800438dc,406,auto,no,,,,
ACPIDriverDll,180043A74,FUN_180043a74,321,auto,no,,,,
ACPIDriverDll,180043BB8,GetSystemBorders,196,auto,yes,,,,
ACPIDriverDll,180043C7C,GetSystemBorders,103,auto,yes,,,,
ACPIDriverDll,180043CE4,GetWndIcon,268,auto,yes,,,,
ACPIDriverDll,180043DF0,FUN_180043df0,344,auto,no,,,,
ACPIDriverDll,180043F4C,FUN_180043f4c,230,auto,no,,,,
ACPIDriverDll,180044034,FUN_180044034,198,auto,no,,,,
ACPIDriverDll,1800440FC,FUN_1800440fc,230,auto,no,,,,
ACPIDriverDll,18004433C,FUN_18004433c,222,auto,no,,,,
ACPIDriverDll,1800444B4,FUN_1800444b4,200,auto,no,,,,
ACPIDriverDll,180044580,CImage,119,auto,yes,,,,
ACPIDriverDll,1800445F8,FUN_1800445f8,371,auto,no,,,,
ACPIDriverDll,18004476C,FUN_18004476c,360,auto,no,,,,
ACPIDriverDll,1800448D8,FUN_1800448d8,19,auto,no,,,,
ACPIDriverDll,1800448EC,FUN_1800448ec,34,auto,no,,,,
ACPIDriverDll,180044910,FUN_180044910,34,auto,no,,,,
ACPIDriverDll,180044934,~CMap<>,34,auto,yes,,,,
ACPIDriverDll,180044958,FUN_180044958,159,auto,no,,,,
ACPIDriverDll,1800449F8,FUN_1800449f8,33,auto,no,,,,
ACPIDriverDll,180044A1C,FUN_180044a1c,307,auto,no,,,,
ACPIDriverDll,180044B54,FUN_180044b54,15,auto,no,,,,
ACPIDriverDll,180044B64,FUN_180044b64,136,auto,no,,,,
ACPIDriverDll,180044BF0,`scalar_deleting_destructor',89,auto,yes,,,,
ACPIDriverDll,180044C4C,`scalar_deleting_destructor',89,auto,yes,,,,
ACPIDriverDll,180044CA8,`scalar_deleting_destructor',89,auto,yes,,,,
ACPIDriverDll,180044D04,FUN_180044d04,80,auto,no,,,,
ACPIDriverDll,180044D54,`scalar_deleting_destructor',89,auto,yes,,,,
ACPIDriverDll,180044DB0,FUN_180044db0,52,auto,no,,,,
ACPIDriverDll,180044DE4,FUN_180044de4,66,auto,no,,,,
ACPIDriverDll,180044E28,FUN_180044e28,62,auto,no,,,,
ACPIDriverDll,180044E68,FUN_180044e68,1262,auto,no,,,,
ACPIDriverDll,180045358,AddIcon,584,auto,yes,,,,
ACPIDriverDll,1800455A0,FUN_1800455a0,977,auto,no,,,,
ACPIDriverDll,180045974,FUN_180045974,63,auto,no,,,,
ACPIDriverDll,1800459B4,FUN_1800459b4,98,auto,no,,,,
ACPIDriverDll,180045A18,Clear,218,auto,yes,,,,
ACPIDriverDll,180045AF4,Clone,97,auto,yes,,,,
ACPIDriverDll,180045B58,CommonInit,61,auto,yes,,,,
ACPIDriverDll,180045B98,FUN_180045b98,790,auto,no,,,,
ACPIDriverDll,180045EB4,CopyTemp,94,auto,yes,,,,
ACPIDriverDll,180045F14,CopyTo,833,auto,yes,,,,
ACPIDriverDll,180046258,FUN_180046258,793,auto,no,,,,
ACPIDriverDll,180046574,CreateEx,287,auto,yes,,,,
ACPIDriverDll,180046694,FUN_180046694,883,auto,no,,,,
ACPIDriverDll,180046A08,CreateMask,413,auto,yes,,,,
ACPIDriverDll,180046BA8,CreateRegionFromImage,391,auto,yes,,,,
ACPIDriverDll,180046D30,FUN_180046d30,2439,auto,no,,,,
ACPIDriverDll,1800476B8,FUN_1800476b8,1056,auto,no,,,,
ACPIDriverDll,180047AD8,FUN_180047ad8,90,auto,no,,,,
ACPIDriverDll,180047B34,FUN_180047b34,7,auto,no,,,,
ACPIDriverDll,180047B3C,FUN_180047b3c,231,auto,no,,,,
ACPIDriverDll,180047C24,FUN_180047c24,345,auto,no,,,,
ACPIDriverDll,180047D80,FillDitheredRect,78,auto,yes,,,,
ACPIDriverDll,180047DD0,FUN_180047dd0,49,auto,no,,,,
ACPIDriverDll,180047E04,GetAssocAt,150,auto,yes,,,,
ACPIDriverDll,180047E9C,FUN_180047e9c,155,auto,no,,,,
ACPIDriverDll,180047F38,FUN_180047f38,141,auto,no,,,,
ACPIDriverDll,180047FC8,FUN_180047fc8,1032,auto,no,,,,
ACPIDriverDll,1800483D0,Init,125,auto,yes,,,,
ACPIDriverDll,180048450,FUN_180048450,258,auto,no,,,,
ACPIDriverDll,180048554,Load,135,auto,yes,,,,
ACPIDriverDll,1800485DC,FUN_1800485dc,8,auto,no,,,,
ACPIDriverDll,1800485E4,FUN_1800485e4,964,auto,no,,,,
ACPIDriverDll,1800489AC,FUN_1800489ac,181,auto,no,,,,
ACPIDriverDll,180048A64,FUN_180048a64,326,auto,no,,,,
ACPIDriverDll,180048BAC,FUN_180048bac,678,auto,no,,,,
ACPIDriverDll,180048E54,FUN_180048e54,24,auto,no,,,,
ACPIDriverDll,180048E6C,Lookup,45,auto,yes,,,,
ACPIDriverDll,180048E9C,MapBmpTo3dColors,605,auto,yes,,,,
ACPIDriverDll,1800490FC,FUN_1800490fc,222,auto,no,,,,
ACPIDriverDll,1800491DC,FUN_1800491dc,12,auto,no,,,,
ACPIDriverDll,1800491E8,FUN_1800491e8,246,auto,no,,,,
ACPIDriverDll,1800492E0,FUN_1800492e0,241,auto,no,,,,
ACPIDriverDll,1800493D4,Mirror,81,auto,yes,,,,
ACPIDriverDll,180049428,FUN_180049428,691,auto,no,,,,
ACPIDriverDll,1800496DC,FUN_1800496dc,747,auto,no,,,,
ACPIDriverDll,1800499C8,MirrorVert,81,auto,yes,,,,
ACPIDriverDll,180049A1C,FUN_180049a1c,173,auto,no,,,,
ACPIDriverDll,180049ACC,FUN_180049acc,788,auto,no,,,,
ACPIDriverDll,180049DE4,FUN_180049de4,269,auto,no,,,,
ACPIDriverDll,180049EF4,FUN_180049ef4,558,auto,no,,,,
ACPIDriverDll,18004A128,FUN_18004a128,141,auto,no,,,,
ACPIDriverDll,18004A1B8,RemoveAll,81,auto,yes,,,,
ACPIDriverDll,18004A20C,Serialize,145,auto,yes,,,,
ACPIDriverDll,18004A2A0,Serialize,233,auto,yes,,,,
ACPIDriverDll,18004A38C,FUN_18004a38c,68,auto,no,,,,
ACPIDriverDll,18004A3D0,FUN_18004a3d0,1766,auto,no,,,,
ACPIDriverDll,18004AAB8,TransparentBlt,974,auto,yes,,,,
ACPIDriverDll,18004AE88,FUN_18004ae88,24,auto,no,,,,
ACPIDriverDll,18004AEA0,FUN_18004aea0,243,auto,no,,,,
ACPIDriverDll,18004AF94,FUN_18004af94,69,auto,no,,,,
ACPIDriverDll,18004AFDC,UpdateImage,423,auto,yes,,,,
ACPIDriverDll,18004B184,_AtlVerifyStackAvailable,119,auto,yes,,,,
ACPIDriverDll,18004B208,FUN_18004b208,306,auto,no,,,,
ACPIDriverDll,18004B33C,FUN_18004b33c,302,auto,no,,,,
ACPIDriverDll,18004B46C,FUN_18004b46c,230,auto,no,,,,
ACPIDriverDll,18004B554,FUN_18004b554,218,auto,no,,,,
ACPIDriverDll,18004B630,CMFCToolBar,1000,auto,yes,,,,
ACPIDriverDll,18004BA18,~CMap<>,34,auto,yes,,,,
ACPIDriverDll,18004BA3C,FUN_18004ba3c,392,auto,no,,,,
ACPIDriverDll,18004BBC4,FUN_18004bbc4,35,auto,no,,,,
ACPIDriverDll,18004BBE8,FUN_18004bbe8,138,auto,no,,,,
ACPIDriverDll,18004BC74,`scalar_deleting_destructor',89,auto,yes,,,,
ACPIDriverDll,18004BCD0,FUN_18004bcd0,66,auto,no,,,,
ACPIDriverDll,18004BD14,FUN_18004bd14,108,auto,no,,,,
ACPIDriverDll,18004BD80,FUN_18004bd80,77,auto,no,,,,
ACPIDriverDll,18004BDD0,FUN_18004bdd0,122,auto,no,,,,
ACPIDriverDll,18004BE4C,FUN_18004be4c,169,auto,no,,,,
ACPIDriverDll,18004BEF8,FUN_18004bef8,50,auto,no,,,,
ACPIDriverDll,18004BF2C,FUN_18004bf2c,14,auto,no,,,,
ACPIDriverDll,18004BF3C,FUN_18004bf3c,242,auto,no,,,,
ACPIDriverDll,18004C030,FUN_18004c030,583,auto,no,,,,
ACPIDriverDll,18004C278,FUN_18004c278,1674,auto,no,,,,
ACPIDriverDll,18004C908,FUN_18004c908,1158,auto,no,,,,
ACPIDriverDll,18004CD90,FUN_18004cd90,66,auto,no,,,,
ACPIDriverDll,18004CDD4,CalcFixedLayout,42,auto,yes,,,,
ACPIDriverDll,18004CE00,FUN_18004ce00,62,auto,no,,,,
ACPIDriverDll,18004CE40,FUN_18004ce40,537,auto,no,,,,
ACPIDriverDll,18004D05C,FUN_18004d05c,384,auto,no,,,,
ACPIDriverDll,18004D1E0,FUN_18004d1e0,738,auto,no,,,,
ACPIDriverDll,18004D4C4,FUN_18004d4c4,10,auto,no,,,,
ACPIDriverDll,18004D4D0,FUN_18004d4d0,12,auto,no,,,,
ACPIDriverDll,18004D4DC,FUN_18004d4dc,74,auto,no,,,,
ACPIDriverDll,18004D528,FUN_18004d528,10,auto,no,,,,
ACPIDriverDll,18004D534,FUN_18004d534,12,auto,no,,,,
ACPIDriverDll,18004D540,FUN_18004d540,104,auto,no,,,,
ACPIDriverDll,18004D5A8,Clear,98,auto,yes,,,,
ACPIDriverDll,18004D60C,FUN_18004d60c,67,auto,no,,,,
ACPIDriverDll,18004D650,Create,52,auto,yes,,,,
ACPIDriverDll,18004D684,FUN_18004d684,414,auto,no,,,,
ACPIDriverDll,18004D824,FUN_18004d824,357,auto,no,,,,
