program,addr,name,outcome,instructions_checked,instructions_unchecked,detail,assembler
common,4A9C,FUN_CODE_4a9c,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AA6,FUN_CODE_4aa6,assembler-gap,1,0,no bytes emitted at 4AA6,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AA7,FUN_CODE_4aa7,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AB3,FUN_CODE_4ab3,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AB8,FUN_CODE_4ab8,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AC4,FUN_CODE_4ac4,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AD1,FUN_CODE_4ad1,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AD3,FUN_CODE_4ad3,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4ADF,FUN_CODE_4adf,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AE0,FUN_CODE_4ae0,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AEC,FUN_CODE_4aec,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AEF,FUN_CODE_4aef,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4AFB,FUN_CODE_4afb,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B02,FUN_CODE_4b02,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B03,FUN_CODE_4b03,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B0F,FUN_CODE_4b0f,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B22,FUN_CODE_4b22,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B29,FUN_CODE_4b29,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B37,FUN_CODE_4b37,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B44,FUN_CODE_4b44,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B4C,FUN_CODE_4b4c,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B57,FUN_CODE_4b57,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B62,FUN_CODE_4b62,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4B77,FUN_CODE_4b77,match,31,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4BB0,FUN_CODE_4bb0,match,41,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4C02,FUN_CODE_4c02,match,48,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4C5D,FUN_CODE_4c5d,match,83,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4CF8,FUN_CODE_4cf8,match,86,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4D96,FUN_CODE_4d96,match,80,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4E2C,FUN_CODE_4e2c,match,83,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4ECD,FUN_CODE_4ecd,match,59,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4F3E,FUN_CODE_4f3e,match,94,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,4FED,FUN_CODE_4fed,match,129,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,50DE,FUN_CODE_50de,match,126,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,51C8,FUN_CODE_51c8,match,29,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5202,FUN_CODE_5202,match,68,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,527A,FUN_CODE_527a,match,84,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,557E,FUN_CODE_557e,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,557F,FUN_CODE_557f,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5597,FUN_CODE_5597,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,57C2,FUN_CODE_57c2,partial,16,1,"1 of 17 instruction(s) unchecked, first: ajmp 0x5244",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5802,FUN_CODE_5802,assembler-gap,83,1,no bytes emitted at 5802,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5882,FUN_CODE_5882,partial,74,2,"2 of 76 instruction(s) unchecked, first: ajmp 0x5a43",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5A02,FUN_CODE_5a02,match,42,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5A43,FUN_CODE_5a43,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5A55,FUN_CODE_5a55,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5A5A,FUN_CODE_5a5a,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5A66,FUN_CODE_5a66,partial,142,5,"5 of 147 instruction(s) unchecked, first: ajmp 0x5a43",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5AC2,FUN_CODE_5ac2,partial,5,1,"1 of 6 instruction(s) unchecked, first: ajmp 0x5a43",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5B82,FUN_CODE_5b82,partial,79,2,"2 of 81 instruction(s) unchecked, first: ajmp 0x5a43",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5CFE,FUN_CODE_5cfe,partial,146,3,"3 of 149 instruction(s) unchecked, first: ajmp 0x5a44",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5DC2,FUN_CODE_5dc2,partial,48,3,"3 of 51 instruction(s) unchecked, first: ajmp 0x5a43",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5E02,FUN_CODE_5e02,partial,56,1,"1 of 57 instruction(s) unchecked, first: ajmp 0x5a46",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,5E82,FUN_CODE_5e82,partial,259,5,"5 of 264 instruction(s) unchecked, first: ajmp 0x5a43",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,60C2,FUN_CODE_60c2,partial,6,1,"1 of 7 instruction(s) unchecked, first: ajmp 0x6243",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6100,FUN_CODE_6100,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6116,FUN_CODE_6116,partial,3,1,"1 of 4 instruction(s) unchecked, first: mov 0x5a, CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6209,FUN_CODE_6209,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6243,FUN_CODE_6243,partial,20,3,"3 of 23 instruction(s) unchecked, first: acall 0x65bc",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6402,FUN_CODE_6402,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,65A6,FUN_CODE_65a6,partial,11,2,"2 of 13 instruction(s) unchecked, first: mov CY, 0x57",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,65BC,FUN_CODE_65bc,partial,4,1,"1 of 5 instruction(s) unchecked, first: ajmp 0x6016",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6602,FUN_CODE_6602,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6811,FUN_CODE_6811,partial,1,1,"1 of 2 instruction(s) unchecked, first: ajmp 0x6c70",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6817,FUN_CODE_6817,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6A02,FUN_CODE_6a02,partial,93,7,"7 of 100 instruction(s) unchecked, first: push 0xc2",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6B94,thunk_FUN_CODE_0703,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6BAE,FUN_CODE_6bae,match,72,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6BFF,FUN_CODE_6bff,partial,6,1,"1 of 7 instruction(s) unchecked, first: ajmp 0x6817",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6C70,FUN_CODE_6c70,partial,4,1,"1 of 5 instruction(s) unchecked, first: ajmp 0x6817",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6C97,FUN_CODE_6c97,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6D46,FUN_CODE_6d46,partial,77,6,"6 of 83 instruction(s) unchecked, first: cpl 0xb4",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6DB1,FUN_CODE_6db1,partial,2,2,"2 of 4 instruction(s) unchecked, first: acall 0x6817",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6E04,FUN_CODE_6e04,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6F8D,FUN_CODE_6f8d,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,6FD6,FUN_CODE_6fd6,assembler-gap,6,0,no bytes emitted at 6FD6,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7000,FUN_CODE_7000,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7002,FUN_CODE_7002,assembler-gap,0,1,"movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7003,FUN_CODE_7003,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,700A,FUN_CODE_700a,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,701B,FUN_CODE_701b,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7030,FUN_CODE_7030,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,703A,thunk_FUN_CODE_e722,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,707D,mul16,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,70E4,be16_add,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,70FA,limit_65000_minus_x,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7110,FUN_CODE_7110,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,711C,FUN_CODE_711c,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7125,FUN_CODE_7125,match,18,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,713C,FUN_CODE_713c,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7145,FUN_CODE_7145,partial,7,3,"3 of 10 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7151,switch_case_dispatch,partial,22,5,"5 of 27 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7177,FUN_CODE_7177,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,717B,FUN_CODE_717b,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,71B9,FUN_CODE_71b9,match,149,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7202,FUN_CODE_7202,match,19,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7281,FUN_CODE_7281,partial,13,1,"1 of 14 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7401,FUN_CODE_7401,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7404,FUN_CODE_7404,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7405,FUN_CODE_7405,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7408,FUN_CODE_7408,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7410,FUN_CODE_7410,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,741C,FUN_CODE_741c,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7602,FUN_CODE_7602,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7848,FUN_CODE_7848,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7883,FUN_CODE_7883,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7BFF,FUN_CODE_7bff,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7C02,FUN_CODE_7c02,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7DF2,FUN_CODE_7df2,assembler-gap,15,0,no bytes emitted at 7DF2,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7E01,FUN_CODE_7e01,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7F01,FUN_CODE_7f01,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7F02,FUN_CODE_7f02,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7FF1,FUN_CODE_7ff1,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,7FFF,FUN_CODE_7fff,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0000,c_startup_idata_clear,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0003,thunk_FUN_CODE_0056,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,000B,thunk_FUN_CODE_0094,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0012,FUN_CODE_0012,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0013,thunk_FUN_CODE_00b2,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,001B,thunk_FUN_CODE_00f0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0023,thunk_FUN_CODE_010e,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0050,FUN_CODE_0050,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0056,FUN_CODE_0056,partial,17,13,"13 of 30 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0094,FUN_CODE_0094,partial,9,5,"5 of 14 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,00B2,FUN_CODE_00b2,partial,17,13,"13 of 30 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,00F0,FUN_CODE_00f0,partial,9,5,"5 of 14 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,010E,FUN_CODE_010e,partial,17,13,"13 of 30 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0180,FUN_CODE_0180,partial,71,6,"6 of 77 instruction(s) unchecked, first: ajmp 0x0012",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0500,c_startup_idata_clear,partial,96,9,"9 of 105 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,05A6,FUN_CODE_05a6,partial,191,1,"1 of 192 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,06B1,FUN_CODE_06b1,partial,32,3,"3 of 35 instruction(s) unchecked, first: mov 0xd5, CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,06EA,FUN_CODE_06ea,partial,40,2,"2 of 42 instruction(s) unchecked, first: mov 0xd5, CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0721,FUN_CODE_0721,partial,16,2,"2 of 18 instruction(s) unchecked, first: mov 0xd5, CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0738,FUN_CODE_0738,partial,17,2,"2 of 19 instruction(s) unchecked, first: mov CY, 0xd5",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0756,FUN_CODE_0756,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,075D,FUN_CODE_075d,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0760,FUN_CODE_0760,partial,6,1,"1 of 7 instruction(s) unchecked, first: mov CY, 0xd5",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0B85,FUN_CODE_0b85,match,28,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0BAB,FUN_CODE_0bab,partial,15,1,"1 of 16 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0BC4,FUN_CODE_0bc4,partial,29,1,"1 of 30 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0BF1,FUN_CODE_0bf1,partial,24,1,"1 of 25 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0C13,FUN_CODE_0c13,partial,35,1,"1 of 36 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0C46,FUN_CODE_0c46,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0C58,FUN_CODE_0c58,match,23,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0C7A,FUN_CODE_0c7a,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0C8C,FUN_CODE_0c8c,partial,61,1,"1 of 62 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0CF7,FUN_CODE_0cf7,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0D0D,FUN_CODE_0d0d,partial,27,2,"2 of 29 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0D38,FUN_CODE_0d38,partial,37,2,"2 of 39 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0D70,FUN_CODE_0d70,match,21,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0D8F,FUN_CODE_0d8f,match,31,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0DBC,FUN_CODE_0dbc,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0DC9,FUN_CODE_0dc9,match,64,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0E54,FUN_CODE_0e54,match,169,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0EE6,FUN_CODE_0ee6,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0EF3,FUN_CODE_0ef3,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0F00,FUN_CODE_0f00,partial,13,1,"1 of 14 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0F0E,sub_or_cmp_r0_r7,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0F1F,FUN_CODE_0f1f,partial,16,1,"1 of 17 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0F32,FUN_CODE_0f32,partial,16,1,"1 of 17 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0F45,FUN_CODE_0f45,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0FAF,read4xdata_to_r4_r7,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0FBB,FUN_CODE_0fbb,partial,9,4,"4 of 13 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,0FCB,load_xdata_to_r0_r1_r2_or_r3,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1013,FUN_CODE_1013,match,34,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1041,write4xdata_from_r4_r7,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,104D,write4_inline_args,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1064,movc_byte_to_xdata,partial,17,1,"1 of 18 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,10BC,add_full_product_to_dptr,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,10C8,FUN_CODE_10c8,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,10E8,store_3byte_r3r2r1,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,10F1,FUN_CODE_10f1,partial,7,3,"3 of 10 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,10FD,FUN_CODE_10fd,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,119C,dispatch_code_table,partial,22,5,"5 of 27 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,11C2,FUN_CODE_11c2,partial,25,6,"6 of 31 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1229,FUN_CODE_1229,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,122D,FUN_CODE_122d,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,122F,FUN_CODE_122f,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1253,FUN_CODE_1253,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,128D,FUN_CODE_128d,assembler-gap,28,0,no bytes emitted at 128D,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,12B9,FUN_CODE_12b9,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,12C5,FUN_CODE_12c5,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,131B,FUN_CODE_131b,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,132D,FUN_CODE_132d,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,133F,FUN_CODE_133f,partial,26,1,"1 of 27 instruction(s) unchecked, first: ajmp 0x1013",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1820,FUN_CODE_1820,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1E4B,FUN_CODE_1e4b,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1E9D,FUN_CODE_1e9d,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,1EFE,FUN_CODE_1efe,partial,27,1,"1 of 28 instruction(s) unchecked, first: ajmp 0x1820",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,2726,FUN_CODE_2726,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,347B,read_byte_to_r3_stride_60_alt,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3494,FUN_CODE_3494,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3497,add_full_product_to_dptr,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,349B,FUN_CODE_349b,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34A5,read_byte_to_r7_base_0420,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34C9,FUN_CODE_34c9,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34CC,FUN_CODE_34cc,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34CE,FUN_CODE_34ce,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34CF,FUN_CODE_34cf,partial,4,1,"1 of 5 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34D6,index_stride_5e_from_07d6,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34D9,FUN_CODE_34d9,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34DA,FUN_CODE_34da,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34ED,FUN_CODE_34ed,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34EF,FUN_CODE_34ef,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34F2,FUN_CODE_34f2,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,34FB,read_byte_to_r7_base_0408,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3500,FUN_CODE_3500,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3506,FUN_CODE_3506,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3509,FUN_CODE_3509,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,350B,FUN_CODE_350b,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,352C,FUN_CODE_352c,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,353E,FUN_CODE_353e,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3544,FUN_CODE_3544,assembler-gap,11,0,no bytes emitted at 3544,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,354F,FUN_CODE_354f,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,3565,FUN_CODE_3565,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,357E,read_byte_to_r3_stride_60,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
pd,35AC,FUN_CODE_35ac,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
