file_offset,region,runtime,opcode,length,disp,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x00D72,common,0x0D72,jnb,3,0x02,0x0D77,0x00D77,yes,other,24,0,,
0x00D85,common,0x0D85,jnb,3,0x03,0x0D8B,0x00D8B,yes,entry,22,2,,
0x00D92,common,0x0D92,jz,2,0x11,0x0DA5,0x00DA5,yes,entry,24,0,,
0x00D96,common,0x0D96,jz,2,0x12,0x0DAA,0x00DAA,yes,entry,24,0,,
0x00D9A,common,0x0D9A,jz,2,0x13,0x0DAF,0x00DAF,yes,other,24,0,,
0x00D9E,common,0x0D9E,jnz,2,0x20,0x0DC0,0x00DC0,yes,entry,24,0,,
0x00D9F,common,0x0D9F,jb,3,0x0E,0x0DB0,0x00DB0,yes,other,0,24,,
0x00DA3,common,0x0DA3,sjmp,2,0x1E,0x0DC3,0x00DC3,yes,entry,24,0,,
0x00DA8,common,0x0DA8,sjmp,2,0x19,0x0DC3,0x00DC3,yes,entry,24,0,,
0x00DAD,common,0x0DAD,sjmp,2,0x14,0x0DC3,0x00DC3,yes,entry,24,0,,
0x00DB3,common,0x0DB3,jnb,3,0x05,0x0DBB,0x00DBB,yes,entry,24,0,,
0x00DB8,common,0x0DB8,jc,2,0x80,0x0D3A,0x00D3A,yes,other,3,21,,
0x00DB9,common,0x0DB9,sjmp,2,0x08,0x0DC3,0x00DC3,yes,entry,20,4,,
0x00DBE,common,0x0DBE,sjmp,2,0x03,0x0DC3,0x00DC3,yes,entry,22,2,,
0x00DC5,common,0x0DC5,jnz,2,0x56,0x0E1D,0x00E1D,yes,other,22,2,,
0x00DCB,common,0x0DCB,jnb,3,0x03,0x0DD1,0x00DD1,yes,entry,22,2,,
0x00DED,common,0x0DED,jbc,3,0x0A,0x0DFA,0x00DFA,yes,other,24,0,,
0x00DF5,common,0x0DF5,sjmp,2,0x0A,0x0E01,0x00E01,yes,entry,24,0,,
0x00DF7,common,0x0DF7,sjmp,2,0x0B,0x0E04,0x00E04,yes,entry,24,0,,
0x00DF9,common,0x0DF9,sjmp,2,0x0C,0x0E07,0x00E07,yes,entry,24,0,,
0x00E14,common,0x0E14,cjne,3,0x06,0x0E1D,0x00E1D,yes,other,24,0,,
0x00E21,common,0x0E21,jc,2,0xEF,0x0E12,0x00E12,yes,entry,0,24,,
0x00E26,common,0x0E26,jnb,3,0x02,0x0E2B,0x00E2B,yes,entry,24,0,,
0x00E39,common,0x0E39,jc,2,0x02,0x0E3D,0x00E3D,yes,entry,0,24,,
0x00E51,common,0x0E51,jnz,2,0x02,0x0E55,0x00E55,yes,entry,0,24,,
0x00EB2,common,0x0EB2,jz,2,0x12,0x0EC6,0x00EC6,yes,entry,24,0,,
0x00EB7,common,0x0EB7,jnb,3,0xFD,0x0EB7,0x00EB7,yes,entry,24,0,,
0x00EC4,common,0x0EC4,sjmp,2,0xE8,0x0EAE,0x00EAE,yes,entry,24,0,,
0x00ED5,common,0x0ED5,jz,2,0x0D,0x0EE4,0x00EE4,yes,other,24,0,,
0x00EDA,common,0x0EDA,jnb,3,0xFD,0x0EDA,0x00EDA,yes,entry,24,0,,
0x00EE2,common,0x0EE2,sjmp,2,0xF0,0x0ED4,0x00ED4,yes,entry,24,0,,
0x00EF4,common,0x0EF4,cjne,3,0x22,0x0F19,0x00F19,yes,other,0,24,,
0x00EFC,common,0x0EFC,cjne,3,0x30,0x0F2F,0x00F2F,yes,other,0,24,,
0x00EFE,common,0x0EFE,jnb,3,0x25,0x0F26,0x00F26,yes,other,0,24,,
0x00F25,common,0x0F25,djnz,2,0xF6,0x0F1D,0x00F1D,yes,entry,0,24,,
0x00F31,common,0x0F31,jc,2,0xF6,0x0F29,0x00F29,yes,other,0,24,,
0x00F34,common,0x0F34,jb,3,0xE4,0x0F1B,0x00F1B,yes,other,0,24,,
0x00F35,common,0x0F35,jbc,3,0x90,0x0EC8,0x00EC8,yes,entry,0,24,,
0x00F52,common,0x0F52,jc,2,0xF5,0x0F49,0x00F49,yes,other,0,24,,
0x00F68,common,0x0F68,sjmp,2,0xF0,0x0F5A,0x00F5A,yes,other,1,23,,
0x00F6E,common,0x0F6E,jbc,3,0x7F,0x0FF0,0x00FF0,yes,entry,1,23,,
0x00F76,common,0x0F76,jb,3,0x00,0x0F79,0x00F79,yes,other,0,24,,
0x00F80,common,0x0F80,jnc,2,0x05,0x0F87,0x00F87,yes,entry,23,1,,
0x00F85,common,0x0F85,sjmp,2,0xF3,0x0F7A,0x00F7A,yes,other,24,0,,
0x00F8B,common,0x0F8B,jnc,2,0x08,0x0F95,0x00F95,yes,entry,23,1,,
0x00F93,common,0x0F93,sjmp,2,0xF2,0x0F87,0x00F87,yes,entry,24,0,,
0x00F9E,common,0x0F9E,jnc,2,0x05,0x0FA5,0x00FA5,yes,other,24,0,,
0x00FA3,common,0x0FA3,sjmp,2,0xF3,0x0F98,0x00F98,yes,entry,24,0,,
0x00FB3,common,0x0FB3,jbc,3,0x83,0x0F39,0x00F39,yes,other,0,24,,
0x00FBE,common,0x0FBE,cjne,3,0xF6,0x0FB7,0x00FB7,yes,other,0,24,,
0x00FCF,common,0x0FCF,jbc,3,0x83,0x0F55,0x00F55,yes,other,0,24,,
0x00FDB,common,0x0FDB,cjne,3,0xCA,0x0FA8,0x00FA8,yes,entry,24,0,,
0x00FDF,common,0x0FDF,jbc,3,0xE0,0x0FC2,0x00FC2,yes,other,0,24,,
0x00FEA,common,0x0FEA,jb,3,0xE0,0x0FCD,0x00FCD,yes,entry,0,24,,
0x00FF5,common,0x0FF5,jz,2,0x1C,0x1013,0x01013,yes,other,24,0,,
0x0100F,common,0x100F,jnc,2,0x74,0x1085,0x01085,yes,other,0,24,,
0x01011,common,0x1011,sjmp,2,0xF0,0x1003,0x01003,yes,other,1,23,,
0x01015,common,0x1015,jbc,3,0x1F,0x1037,0x01037,yes,other,24,0,,
0x01018,common,0x1018,jb,3,0x43,0x105E,0x0105E,yes,other,24,0,,
0x0101B,common,0x101B,jb,3,0x02,0x1020,0x01020,yes,other,22,2,,
0x01024,common,0x1024,jb,3,0x84,0x0FAB,0x00FAB,yes,other,24,0,,
0x0104E,common,0x104E,jbc,3,0x93,0x0FE4,0x00FE4,yes,other,0,24,,
0x0105D,common,0x105D,jz,2,0x03,0x1062,0x01062,yes,entry,24,0,,
0x01066,common,0x1066,jnb,3,0x26,0x108F,0x0108F,yes,entry,24,0,,
0x0106E,common,0x106E,jnz,2,0x74,0x10E4,0x010E4,yes,other,24,0,,
0x01074,common,0x1074,jnz,2,0x6E,0x10E4,0x010E4,yes,other,24,0,,
0x010E6,common,0x10E6,jbc,3,0x00,0x10E9,0x010E9,yes,other,0,24,,
0x010ED,common,0x10ED,djnz,2,0xFC,0x10EB,0x010EB,yes,other,24,0,,
0x010F3,common,0x10F3,jb,3,0xF0,0x10E6,0x010E6,yes,other,0,24,,
0x01151,common,0x1151,cjne,3,0x02,0x1156,0x01156,yes,entry,0,24,,0
0x01157,common,0x1157,cjne,3,0x02,0x115C,0x0115C,yes,entry,0,24,,0
0x0115D,common,0x115D,cjne,3,0x02,0x1162,0x01162,yes,entry,0,24,,0
0x01163,common,0x1163,cjne,3,0x02,0x1168,0x01168,yes,entry,0,24,,0
0x01169,common,0x1169,cjne,3,0x02,0x116E,0x0116E,yes,entry,0,24,,0
0x0116A,common,0x116A,jb,3,0x11,0x117E,0x0117E,yes,other,0,24,,
0x0116F,common,0x116F,cjne,3,0x02,0x1174,0x01174,yes,entry,0,24,,0
0x01175,common,0x1175,cjne,3,0x02,0x117A,0x0117A,yes,entry,0,24,,0
0x0117B,common,0x117B,cjne,3,0x02,0x1180,0x01180,yes,entry,0,24,,0
0x01181,common,0x1181,cjne,3,0x02,0x1186,0x01186,yes,entry,0,24,,0
0x01187,common,0x1187,cjne,3,0x02,0x118C,0x0118C,yes,entry,0,24,,0
0x0118D,common,0x118D,cjne,3,0x02,0x1192,0x01192,yes,entry,0,24,,0
0x01193,common,0x1193,cjne,3,0x02,0x1198,0x01198,yes,entry,0,24,,0
0x01199,common,0x1199,cjne,3,0x02,0x119E,0x0119E,yes,entry,0,24,,0
0x0119F,common,0x119F,cjne,3,0x02,0x11A4,0x011A4,yes,entry,0,24,,0
0x011A5,common,0x11A5,cjne,3,0x02,0x11AA,0x011AA,yes,entry,0,24,,0
0x011AB,common,0x11AB,cjne,3,0x02,0x11B0,0x011B0,yes,entry,0,24,,0
0x011B1,common,0x11B1,cjne,3,0x02,0x11B6,0x011B6,yes,entry,0,24,,0
0x011B7,common,0x11B7,cjne,3,0x02,0x11BC,0x011BC,yes,entry,0,24,,0
0x011BD,common,0x11BD,cjne,3,0x02,0x11C2,0x011C2,yes,entry,0,24,,0
0x011C3,common,0x11C3,cjne,3,0x02,0x11C8,0x011C8,yes,entry,0,24,,0
0x011C9,common,0x11C9,cjne,3,0x02,0x11CE,0x011CE,yes,entry,0,24,,0
0x011CF,common,0x11CF,cjne,3,0x02,0x11D4,0x011D4,yes,entry,0,24,,0
0x011D5,common,0x11D5,cjne,3,0x02,0x11DA,0x011DA,yes,entry,0,24,,0
0x011DB,common,0x11DB,cjne,3,0x02,0x11E0,0x011E0,yes,entry,0,24,,0
0x011E1,common,0x11E1,cjne,3,0x02,0x11E6,0x011E6,yes,entry,0,24,,0
0x011E7,common,0x11E7,cjne,3,0x02,0x11EC,0x011EC,yes,entry,0,24,,0
0x011ED,common,0x11ED,cjne,3,0x02,0x11F2,0x011F2,yes,entry,0,24,,0
0x011F3,common,0x11F3,cjne,3,0x02,0x11F8,0x011F8,yes,entry,0,24,,0
0x011F9,common,0x11F9,cjne,3,0x02,0x11FE,0x011FE,yes,entry,0,24,,0
0x011FA,common,0x11FA,jz,2,0x02,0x11FE,0x011FE,yes,entry,0,24,,0
0x011FF,common,0x11FF,cjne,3,0x02,0x1204,0x01204,yes,entry,0,24,,0
0x01205,common,0x1205,cjne,3,0x02,0x120A,0x0120A,yes,entry,0,24,,0
0x0120B,common,0x120B,cjne,3,0x02,0x1210,0x01210,yes,entry,0,24,,0
0x01211,common,0x1211,cjne,3,0x02,0x1216,0x01216,yes,entry,0,24,,0
0x01217,common,0x1217,cjne,3,0x02,0x121C,0x0121C,yes,entry,0,24,,0
0x0121D,common,0x121D,cjne,3,0x02,0x1222,0x01222,yes,entry,0,24,,0
0x01223,common,0x1223,cjne,3,0x02,0x1228,0x01228,yes,entry,0,24,,0
0x01229,common,0x1229,cjne,3,0x02,0x122E,0x0122E,yes,entry,0,24,,0
0x0122F,common,0x122F,cjne,3,0x02,0x1234,0x01234,yes,entry,0,24,,0
0x01235,common,0x1235,cjne,3,0x02,0x123A,0x0123A,yes,entry,0,24,,0
0x0123B,common,0x123B,cjne,3,0x02,0x1240,0x01240,yes,entry,0,24,,0
0x01241,common,0x1241,cjne,3,0x02,0x1246,0x01246,yes,entry,0,24,,0
0x01247,common,0x1247,cjne,3,0x02,0x124C,0x0124C,yes,entry,0,24,,0
0x0124D,common,0x124D,cjne,3,0x02,0x1252,0x01252,yes,entry,0,24,,0
0x01253,common,0x1253,cjne,3,0x02,0x1258,0x01258,yes,entry,0,24,,0
0x01259,common,0x1259,cjne,3,0x02,0x125E,0x0125E,yes,entry,0,24,,0
0x0125A,common,0x125A,jnz,2,0x02,0x125E,0x0125E,yes,entry,0,24,,0
0x0125F,common,0x125F,cjne,3,0x02,0x1264,0x01264,yes,entry,0,24,,0
0x01265,common,0x1265,cjne,3,0x02,0x126A,0x0126A,yes,entry,0,24,,0
0x0126B,common,0x126B,cjne,3,0x02,0x1270,0x01270,yes,entry,0,24,,0
0x01271,common,0x1271,cjne,3,0x02,0x1276,0x01276,yes,entry,0,24,,0
0x01277,common,0x1277,cjne,3,0x02,0x127C,0x0127C,yes,entry,0,24,,0
0x0127D,common,0x127D,cjne,3,0x02,0x1282,0x01282,yes,entry,0,24,,0
0x01283,common,0x1283,cjne,3,0x02,0x1288,0x01288,yes,entry,0,24,,0
0x01289,common,0x1289,cjne,3,0x02,0x128E,0x0128E,yes,entry,0,24,,0
0x0128F,common,0x128F,cjne,3,0x02,0x1294,0x01294,yes,entry,0,24,,0
0x01295,common,0x1295,cjne,3,0x02,0x129A,0x0129A,yes,entry,0,24,,0
0x0129B,common,0x129B,cjne,3,0x02,0x12A0,0x012A0,yes,entry,0,24,,0
0x012A1,common,0x12A1,cjne,3,0x02,0x12A6,0x012A6,yes,entry,0,24,,0
0x012A7,common,0x12A7,cjne,3,0x02,0x12AC,0x012AC,yes,entry,0,24,,0
0x012AD,common,0x12AD,cjne,3,0x02,0x12B2,0x012B2,yes,entry,0,24,,0
0x012B3,common,0x12B3,cjne,3,0x02,0x12B8,0x012B8,yes,entry,0,24,,0
0x012B9,common,0x12B9,cjne,3,0x02,0x12BE,0x012BE,yes,entry,0,24,,0
0x012BA,common,0x12BA,sjmp,2,0x02,0x12BE,0x012BE,yes,entry,0,24,,0
0x012BF,common,0x12BF,cjne,3,0x02,0x12C4,0x012C4,yes,entry,0,24,,0
0x012C5,common,0x12C5,cjne,3,0x02,0x12CA,0x012CA,yes,entry,0,24,,0
0x012CB,common,0x12CB,cjne,3,0x02,0x12D0,0x012D0,yes,entry,0,24,,0
0x012D1,common,0x12D1,cjne,3,0x02,0x12D6,0x012D6,yes,entry,0,24,,0
0x012D7,common,0x12D7,cjne,3,0x02,0x12DC,0x012DC,yes,entry,0,24,,0
0x012DD,common,0x12DD,cjne,3,0x02,0x12E2,0x012E2,yes,entry,0,24,,0
0x012E3,common,0x12E3,cjne,3,0x02,0x12E8,0x012E8,yes,entry,0,24,,0
0x012E9,common,0x12E9,cjne,3,0x02,0x12EE,0x012EE,yes,entry,0,24,,0
0x012EF,common,0x12EF,cjne,3,0x02,0x12F4,0x012F4,yes,entry,0,24,,0
0x012F5,common,0x12F5,cjne,3,0x02,0x12FA,0x012FA,yes,entry,0,24,,0
0x012FB,common,0x12FB,cjne,3,0x02,0x1300,0x01300,yes,entry,0,24,,0
0x01301,common,0x1301,cjne,3,0x02,0x1306,0x01306,yes,entry,0,24,,0
0x01307,common,0x1307,cjne,3,0x02,0x130C,0x0130C,yes,entry,0,24,,0
0x0130D,common,0x130D,cjne,3,0x02,0x1312,0x01312,yes,entry,0,24,,0
0x01313,common,0x1313,cjne,3,0x02,0x1318,0x01318,yes,entry,0,24,,0
0x01319,common,0x1319,cjne,3,0x02,0x131E,0x0131E,yes,entry,0,24,,0
0x0131F,common,0x131F,cjne,3,0x02,0x1324,0x01324,yes,entry,0,24,,0
0x01325,common,0x1325,cjne,3,0x02,0x132A,0x0132A,yes,entry,0,24,,0
0x0132B,common,0x132B,cjne,3,0x02,0x1330,0x01330,yes,entry,0,24,,0
0x01331,common,0x1331,cjne,3,0x02,0x1336,0x01336,yes,entry,0,24,,0
0x01337,common,0x1337,cjne,3,0x02,0x133C,0x0133C,yes,entry,0,24,,0
0x0133D,common,0x133D,cjne,3,0x02,0x1342,0x01342,yes,entry,0,24,,0
0x01343,common,0x1343,cjne,3,0x02,0x1348,0x01348,yes,entry,0,24,,0
0x01349,common,0x1349,cjne,3,0x02,0x134E,0x0134E,yes,entry,0,24,,0
0x0134F,common,0x134F,cjne,3,0x02,0x1354,0x01354,yes,entry,0,24,,0
0x01355,common,0x1355,cjne,3,0x02,0x135A,0x0135A,yes,entry,0,24,,0
0x0135B,common,0x135B,cjne,3,0x02,0x1360,0x01360,yes,entry,0,24,,0
0x01361,common,0x1361,cjne,3,0x02,0x1366,0x01366,yes,entry,0,24,,0
0x01367,common,0x1367,cjne,3,0x02,0x136C,0x0136C,yes,entry,0,24,,0
0x0136D,common,0x136D,cjne,3,0x02,0x1372,0x01372,yes,entry,0,24,,0
0x01373,common,0x1373,cjne,3,0x02,0x1378,0x01378,yes,entry,0,24,,0
0x01379,common,0x1379,cjne,3,0x02,0x137E,0x0137E,yes,entry,0,24,,0
0x0137F,common,0x137F,cjne,3,0x02,0x1384,0x01384,yes,entry,0,24,,0
0x01385,common,0x1385,cjne,3,0x02,0x138A,0x0138A,yes,entry,0,24,,0
0x0138B,common,0x138B,cjne,3,0x02,0x1390,0x01390,yes,entry,0,24,,0
0x01391,common,0x1391,cjne,3,0x02,0x1396,0x01396,yes,entry,0,24,,0
0x01397,common,0x1397,cjne,3,0x02,0x139C,0x0139C,yes,entry,0,24,,0
0x0139D,common,0x139D,cjne,3,0x02,0x13A2,0x013A2,yes,entry,0,24,,0
0x013A3,common,0x13A3,cjne,3,0x02,0x13A8,0x013A8,yes,entry,0,24,,0
0x013A9,common,0x13A9,cjne,3,0x02,0x13AE,0x013AE,yes,entry,0,24,,0
0x013AF,common,0x13AF,cjne,3,0x02,0x13B4,0x013B4,yes,entry,0,24,,0
0x013B5,common,0x13B5,cjne,3,0x02,0x13BA,0x013BA,yes,entry,0,24,,0
0x013BB,common,0x13BB,cjne,3,0x02,0x13C0,0x013C0,yes,entry,0,24,,0
0x013C1,common,0x13C1,cjne,3,0x02,0x13C6,0x013C6,yes,entry,0,24,,0
0x013C7,common,0x13C7,cjne,3,0x02,0x13CC,0x013CC,yes,entry,0,24,,0
0x013CD,common,0x13CD,cjne,3,0x02,0x13D2,0x013D2,yes,entry,0,24,,0
0x013D3,common,0x13D3,cjne,3,0x02,0x13D8,0x013D8,yes,entry,0,24,,0
0x013D9,common,0x13D9,cjne,3,0x02,0x13DE,0x013DE,yes,entry,0,24,,0
0x013DF,common,0x13DF,cjne,3,0x02,0x13E4,0x013E4,yes,entry,0,24,,0
0x013E0,common,0x13E0,cjne,3,0x11,0x13F4,0x013F4,yes,other,0,24,,
0x013E5,common,0x13E5,cjne,3,0x02,0x13EA,0x013EA,yes,entry,0,24,,0
0x013E6,common,0x13E6,cjne,3,0x11,0x13FA,0x013FA,yes,other,0,24,,
0x013EB,common,0x13EB,cjne,3,0x02,0x13F0,0x013F0,yes,entry,0,24,,0
0x013EC,common,0x13EC,cjne,3,0x11,0x1400,0x01400,yes,other,0,24,,
0x013F1,common,0x13F1,cjne,3,0x02,0x13F6,0x013F6,yes,entry,0,24,,0
0x013F2,common,0x13F2,cjne,3,0x11,0x1406,0x01406,yes,other,0,24,,
0x013F7,common,0x13F7,cjne,3,0x02,0x13FC,0x013FC,yes,entry,0,24,,0
0x013F8,common,0x13F8,cjne,3,0x11,0x140C,0x0140C,yes,other,0,24,,
0x013FD,common,0x13FD,cjne,3,0x02,0x1402,0x01402,yes,entry,0,24,,0
0x013FE,common,0x13FE,cjne,3,0x11,0x1412,0x01412,yes,other,0,24,,
0x01403,common,0x1403,cjne,3,0x02,0x1408,0x01408,yes,entry,0,24,,0
0x01404,common,0x1404,cjne,3,0x11,0x1418,0x01418,yes,other,0,24,,
0x01409,common,0x1409,cjne,3,0x02,0x140E,0x0140E,yes,entry,0,24,,0
0x0140A,common,0x140A,cjne,3,0x11,0x141E,0x0141E,yes,other,0,24,,
0x0140F,common,0x140F,cjne,3,0x02,0x1414,0x01414,yes,entry,0,24,,0
0x01410,common,0x1410,cjne,3,0x11,0x1424,0x01424,yes,other,0,24,,
0x01415,common,0x1415,cjne,3,0x02,0x141A,0x0141A,yes,entry,0,24,,0
0x01416,common,0x1416,cjne,3,0x11,0x142A,0x0142A,yes,other,0,24,,
0x0141B,common,0x141B,cjne,3,0x02,0x1420,0x01420,yes,entry,0,24,,0
0x0141C,common,0x141C,cjne,3,0x11,0x1430,0x01430,yes,other,0,24,,
0x01421,common,0x1421,cjne,3,0x02,0x1426,0x01426,yes,entry,0,24,,0
0x01422,common,0x1422,cjne,3,0x11,0x1436,0x01436,yes,other,0,24,,
0x01427,common,0x1427,cjne,3,0x02,0x142C,0x0142C,yes,entry,0,24,,0
0x0142D,common,0x142D,cjne,3,0x02,0x1432,0x01432,yes,entry,0,24,,0
0x01433,common,0x1433,cjne,3,0x02,0x1438,0x01438,yes,entry,0,24,,0
0x01439,common,0x1439,cjne,3,0x02,0x143E,0x0143E,yes,entry,0,24,,0
0x0143F,common,0x143F,cjne,3,0x02,0x1444,0x01444,yes,entry,0,24,,0
0x01445,common,0x1445,cjne,3,0x02,0x144A,0x0144A,yes,entry,0,24,,0
0x0144B,common,0x144B,cjne,3,0x02,0x1450,0x01450,yes,entry,0,24,,0
0x01451,common,0x1451,cjne,3,0x02,0x1456,0x01456,yes,entry,0,24,,0
0x01457,common,0x1457,cjne,3,0x02,0x145C,0x0145C,yes,entry,0,24,,0
0x0145D,common,0x145D,cjne,3,0x02,0x1462,0x01462,yes,entry,0,24,,0
0x01463,common,0x1463,cjne,3,0x02,0x1468,0x01468,yes,entry,0,24,,0
0x01469,common,0x1469,cjne,3,0x02,0x146E,0x0146E,yes,entry,0,24,,0
0x0146F,common,0x146F,cjne,3,0x02,0x1474,0x01474,yes,entry,0,24,,0
0x01475,common,0x1475,cjne,3,0x02,0x147A,0x0147A,yes,entry,0,24,,0
0x0147B,common,0x147B,cjne,3,0x02,0x1480,0x01480,yes,entry,0,24,,0
0x01481,common,0x1481,cjne,3,0x02,0x1486,0x01486,yes,entry,0,24,,0
0x01487,common,0x1487,cjne,3,0x02,0x148C,0x0148C,yes,entry,0,24,,0
0x0148D,common,0x148D,cjne,3,0x02,0x1492,0x01492,yes,entry,0,24,,0
0x01493,common,0x1493,cjne,3,0x02,0x1498,0x01498,yes,entry,0,24,,0
0x01499,common,0x1499,cjne,3,0x02,0x149E,0x0149E,yes,entry,0,24,,0
0x0149F,common,0x149F,cjne,3,0x02,0x14A4,0x014A4,yes,entry,0,24,,0
0x014A5,common,0x14A5,cjne,3,0x02,0x14AA,0x014AA,yes,entry,0,24,,0
0x014A6,common,0x14A6,djnz,3,0x11,0x14BA,0x014BA,yes,other,0,24,,
0x014AB,common,0x14AB,cjne,3,0x02,0x14B0,0x014B0,yes,entry,0,24,,0
0x014B1,common,0x14B1,cjne,3,0x02,0x14B6,0x014B6,yes,entry,0,24,,0
0x014B7,common,0x14B7,cjne,3,0x02,0x14BC,0x014BC,yes,entry,0,24,,0
0x014B8,common,0x14B8,djnz,2,0x02,0x14BC,0x014BC,yes,entry,0,24,,0
0x014BD,common,0x14BD,cjne,3,0x02,0x14C2,0x014C2,yes,entry,0,24,,0
0x014BE,common,0x14BE,djnz,2,0x02,0x14C2,0x014C2,yes,entry,0,24,,0
0x014C3,common,0x14C3,cjne,3,0x02,0x14C8,0x014C8,yes,entry,0,24,,0
0x014C4,common,0x14C4,djnz,2,0x02,0x14C8,0x014C8,yes,entry,0,24,,0
0x014C9,common,0x14C9,cjne,3,0x02,0x14CE,0x014CE,yes,entry,0,24,,0
0x014CF,common,0x14CF,cjne,3,0x02,0x14D4,0x014D4,yes,entry,0,24,,0
0x014D5,common,0x14D5,djnz,3,0x02,0x14DA,0x014DA,yes,entry,0,24,,0
0x014E1,common,0x14E1,djnz,3,0x02,0x14E6,0x014E6,yes,entry,0,24,,0
0x014E7,common,0x14E7,djnz,3,0x02,0x14EC,0x014EC,yes,entry,0,24,,0
0x014ED,common,0x14ED,djnz,3,0x02,0x14F2,0x014F2,yes,entry,0,24,,0
0x014FF,common,0x14FF,djnz,2,0xFB,0x14FC,0x014FC,yes,other,0,24,,
0x01505,common,0x1505,djnz,2,0xA0,0x14A7,0x014A7,yes,entry,0,24,,
0x01529,common,0x1529,djnz,2,0xFC,0x1527,0x01527,yes,other,0,24,,
0x0158F,common,0x158F,djnz,2,0x9F,0x1530,0x01530,yes,other,0,24,,
0x01595,common,0x1595,djnz,2,0x6C,0x1603,0x01603,yes,entry,0,24,,
0x015AD,common,0x15AD,cjne,3,0x02,0x15B2,0x015B2,yes,entry,0,24,,0
0x015DD,common,0x15DD,djnz,2,0xBA,0x1599,0x01599,yes,other,0,24,,
0x015DE,common,0x15DE,cjne,3,0x11,0x15F2,0x015F2,yes,other,0,24,,
0x015EF,common,0x15EF,djnz,2,0x96,0x1587,0x01587,yes,other,0,24,,
0x015F5,common,0x15F5,djnz,2,0x35,0x162C,0x0162C,yes,other,0,24,,
0x015FB,common,0x15FB,djnz,2,0x3B,0x1638,0x01638,yes,other,0,24,,
0x01601,common,0x1601,djnz,2,0x41,0x1644,0x01644,yes,other,0,24,,
0x01607,common,0x1607,djnz,2,0x47,0x1650,0x01650,yes,other,0,24,,
0x0160D,common,0x160D,djnz,2,0x2F,0x163E,0x0163E,yes,other,0,24,,
0x0161F,common,0x161F,djnz,2,0x29,0x164A,0x0164A,yes,entry,0,24,,
0x01625,common,0x1625,djnz,2,0x23,0x164A,0x0164A,yes,entry,0,24,,
0x01637,common,0x1637,djnz,2,0x91,0x15CA,0x015CA,yes,entry,0,24,,0
0x0164A,common,0x164A,jnb,3,0x11,0x165E,0x0165E,yes,other,0,24,,
0x01662,common,0x1662,jz,2,0x02,0x1666,0x01666,yes,entry,0,24,,1
0x0169E,common,0x169E,cjne,3,0x11,0x16B2,0x016B2,yes,other,0,24,,
0x016F2,common,0x16F2,cjne,3,0x11,0x1706,0x01706,yes,other,1,23,,
0x0177C,common,0x177C,cjne,3,0x11,0x1790,0x01790,yes,other,1,23,,
0x017C4,common,0x17C4,djnz,2,0x02,0x17C8,0x017C8,yes,entry,0,24,,0
0x017E8,common,0x17E8,cjne,3,0x11,0x17FC,0x017FC,yes,other,1,23,,
0x018FC,common,0x18FC,jc,2,0x02,0x1900,0x01900,yes,entry,0,24,,1
0x01926,common,0x1926,cjne,3,0x11,0x193A,0x0193A,yes,other,0,24,,
0x0192C,common,0x192C,cjne,3,0x11,0x1940,0x01940,yes,other,0,24,,
0x01932,common,0x1932,cjne,3,0x11,0x1946,0x01946,yes,other,0,24,,
0x0195B,common,0x195B,djnz,2,0xFD,0x195A,0x0195A,yes,entry,0,24,,0
0x01968,common,0x1968,djnz,2,0x02,0x196C,0x0196C,yes,entry,1,23,,0
0x01973,common,0x1973,djnz,2,0xFE,0x1973,0x01973,yes,other,0,24,,
0x0197A,common,0x197A,jbc,3,0x11,0x198E,0x0198E,yes,other,0,24,,
0x01998,common,0x1998,cjne,3,0x11,0x19AC,0x019AC,yes,other,1,23,,
0x0199E,common,0x199E,cjne,3,0x11,0x19B2,0x019B2,yes,other,1,23,,
0x019C2,common,0x19C2,jnb,3,0x11,0x19D6,0x019D6,yes,other,0,24,,
0x019DA,common,0x19DA,cjne,3,0x11,0x19EE,0x019EE,yes,other,1,23,,
0x01A40,common,0x1A40,djnz,2,0x02,0x1A44,0x01A44,yes,entry,0,24,,0
0x01A46,common,0x1A46,djnz,2,0x02,0x1A4A,0x01A4A,yes,entry,0,24,,0
0x01A4C,common,0x1A4C,cjne,3,0x11,0x1A60,0x01A60,yes,other,0,24,,
0x01A82,common,0x1A82,djnz,2,0x02,0x1A86,0x01A86,yes,entry,0,24,,0
0x01A99,common,0x1A99,sjmp,2,0x31,0x1ACC,0x01ACC,yes,entry,0,24,,
0x01AD5,common,0x1AD5,jnc,2,0x03,0x1ADA,0x01ADA,yes,entry,24,0,,
0x01ADF,common,0x1ADF,jnz,2,0xFF,0x1AE0,0x01AE0,yes,other,0,24,,
0x01AF5,common,0x1AF5,jnz,2,0x5E,0x1B55,0x01B55,yes,entry,23,1,,
0x01AF8,common,0x1AF8,cjne,3,0xC4,0x1ABF,0x01ABF,yes,entry,0,24,,
0x01AFF,common,0x1AFF,jnb,3,0x17,0x1B19,0x01B19,yes,entry,24,0,,
0x01B05,common,0x1B05,sjmp,2,0x05,0x1B0C,0x01B0C,yes,other,24,0,,
0x01B0C,common,0x1B0C,djnz,2,0xF9,0x1B07,0x01B07,yes,entry,24,0,,
0x01B14,common,0x1B14,jnz,2,0x17,0x1B2D,0x01B2D,yes,entry,24,0,,
0x01B17,common,0x1B17,sjmp,2,0x1E,0x1B37,0x01B37,yes,entry,24,0,,
