scope,addr,name,annotated,also_in,inbound,lcall,ljmp,ajmp,acall,callers,named_callers,cited_by,citing
common,4B22,FUN_CODE_4b22,no,bank1,1,1,0,0,0,1,0,0,
common,4B57,FUN_CODE_4b57,no,bank1,1,1,0,0,0,1,0,0,
common,4B62,FUN_CODE_4b62,no,bank1,1,1,0,0,0,1,0,0,
common,4BB0,FUN_CODE_4bb0,no,bank1,1,1,0,0,0,1,1,0,
common,57C2,FUN_CODE_57c2,no,bank1,1,0,1,0,0,1,0,0,
common,5A5A,FUN_CODE_5a5a,no,bank1,1,1,0,0,0,1,0,0,
common,5AC2,FUN_CODE_5ac2,no,bank1,1,0,1,0,0,1,0,0,
common,6116,FUN_CODE_6116,no,bank1,1,0,0,1,0,1,0,0,
common,65BC,FUN_CODE_65bc,no,bank1,1,0,0,0,1,1,0,0,
common,6811,FUN_CODE_6811,no,bank1,1,0,0,1,0,1,0,0,
common,6BFF,FUN_CODE_6bff,no,bank1,1,0,0,0,1,1,0,0,
common,6C70,FUN_CODE_6c70,no,bank1,1,0,0,1,0,1,0,0,
common,6C97,FUN_CODE_6c97,no,bank1,1,0,0,0,1,1,0,0,
common,700A,FUN_CODE_700a,no,bank1,1,0,1,0,0,1,0,0,
common,70FA,limit_65000_minus_x,yes,bank1,1,0,1,0,0,1,1,0,
common,7125,FUN_CODE_7125,no,bank1,1,1,0,0,0,1,0,0,
common,7145,FUN_CODE_7145,no,bank1,1,1,0,0,0,1,0,0,
common,717B,FUN_CODE_717b,no,bank1,1,0,1,0,0,1,0,0,
pd,0056,vector_wrapper_dp_0151,yes,,1,0,1,0,0,1,1,0,
pd,0094,vector_wrapper_dp_0154,yes,,1,0,1,0,0,1,1,0,
pd,00B2,vector_wrapper_dp_0157,yes,,1,0,1,0,0,1,1,0,
pd,010E,vector_wrapper_dp_015d,yes,,1,0,1,0,0,1,1,0,
pd,0500,c_startup_idata_clear,yes,,1,0,1,0,0,1,1,0,
pd,0721,shift_right_2x16_sticky_d5,yes,,1,1,0,0,0,1,1,0,
pd,0738,shift_r3r4_right_1,yes,,1,0,1,0,0,1,1,0,
pd,0756,saturate_all_ones,yes,,1,0,1,0,0,1,1,0,
pd,075D,clear_r4_r7_return_zero,yes,,1,0,1,0,0,1,1,0,
pd,0BF1,add_a_into_byte_by_tag_r3,yes,,1,0,1,0,0,1,1,0,
pd,0C13,FUN_CODE_0c13,no,,1,1,0,0,0,1,0,0,
pd,0CF7,FUN_CODE_0cf7,no,,1,1,0,0,0,1,1,0,
pd,0EE6,and_32bit_r0r3_r4r7,yes,,1,1,0,0,0,1,1,0,
pd,0F45,read4_ptr_kind_dispatch,yes,,1,0,1,0,0,1,1,0,
pd,1013,add_32bit_r4r7_into_xdata_at_dptr,yes,,1,0,0,1,0,1,1,0,
pd,11C2,FUN_CODE_11c2,no,,1,1,0,0,0,1,1,0,
pd,122D,jmp_code_at_dptr,yes,,1,1,0,0,0,1,1,0,
pd,12B9,read4_idata_to_r4r7,yes,,1,0,1,0,0,1,1,0,
pd,12C5,read4_xdata_to_r4r7,yes,,1,0,1,0,0,1,1,0,
pd,131B,read3_idata_to_r3r1,yes,,1,0,1,0,0,1,1,0,
pd,132D,read3_xdata_to_r3r1_132d,yes,,1,0,1,0,0,1,1,0,
pd,133F,clear_0807_0808_dispatch_0805,yes,,1,1,0,0,0,1,0,0,
pd,1820,store_r7_12_clear_bit_4d_tailcall,yes,,1,0,0,1,0,1,0,0,
pd,1E4B,read_0803_and_invert,yes,,1,1,0,0,0,1,1,0,
pd,1E9D,flag_from_f4ee,yes,,1,1,0,0,0,1,1,0,
pd,1EFE,FUN_CODE_1efe,no,,1,1,0,0,0,1,0,0,
pd,2726,invert_r7_after_f407,yes,,1,1,0,0,0,1,0,0,
pd,3494,load_b_60,yes,,1,1,0,0,0,1,0,0,
pd,34CF,r2_r1_r0_from_a_ljmp_0f0e,yes,,1,1,0,0,0,1,0,0,
pd,34ED,read_xdata_at_dptr_to_r7_34ed,yes,,1,1,0,0,0,1,1,0,
pd,34F2,add_60a_to_dptr_34f2,yes,,1,1,0,0,0,1,0,0,
pd,3500,add_60a_to_dptr_3500,yes,,1,1,0,0,0,1,0,0,
pd,3509,read_xdata_at_dptr_to_r7_3509,yes,,1,1,0,0,0,1,0,0,
pd,353E,add_60a_to_dptr_353e,yes,,1,1,0,0,0,1,0,0,
pd,3544,zero_5_xdata_bytes,yes,,1,1,0,0,0,1,0,0,
pd,354F,store_a_to_5_xdata_bytes,yes,,1,1,0,0,0,1,0,0,
pd,3565,dptr_0418_plus_60a,yes,,1,1,0,0,0,1,1,0,
pd,35AC,dptr_0428_plus_60a,yes,,1,1,0,0,0,1,1,0,
pd,3604,index_5e_f6,yes,,1,1,0,0,0,1,1,0,
pd,3621,add_60a_to_dptr_3621,yes,,1,1,0,0,0,1,1,0,
pd,362A,add_carry_into_dph,yes,,1,1,0,0,0,1,0,0,
pd,3632,set_dptr_042f_then_fall_through,yes,,1,1,0,0,0,1,1,0,
pd,363E,load_a_from_r7_then_tail_10bc,yes,,1,1,0,0,0,1,1,0,
pd,364A,mul_by_17_add_2d_split_dpl,yes,,1,1,0,0,0,1,1,0,
pd,365C,scale_dptr_from_dptr_byte,yes,,1,1,0,0,0,1,1,0,
pd,36B9,read_xdata_to_r3_set_dptr_0400,yes,,1,1,0,0,0,1,1,0,
pd,36C2,read_0803_0804_to_r7_r5,yes,,1,1,0,0,0,1,0,0,
pd,36CB,read_07d6_tail_0c7a,yes,,1,1,0,0,0,1,0,0,
pd,36E9,mask_r7_to_bit0_clear_r4_r5_r6,yes,,1,1,0,0,0,1,1,0,
pd,3706,set_r2_07_r1_d3_tail_10e8,yes,,1,1,0,0,0,1,0,0,
pd,3720,read_xdata_to_r7_set_r3_r2,yes,,1,1,0,0,0,1,1,0,
pd,3760,read_dptr_byte_then_tail_10bc_at_042c,yes,,1,1,0,0,0,1,1,0,
pd,37A7,load_r7_then_tail_10bc,yes,,1,1,0,0,0,1,1,0,
pd,384E,call_0f1f_then_return_r7_and_3,yes,,1,1,0,0,0,1,0,0,
pd,38CA,read_xdata_to_r3_set_dptr_0418,yes,,1,1,0,0,0,1,1,0,
pd,38D3,read_be16_from_dptr,yes,,1,1,0,0,0,1,1,0,
pd,3977,read_dptr_byte_then_07d2,yes,,1,1,0,0,0,1,0,0,
pd,39AC,read_byte_to_r7_set_r3_1,yes,,1,1,0,0,0,1,1,0,
pd,39E6,FUN_CODE_39e6,no,,1,1,0,0,0,1,0,0,
pd,39E7,set_args_r1_d3_r2_07_r3_01,yes,,1,1,0,0,0,1,0,0,
pd,39F9,tail_jump_10bc_with_b_60_and_r7,yes,,1,1,0,0,0,1,0,0,
pd,3A0E,read4xdata_and_return_r7_bit0,yes,,1,1,0,0,0,1,1,0,
pd,3FEA,clear_ram_07_08_then_call_10e8_at_0988,yes,,1,1,0,0,0,1,1,0,
pd,4402,run_body_while_07cf_is_zero,yes,,1,0,1,0,0,1,1,0,
pd,4800,increment_dptr_byte_and_jump_back_to_4408,yes,,1,0,0,1,0,1,1,0,
pd,4C20,call_f739_then_return_dptr_07d0,yes,,1,1,0,0,0,1,1,0,
pd,4C27,dispatch_entry,yes,,1,0,1,0,0,1,1,0,
pd,567C,scale_dptr_from_a_times_77_plus_73,yes,,1,1,0,0,0,1,1,0,
pd,56CB,store_a_then_scaled_lookup_from_r7,yes,,1,1,0,0,0,1,1,0,
pd,56F1,scale_dptr_from_a_times_77_plus_6e,yes,,1,1,0,0,0,1,1,0,
pd,584A,mul_dptr_byte_77_to_r4r5_and_arg_d7,yes,,1,1,0,0,0,1,1,0,
pd,5874,mul_dptr_byte_77_to_arg_6c,yes,,1,1,0,0,0,1,1,0,
pd,58AB,arg_89_from_r4r5_then_store_at_0864,yes,,1,1,0,0,0,1,1,0,
pd,6673,FUN_CODE_6673,no,,1,1,0,0,0,1,1,0,
pd,6FC5,scaled_lookup_from_a_times_5e_plus_f7,yes,,1,1,0,0,0,1,1,0,
pd,6FD5,call_10bc_with_b_60_and_dptr_0433,yes,,1,1,0,0,0,1,1,0,
pd,7021,scale_5e_and_call_122f,yes,,1,1,0,0,0,1,1,0,
pd,7059,call_122f,yes,,1,1,0,0,0,1,1,0,
pd,705C,load_dptr_from_iram_0d_0e,yes,,1,1,0,0,0,1,1,0,
pd,7069,read_07d4_into_r7,yes,,1,1,0,0,0,1,0,0,
pd,70A3,read_08ea_table_byte,yes,,1,1,0,0,0,1,1,0,
pd,70A4,dptr_08ed_plus_5e_times_a,yes,,1,1,0,0,0,1,0,0,
pd,70BA,read_08ed_table_byte,yes,,1,1,0,0,0,1,1,0,
pd,70C8,dptr_08e7_plus_5e_times_r7,yes,,1,1,0,0,0,1,1,0,
pd,7121,read_08e8_record_byte_from_r7,yes,,1,1,0,0,0,1,1,0,
pd,7140,pack_0108e8_plus_5e_times_a_into_r1_r3,yes,,1,1,0,0,0,1,1,0,
pd,717C,set_dptr_ffff_tail_jmp_122f,yes,,1,1,0,0,0,1,1,0,
pd,7182,pack_0108e3_plus_r6_r7_into_r1_r3,yes,,1,1,0,0,0,1,1,0,
pd,7392,count_07cb_up_to_3_over_07ca_records,yes,,1,1,0,0,0,1,0,0,
pd,7580,set_07d2_and_return_r7_zero_or_one,yes,,1,1,0,0,0,1,1,0,
pd,805E,update_07d4_state,yes,,1,1,0,0,0,1,0,0,
pd,821B,fill_0849_0857_block,yes,,1,1,0,0,0,1,1,0,
pd,8576,step_state_07d0_07d1,yes,,1,1,0,0,0,1,1,0,
pd,8814,store_3bytes_at_dptr_plus_1,yes,,1,1,0,0,0,1,1,0,
pd,88BE,update_07d6_table_entries,yes,,1,1,0,0,0,1,0,0,
pd,8A4A,FUN_CODE_8a4a,no,,1,1,0,0,0,1,1,0,
pd,8D41,advance_07d2_counter_and_dispatch,yes,,1,1,0,0,0,1,1,0,
pd,9024,make_dptr_a_minus_3,yes,,1,1,0,0,0,1,0,0,
pd,9026,make_dptr_r6_minus_3_9026,yes,,1,1,0,0,0,1,1,0,
pd,9076,read_byte_at_dptr_to_r1,yes,,1,1,0,0,0,1,0,0,
pd,9078,make_dptr_a_minus_3_col_14,yes,,1,1,0,0,0,1,0,0,
pd,90B1,store_4bytes_at_0a86,yes,,1,1,0,0,0,1,0,0,
pd,90B3,store_3bytes_at_0a86,yes,,1,1,0,0,0,1,0,0,
pd,90CF,dph_plus_double_a_90cf,yes,,1,1,0,0,0,1,1,0,
pd,90E8,read_xdata_r6_minus_3_low_a,yes,,1,1,0,0,0,1,0,0,
pd,915F,write_a_to_dptr_set_r6_r4_ret6,yes,,1,1,0,0,0,1,1,0,
pd,9177,set_b60_dptr_04a3_tail_10bc,yes,,1,1,0,0,0,1,1,0,
pd,96EB,read_dptr_to_r7_then_scale,yes,,1,1,0,0,0,1,1,0,
pd,96FB,dptr_0819_then_scale_via_96ff,yes,,1,1,0,0,0,1,1,0,
pd,970D,zero_xdata_0a14_step_17,yes,,1,1,0,0,0,1,0,0,
pd,971B,write_a_to_dptr,yes,,1,1,0,0,0,1,1,0,
pd,971C,dptr_0a15_plus_17_times_r7,yes,,1,1,0,0,0,1,0,0,
pd,972E,load_r0_r3_then_read_dptr_times_17,yes,,1,1,0,0,0,1,0,0,
pd,9751,dptr_from_a_mul_17_add_29,yes,,1,1,0,0,0,1,0,0,
pd,9768,dptr_from_a_add_17_second_half,yes,,1,1,0,0,0,1,1,0,
pd,9776,dptr_from_a_mul_17_add_1b,yes,,1,1,0,0,0,1,1,0,
pd,9793,copy_a_to_r0_r1_r2_tail_jump_0f0e,yes,,1,1,0,0,0,1,1,0,
pd,9799,load_a_from_r7_9799,yes,,1,1,0,0,0,1,0,0,
pd,979A,read_xdata_table_byte_idx_a_mul_17_add_14,yes,,1,1,0,0,0,1,1,0,
pd,97B9,read_xdata_byte_at_r4_minus_3_page_01,yes,,1,1,0,0,0,1,1,0,
pd,97CB,read_xdata_byte_at_r6_minus_3_page_01,yes,,1,1,0,0,0,1,1,0,
pd,97F3,dptr_low_from_a_add_23_no_dph_store,yes,,1,1,0,0,0,1,0,0,
pd,9849,call_0bc4_keep_result_in_r7,yes,,1,1,0,0,0,1,1,0,
pd,985D,call_0d8f_write_00_04_to_07da_07db,yes,,1,1,0,0,0,1,1,0,
pd,9883,read_xdata_byte_to_r7,yes,,1,1,0,0,0,1,1,0,
pd,9888,mul_ab_into_dptr,yes,,1,1,0,0,0,1,1,0,
pd,98A5,mul_by_0c_return_r6r7,yes,,1,1,0,0,0,1,1,0,
pd,98B1,inc_r7_carry_to_r6_setup_0005,yes,,1,1,0,0,0,1,1,0,
pd,98C1,add_r6r7_to_r1r2_tail_0bc4,yes,,1,1,0,0,0,1,1,0,
pd,9909,pass_r6_and_a_to_0d70,yes,,1,1,0,0,0,1,1,0,
pd,9920,dptr_0011_tail_0d8f,yes,,1,1,0,0,0,1,1,0,
pd,9926,dptr_001f_return_a0_b2,yes,,1,1,0,0,0,1,1,0,
pd,9965,FUN_CODE_9965,no,,1,1,0,0,0,1,1,0,
pd,996F,dptr_0010_tail_0c58,yes,,1,1,0,0,0,1,1,0,
pd,9987,load_a_from_r7_9987,yes,,1,1,0,0,0,1,1,0,
pd,9988,set_multiplier_60,yes,,1,1,0,0,0,1,1,0,
pd,998B,add_full_product_to_dptr,yes,,1,1,0,0,0,1,1,0,
pd,998F,dbl_a_add_dph_write_dph,yes,,1,1,0,0,0,1,1,0,
pd,99C9,add_r5_to_dptr,yes,,1,1,0,0,0,1,1,0,
pd,99D4,read_xdata_inc_r7_carry_r6_tail_0c8c,yes,,1,1,0,0,0,1,1,0,
pd,9A1B,a_r3_b_60_tail_10bc,yes,,1,1,0,0,0,1,1,0,
pd,9A90,load_a_from_r7_stub,yes,,1,1,0,0,0,1,1,0,
pd,9A91,set_b_60_dptr_04a4_then_ret,yes,,1,1,0,0,0,1,1,0,
pd,9ACD,dptr_add_0d0e_via_122f,yes,,1,1,0,0,0,1,1,0,
pd,9C18,set_b_67,yes,,1,1,0,0,0,1,1,0,
pd,9C45,read_xdata_to_r6_set_dptr_069a,yes,,1,1,0,0,0,1,1,0,
pd,9C4D,add_full_product_to_dptr,yes,,1,1,0,0,0,1,1,0,
pd,9CFB,read_xdata_to_r7_set_dptr_066c,yes,,1,1,0,0,0,1,1,0,
pd,9D39,set_b_67_dptr_066e,yes,,1,1,0,0,0,1,1,0,
pd,A571,dispatch_on_state_07d0,yes,,1,0,1,0,0,1,1,0,
pd,A5B3,and_16bit_fields_write_07d2_07d3,yes,,1,0,0,0,1,1,1,0,
pd,A678,inc_07d0_reenter_a571,yes,,1,0,1,0,0,1,1,0,
pd,A681,zero_r7_return,yes,,1,0,1,0,0,1,1,0,
pd,A890,ascii_string_not_code,yes,,1,0,0,1,0,1,1,0,
pd,A8AE,event_dispatch_ff80_ffe0,yes,,1,0,0,1,0,1,1,0,
pd,ABBF,build_masked_indexed_table_bytes,yes,,1,1,0,0,0,1,1,0,
pd,ACD1,read_xdata_to_a_r7,yes,,1,1,0,0,0,1,0,0,
pd,ACF6,index_a_by_5e_add_08fc,yes,,1,1,0,0,0,1,1,0,
pd,AD01,read4xdata_bit0_to_a,yes,,1,1,0,0,0,1,1,0,
pd,AD23,load_r2_from_a,yes,,1,1,0,0,0,1,1,0,
pd,AD24,copy_a_to_r0_r1_tail_jump_0f0e,yes,,1,1,0,0,0,1,1,0,
pd,AD3F,read_dptr_byte_then_dpl_17x_plus_31,yes,,1,1,0,0,0,1,1,0,
pd,AD58,set_r3_ff_dptr_0a86_call_10e8,yes,,1,1,0,0,0,1,0,0,
pd,AD94,call_1041_then_return_07d1,yes,,1,1,0,0,0,1,1,0,
pd,ADAB,copy_0809_to_080a_then_dispatch_0805,yes,,1,1,0,0,0,1,0,0,
pd,AE9C,write_07d1_then_call_chain,yes,,1,0,1,0,0,1,1,0,
pd,B156,set_dptr_083d,yes,,1,1,0,0,0,1,1,0,
pd,B176,make_dptr_from_a_low_byte,yes,,1,1,0,0,0,1,0,0,
pd,B19F,set_dptr_0a00_plus_a,yes,,1,1,0,0,0,1,1,0,
pd,B217,clear_r3_r2_r1,yes,,1,1,0,0,0,1,1,0,
pd,B24D,broadcast_a_to_r0_r2_then_sub_r4_r7,yes,,1,1,0,0,0,1,0,0,
pd,B263,add_ab_then_r7_page,yes,,1,1,0,0,0,1,1,0,
pd,B2A7,write_a_to_dptr_then_read4_from_07d8,yes,,1,1,0,0,0,1,0,0,
pd,B2AE,mul38_ptr_0946,yes,,1,1,0,0,0,1,1,0,
pd,B2D3,mul38_ptr_0976,yes,,1,1,0,0,0,1,1,0,
pd,B2E1,dptr_from_097c_plus_carry,yes,,1,1,0,0,0,1,1,0,
pd,B2E9,dptr_from_097d_plus_carry,yes,,1,1,0,0,0,1,1,0,
pd,B311,write_07d2_then_dispatch_on_07d1,yes,,1,1,0,0,0,1,1,0,
pd,BA67,write_07d4_07d5_then_return_0_or_1,yes,,1,1,0,0,0,1,0,0,
pd,C0AF,forwarder_9926_985d_cfa0,yes,,1,0,0,1,0,1,1,0,
pd,C0EF,store_0845_0847_then_return_ff_or_00,yes,,1,1,0,0,0,1,1,0,
pd,C1B3,call_0e54_with_dc_then_reenter_with_26,yes,,1,1,0,0,0,1,1,0,
pd,C1DD,load_dptr_fffe_into_0d0c,yes,,1,1,0,0,0,1,1,0,
pd,C1EF,write_a_to_dptr_then_fall_into_c1f0,yes,,1,1,0,0,0,1,1,0,
pd,C1F0,load_dptr_ffff_into_0d0d,yes,,1,1,0,0,0,1,1,0,
pd,C23A,read_byte_at_ffdc_plus_a,yes,,1,1,0,0,0,1,1,0,
pd,C24E,write_080d_then_branch_on_70e7,yes,,1,1,0,0,0,1,1,0,
pd,C2FA,write_07d0_then_run_indexed_state_chain,yes,,1,1,0,0,0,1,1,0,
pd,C808,store_a_at_dptr_and_r7_at_0800_plus_a,yes,,1,0,0,1,0,1,1,0,
pd,C873,compare_55_then_mark_0819,yes,,1,1,0,0,0,1,1,0,
pd,CB2A,store_0803_0805_then_jump_c808,yes,,1,1,0,0,0,1,0,0,
pd,CC36,call_122f_with_dptr_fffd_cc36,yes,,1,1,0,0,0,1,1,0,
pd,CDB7,FUN_CODE_cdb7,no,,1,1,0,0,0,1,0,0,
pd,CFA0,store_4_at_07d6_then_branch_on_991a,yes,,1,1,0,0,0,1,1,0,
pd,D085,decrement_00e2_and_tail_jump_to_d07b,yes,,1,0,1,0,0,1,1,0,
pd,D0F0,require_nonzero_from_b074,yes,,1,1,0,0,0,1,1,0,
pd,D6E0,inc_r0_then_reti,yes,,1,0,0,0,1,1,0,0,
pd,D78A,return_one_when_arg_matches_queried_values,yes,,1,1,0,0,0,1,1,0,
pd,D8EE,copy_0841_to_0984_when_083c_matches_097f,yes,,1,1,0,0,0,1,1,0,
pd,DA44,poll_0208_0209_then_spin,yes,,1,0,1,0,0,1,1,0,
pd,DB89,mov_dptr_07cf_and_call_10e8,yes,,1,1,0,0,0,1,1,0,
pd,DBD9,loop_c901_per_index_0x07d0,yes,,1,1,0,0,0,1,1,0,
pd,DCC7,store_then_clear_0817_and_add_r6_times_0x67,yes,,1,1,0,0,0,1,1,0,
pd,DF6A,loop_256_passes_over_07cf,yes,,1,1,0,0,0,1,1,0,
pd,DFFA,init_sequence_then_ljmp_128d,yes,,1,1,0,0,0,1,1,0,
pd,E15A,set_0832_through_5874_58ab_ed46_56cb,yes,,1,1,0,0,0,1,1,0,
pd,E2E4,poll_d78a_for_indices_0_and_1,yes,,1,1,0,0,0,1,1,0,
pd,E323,dptr_fffe_then_122f_at_e323,yes,,1,1,0,0,0,1,0,0,
pd,E543,count_07cf_and_conditional_call_122d,yes,,1,1,0,0,0,1,1,0,
pd,E877,store_080f_0810_and_pick_f50e_arg_on_carry,yes,,1,1,0,0,0,1,1,0,
pd,E930,FUN_CODE_e930,no,,1,1,0,0,0,1,0,0,
pd,E9E3,store_3byte_r3r2r1_at_0803,yes,,1,1,0,0,0,1,0,0,
pd,EA67,reset_07c9_block_then_flag_00d3_1,yes,,1,1,0,0,0,1,1,0,
pd,EBBB,init_sequence_with_ea_cleared,yes,,1,1,0,0,0,1,1,0,
pd,ED46,store_3byte_r3r2r1_at_0861,yes,,1,1,0,0,0,1,1,0,
pd,ED90,set_bit3_and_bits2_3_from_r5,yes,,1,1,0,0,0,1,1,0,
pd,EDB5,setup_04a3_r3_7_then_call_10bc,yes,,1,1,0,0,0,1,1,0,
pd,EED1,write_ff_clear_bit7_write_ff,yes,,1,1,0,0,0,1,1,0,
pd,EF59,stage_07d6_call_715e_6faf_tail_e5b3,yes,,1,1,0,0,0,1,1,0,
pd,EF79,stage_07d6_call_716c_6faf_tail_e5b3,yes,,1,1,0,0,0,1,1,0,
pd,EFB9,clear_0ffd3_ff88_ffe1_bits_then_ffd0_2e,yes,,1,1,0,0,0,1,1,0,
pd,F109,set_or_clear_bit0_via_9028,yes,,1,1,0,0,0,1,1,0,
pd,F126,gate_on_6f96_then_tail_122f_with_dp_000a,yes,,1,1,0,0,0,1,1,0,
pd,F247,write_07d6_then_table_entry_then_0_3,yes,,1,1,0,0,0,1,0,0,
pd,F28D,dptr_eaf9_index_04,yes,,1,1,0,0,0,1,1,0,
pd,F2FB,write_ffda_ffdb_10_ffd8_48_ff40_bit1,yes,,1,1,0,0,0,1,1,0,
pd,F351,gate_6f96_then_ljmp_122f,yes,,1,0,1,0,0,1,1,0,
pd,F3CC,store_r4r5_at_08ef_index_5e,yes,,1,1,0,0,0,1,1,0,
pd,F440,write_07d6_then_set_1,yes,,1,1,0,0,0,1,0,0,
pd,F477,call_0180_if_00e2_is_1,yes,,1,1,0,0,0,1,1,0,
pd,F4CD,call_70c7_with_0_then_5c_tail_f55c,yes,,1,1,0,0,0,1,0,0,
pd,F55C,write_r5_then_f763_if_6faf_zero,yes,,1,0,1,0,0,1,1,0,
pd,F56B,return_1_if_acc_bits_2_3_set,yes,,1,1,0,0,0,1,1,0,
pd,F5C3,return_1_if_56f1_byte_zero,yes,,1,1,0,0,0,1,1,0,
pd,F604,call_e458_then_r4r5r6r7_03120100,yes,,1,1,0,0,0,1,0,0,
pd,F61C,store_r7r5_0_to_07d2_if_6faf_zero,yes,,1,1,0,0,0,1,1,0,
pd,F63F,store_r7_to_07cc_r5_to_0945,yes,,1,1,0,0,0,1,1,0,
pd,F654,call_f109_if_6faf_zero,yes,,1,0,1,0,0,1,0,0,
pd,F668,call_ec36_if_6faf_zero,yes,,1,1,0,0,0,1,1,0,
pd,F672,call_f610_if_6faf_zero,yes,,1,1,0,0,0,1,0,0,
pd,F6F3,clear_ffc6_bit5,yes,,1,1,0,0,0,1,1,0,
pd,F6FB,set_ffc6_bit2,yes,,1,1,0,0,0,1,1,0,
pd,F723,chain_96ff_then_0c46,yes,,1,1,0,0,0,1,1,0,
pd,F755,read_dptr_byte_via_715e,yes,,1,1,0,0,0,1,1,0,
pd,F763,store_r5_at_dptr_via_97fb,yes,,1,1,0,0,0,1,1,0,
pd,F781,clear_sfr_88_set_sfr_a8,yes,,1,1,0,0,0,1,1,0,
pd,F786,tailcall_7b14_with_r7_zero,yes,,1,1,0,0,0,1,1,0,
pd,F79C,ljmp_d085,yes,,1,1,0,0,0,1,1,0,
pd,F79F,ljmp_4402,yes,,1,1,0,0,0,1,1,0,
pd,F7B2,ret_only_f7b2,yes,,1,1,0,0,0,1,1,0,
pd,F7B3,ret_only_f7b3,yes,,1,1,0,0,0,1,1,0,
pd,F7B4,ret_only_f7b4,yes,,1,1,0,0,0,1,1,0,
pd,F7B7,ret_only_f7b7,yes,,1,1,0,0,0,1,1,0,
