file_offset,region,runtime,opcode,target,bucket,frame_onto,frame_over,calls_stub,calls_trampoline,own_bank,other_bank
0x084FA,bank0,0x84FA,ljmp,0xB38E,B,20,4,,,entry,entry
0x084FD,bank0,0x84FD,ljmp,0xD320,B,18,6,,,entry,entry
0x08502,bank0,0x8502,lcall,0x8749,B,24,0,,,entry,other
0x08505,bank0,0x8505,lcall,0xAB6E,B,24,0,,,entry,other
0x08508,bank0,0x8508,ljmp,0xAC08,B,24,0,,,entry,entry
0x0850B,bank0,0x850B,lcall,0xA312,B,24,0,,,entry,entry
0x0850D,bank0,0x850D,lcall,0x12B8,A,1,23,,0,,
0x0850E,bank0,0x850E,lcall,0xB8F4,B,22,2,,,entry,entry
0x08514,bank0,0x8514,lcall,0xB46C,B,24,0,,,entry,other
0x08518,bank0,0x8518,ljmp,0xB065,B,24,0,,,entry,other
0x0851B,bank0,0x851B,lcall,0xA7C8,B,23,1,,,entry,other
0x0851E,bank0,0x851E,lcall,0xA844,B,24,0,,,entry,other
0x08521,bank0,0x8521,ljmp,0xCFC6,B,23,1,,,entry,other
0x08524,bank0,0x8524,ljmp,0x9049,B,24,0,,,entry,other
0x08527,bank0,0x8527,ljmp,0xB0DC,B,23,1,,,entry,other
0x0852A,bank0,0x852A,lcall,0xB83B,B,23,1,,,entry,other
0x0852D,bank0,0x852D,lcall,0x924C,B,22,2,,,entry,other
0x08530,bank0,0x8530,lcall,0xD091,B,24,0,,,entry,other
0x08533,bank0,0x8533,lcall,0xDFDF,B,23,1,,,entry,entry
0x08536,bank0,0x8536,ljmp,0xAC4A,B,23,1,,,entry,other
0x08539,bank0,0x8539,lcall,0xE010,B,24,0,,,entry,entry
0x0853C,bank0,0x853C,lcall,0x9167,B,22,2,,,entry,entry
0x0853F,bank0,0x853F,lcall,0xB12C,B,24,0,,,entry,other
0x08542,bank0,0x8542,lcall,0xB4A8,B,24,0,,,entry,other
0x08545,bank0,0x8545,lcall,0xB5D3,B,22,2,,,entry,other
0x08548,bank0,0x8548,ljmp,0xB737,B,21,3,,,entry,entry
0x0854B,bank0,0x854B,lcall,0x9334,B,20,4,,,entry,entry
0x0854E,bank0,0x854E,lcall,0x9CA6,B,18,6,,,entry,entry
0x08551,bank0,0x8551,lcall,0x83FF,B,16,8,,,entry,entry
0x08554,bank0,0x8554,lcall,0xA2E0,B,24,0,,,entry,other
0x08557,bank0,0x8557,ljmp,0xA97B,B,24,0,,,entry,other
0x08574,bank0,0x8574,lcall,0x2990,A,24,0,,,,
0x0857D,bank0,0x857D,lcall,0x2990,A,24,0,,,,
0x08585,bank0,0x8585,ljmp,0x2990,A,24,0,,,,
0x0858D,bank0,0x858D,ljmp,0xD389,B,20,4,,,entry,other
0x08599,bank0,0x8599,lcall,0xB9AE,B,24,0,,,entry,entry
0x0859D,bank0,0x859D,lcall,0x445E,A,24,0,,,,
0x085A0,bank0,0x85A0,lcall,0xBE52,B,24,0,,,entry,other
0x085B3,bank0,0x85B3,lcall,0xB9AE,B,24,0,,,entry,entry
0x085B8,bank0,0x85B8,lcall,0x445E,A,21,3,,,,
0x085BB,bank0,0x85BB,lcall,0xBE52,B,24,0,,,entry,other
0x085D5,bank0,0x85D5,lcall,0xB9A4,B,24,0,,,entry,other
0x085D9,bank0,0x85D9,lcall,0x445E,A,24,0,,,,
0x085ED,bank0,0x85ED,lcall,0xB9A4,B,24,0,,,entry,other
0x085F2,bank0,0x85F2,lcall,0x445E,A,22,2,,,,
0x0860D,bank0,0x860D,lcall,0xBD12,B,24,0,,,entry,other
0x0860F,bank0,0x860F,lcall,0x6565,A,0,24,,,,
0x08616,bank0,0x8616,lcall,0xBD12,B,24,0,,,entry,other
0x08618,bank0,0x8618,lcall,0x6567,A,0,24,,,,
0x0863D,bank0,0x863D,ljmp,0xF566,B,0,24,,,erased,erased
0x0865F,bank0,0x865F,lcall,0xBA36,B,24,0,,,entry,other
0x08662,bank0,0x8662,lcall,0x7151,A,23,1,,,,
0x0868D,bank0,0x868D,lcall,0xB8C0,B,22,2,,,entry,other
0x0869B,bank0,0x869B,lcall,0xF080,B,0,24,,,entry,entry
0x086B7,bank0,0x86B7,lcall,0xB8C0,B,23,1,,,entry,other
0x086DA,bank0,0x86DA,ljmp,0xF090,B,0,24,,,entry,other
0x086DF,bank0,0x86DF,lcall,0xB987,B,24,0,,,other,other
0x086EE,bank0,0x86EE,lcall,0xBC0E,B,24,0,,,entry,other
0x0871A,bank0,0x871A,lcall,0xBC0E,B,24,0,,,entry,other
0x08728,bank0,0x8728,lcall,0xBB60,B,24,0,,,other,other
0x08749,bank0,0x8749,lcall,0xBE9C,B,23,1,,,entry,entry
0x08755,bank0,0x8755,ljmp,0x8939,B,24,0,,,entry,entry
0x08763,bank0,0x8763,lcall,0xB9D8,B,24,0,,,entry,entry
0x0876E,bank0,0x876E,lcall,0xDFDF,B,23,1,,,entry,entry
0x0877D,bank0,0x877D,ljmp,0xA3E0,B,0,24,,,other,other
0x08789,bank0,0x8789,lcall,0xE010,B,23,1,,,entry,entry
0x08798,bank0,0x8798,ljmp,0xA3E0,B,0,24,,,other,other
0x087B3,bank0,0x87B3,lcall,0xB9D8,B,24,0,,,entry,entry
0x087D8,bank0,0x87D8,lcall,0xBC3F,B,24,0,,,other,other
0x087FB,bank0,0x87FB,lcall,0xB9D8,B,23,1,,,entry,entry
0x0883D,bank0,0x883D,ljmp,0x7F00,A,1,23,,,,
0x0884A,bank0,0x884A,ljmp,0x7E00,A,1,23,,,,
0x08867,bank0,0x8867,lcall,0xA73F,B,23,1,,,entry,entry
0x08880,bank0,0x8880,lcall,0x8653,B,24,0,,,entry,other
0x08885,bank0,0x8885,lcall,0xBB24,B,24,0,,,entry,entry
0x0888A,bank0,0x888A,ljmp,0x893E,B,24,0,,,other,other
0x08895,bank0,0x8895,ljmp,0x8931,B,24,0,,,entry,entry
0x0889E,bank0,0x889E,ljmp,0x8931,B,24,0,,,entry,entry
0x088A8,bank0,0x88A8,ljmp,0x8931,B,24,0,,,entry,entry
0x088B0,bank0,0x88B0,ljmp,0x8931,B,24,0,,,entry,entry
0x088C4,bank0,0x88C4,ljmp,0x0512,A,0,24,,,,
0x088C6,bank0,0x88C6,lcall,0xBC4F,B,22,2,,,entry,other
0x088E4,bank0,0x88E4,lcall,0xBCCB,B,24,0,,,other,other
0x088E9,bank0,0x88E9,lcall,0x94D0,B,24,0,,,entry,entry
0x088F9,bank0,0x88F9,lcall,0xB987,B,24,0,,,other,other
0x08901,bank0,0x8901,lcall,0xBDDA,B,23,1,,,other,other
0x08904,bank0,0x8904,lcall,0xBA4F,B,21,3,,,entry,other
0x0891B,bank0,0x891B,lcall,0xB987,B,24,0,,,other,other
0x0891F,bank0,0x891F,ljmp,0x93FF,B,2,22,,,other,other
0x08924,bank0,0x8924,lcall,0xBDDA,B,24,0,,,other,other
0x08927,bank0,0x8927,lcall,0xBA4F,B,22,2,,,entry,other
0x08939,bank0,0x8939,lcall,0xBB22,B,24,0,,,entry,other
0x0893F,bank0,0x893F,ljmp,0x8F09,B,24,0,,,other,entry
0x0895B,bank0,0x895B,lcall,0xE389,B,24,0,,,entry,other
0x0895E,bank0,0x895E,lcall,0xBEA3,B,22,2,,,entry,other
0x08967,bank0,0x8967,lcall,0xE389,B,24,0,,,entry,other
0x08993,bank0,0x8993,lcall,0xA73F,B,22,2,,,entry,entry
0x089AB,bank0,0x89AB,ljmp,0x8F0E,B,24,0,,,other,other
0x089B2,bank0,0x89B2,lcall,0xBB22,B,24,0,,,entry,other
0x089B7,bank0,0x89B7,lcall,0x8F0F,B,24,0,,,other,other
0x089CD,bank0,0x89CD,lcall,0xBBE6,B,24,0,,,entry,other
0x089D1,bank0,0x89D1,ljmp,0x8003,B,1,23,,,other,other
0x089EB,bank0,0x89EB,lcall,0x8F0F,B,24,0,,,other,other
0x08A0F,bank0,0x8A0F,lcall,0x12BB,A,0,24,,,,
0x08A10,bank0,0x8A10,lcall,0xBB40,B,23,1,,,entry,entry
0x08A1D,bank0,0x8A1D,lcall,0xBCCB,B,24,0,,,other,other
0x08A22,bank0,0x8A22,lcall,0xBC4F,B,24,0,,,entry,other
0x08A2C,bank0,0x8A2C,ljmp,0x8B14,B,24,0,,,entry,other
0x08A36,bank0,0x8A36,ljmp,0x8B14,B,24,0,,,entry,other
0x08A42,bank0,0x8A42,lcall,0xBDE6,B,24,0,,,other,other
0x08A46,bank0,0x8A46,lcall,0xBAD4,B,24,0,,,other,other
0x08A4B,bank0,0x8A4B,lcall,0xBC5F,B,24,0,,,entry,other
0x08A64,bank0,0x8A64,lcall,0xBCDA,B,24,0,,,entry,other
0x08A67,bank0,0x8A67,lcall,0xBAD3,B,22,2,,,entry,other
0x08A6C,bank0,0x8A6C,lcall,0xBC5F,B,24,0,,,entry,other
0x08A7D,bank0,0x8A7D,lcall,0xBEAA,B,24,0,,,entry,other
0x08A9B,bank0,0x8A9B,lcall,0xBDE6,B,21,3,,,other,other
0x08AAF,bank0,0x8AAF,lcall,0xBCDA,B,24,0,,,entry,other
