addr,file_offset,region,runtime,frame_onto,frame_over,access,window
0x0404,0x14B1F,bank1,0xCB1F,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0404,0x15C1A,bank1,0xDC1A,24,0,DPTR handed to lcall 0x889e -- direction unresolved here,lcall 0x889e
0x0404,0x15F20,bank1,0xDF20,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0404,0x1670B,bank1,0xE70B,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0404,0x2447B,pd-image,0x447B,24,0,DPTR handed to lcall 0x3621 -- direction unresolved here,lcall 0x3621
0x0404,0x2449E,pd-image,0x449E,24,0,DPTR handed to lcall 0x3635 -- direction unresolved here,lcall 0x3635
0x0404,0x2CCE7,pd-image,0xCCE7,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0408,0x15C2B,bank1,0xDC2B,21,3,DPTR handed to lcall 0x889e -- direction unresolved here,lcall 0x889e
0x0408,0x15FA0,bank1,0xDFA0,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0408,0x23480,pd-image,0x3480,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x0408,0x234FD,pd-image,0x34FD,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0408,0x23583,pd-image,0x3583,22,2,no movx found in the decoded window,ret
0x0408,0x235F5,pd-image,0x35F5,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov a,r7 ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0408,0x23845,pd-image,0x3845,24,0,no movx found in the decoded window,ret
0x0408,0x282C7,pd-image,0x82C7,0,24,DPTR handed to lcall 0x99c0 -- direction unresolved here,lcall 0x99c0
0x0408,0x28336,pd-image,0x8336,24,0,DPTR handed to lcall 0x9a1c -- direction unresolved here,lcall 0x9a1c
0x040A,0x12E31,bank1,0xAE31,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x040A,0x1351D,bank1,0xB51D,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x040A,0x13549,bank1,0xB549,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x040C,0x12E98,bank1,0xAE98,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x040C,0x1352C,bank1,0xB52C,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x040C,0x23490,pd-image,0x3490,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,"mov a,r3 ; mov 0xf0,#0x60 ; lcall 0x10bc"
0x040C,0x286D0,pd-image,0x86D0,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x040E,0x13532,bank1,0xB532,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x040E,0x1355C,bank1,0xB55C,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0410,0x13565,bank1,0xB565,24,0,DPTR handed to lcall 0x889e -- direction unresolved here,lcall 0x889e
0x0410,0x2142D,pd-image,0x142D,24,0,DPTR handed to lcall 0x3493 -- direction unresolved here,lcall 0x3493
0x0410,0x2351D,pd-image,0x351D,22,2,no movx found in the decoded window,ret
0x0410,0x23698,pd-image,0x3698,23,1,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0410,0x282D7,pd-image,0x82D7,24,0,DPTR handed to lcall 0x99c0 -- direction unresolved here,lcall 0x99c0
0x0410,0x28347,pd-image,0x8347,24,0,DPTR handed to lcall 0x9a1b -- direction unresolved here,lcall 0x9a1b
0x0418,0x222D8,pd-image,0x22D8,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0418,0x2334A,pd-image,0x334A,24,0,DPTR handed to lcall 0x39f9 -- direction unresolved here,lcall 0x39f9
0x0418,0x23566,pd-image,0x3566,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov r7,a ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0418,0x238CF,pd-image,0x38CF,22,2,no movx found in the decoded window,ret
0x0418,0x2E049,pd-image,0xE049,22,2,DPTR handed to lcall 0xb164 -- direction unresolved here,lcall 0xb164
0x041C,0x235BB,pd-image,0x35BB,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov r7,a ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x041C,0x26140,pd-image,0x6140,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x041C,0x2D527,pd-image,0xD527,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0420,0x16779,bank1,0xE779,24,0,no movx found in the decoded window,"mov r2,0x83 ; mov r1,0x82 ; ret"
0x0420,0x21F5E,pd-image,0x1F5E,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0420,0x22190,pd-image,0x2190,24,0,DPTR handed to lcall 0x35c8 -- direction unresolved here,lcall 0x35c8
0x0420,0x22F21,pd-image,0x2F21,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0420,0x234A6,pd-image,0x34A6,24,0,DPTR handed to lcall 0x10bc -- direction unresolved here,"mov r7,a ; mov 0xf0,#0x60 ; lcall 0x10bc"
0x0420,0x2363B,pd-image,0x363B,20,4,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov a,r7 ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0420,0x25031,pd-image,0x5031,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0420,0x285BA,pd-image,0x85BA,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0420,0x29463,pd-image,0x9463,22,2,DPTR handed to lcall 0xb263 -- direction unresolved here,lcall 0xb263
0x0420,0x2BBBD,pd-image,0xBBBD,22,2,DPTR handed to lcall 0xb263 -- direction unresolved here,lcall 0xb263
0x0420,0x2BDE9,pd-image,0xBDE9,24,0,DPTR handed to lcall 0xb25f -- direction unresolved here,lcall 0xb25f
0x0420,0x2CEEF,pd-image,0xCEEF,22,2,DPTR handed to lcall 0xb164 -- direction unresolved here,lcall 0xb164
0x0424,0x21532,pd-image,0x1532,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0424,0x21AAA,pd-image,0x1AAA,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0424,0x21FD4,pd-image,0x1FD4,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0424,0x225E7,pd-image,0x25E7,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0424,0x226EC,pd-image,0x26EC,22,2,DPTR handed to lcall 0x35f8 -- direction unresolved here,lcall 0x35f8
0x0424,0x234EF,pd-image,0x34EF,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0424,0x24415,pd-image,0x4415,24,0,DPTR handed to lcall 0x363e -- direction unresolved here,lcall 0x363e
