file_offset,region,runtime,opcode,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x0141E,common,0x141E,acall,0x1000,0x01000,yes,other,1,23,,
0x01424,common,0x1424,acall,0x1000,0x01000,yes,other,1,23,,
0x0142A,common,0x142A,acall,0x1000,0x01000,yes,other,2,22,,
0x0142E,common,0x142E,ajmp,0x1602,0x01602,yes,other,0,24,,
0x01430,common,0x1430,acall,0x1000,0x01000,yes,other,2,22,,
0x01436,common,0x1436,acall,0x1000,0x01000,yes,other,2,22,,
0x0143C,common,0x143C,acall,0x1000,0x01000,yes,other,1,23,,
0x01442,common,0x1442,acall,0x1000,0x01000,yes,other,1,23,,
0x01448,common,0x1448,acall,0x1000,0x01000,yes,other,2,22,,
0x0144E,common,0x144E,acall,0x1000,0x01000,yes,other,1,23,,
0x01454,common,0x1454,acall,0x1000,0x01000,yes,other,1,23,,
0x0145A,common,0x145A,acall,0x1000,0x01000,yes,other,1,23,,
0x01460,common,0x1460,acall,0x1000,0x01000,yes,other,1,23,,
0x01466,common,0x1466,acall,0x1000,0x01000,yes,other,1,23,,
0x0146C,common,0x146C,acall,0x1000,0x01000,yes,other,1,23,,
0x01472,common,0x1472,acall,0x1000,0x01000,yes,other,1,23,,
0x01478,common,0x1478,acall,0x1000,0x01000,yes,other,1,23,,
0x0147E,common,0x147E,acall,0x1000,0x01000,yes,other,1,23,,
0x01484,common,0x1484,acall,0x1000,0x01000,yes,other,1,23,,
0x0148A,common,0x148A,acall,0x1000,0x01000,yes,other,2,22,,
0x0148E,common,0x148E,acall,0x1602,0x01602,yes,other,0,24,,
0x01490,common,0x1490,acall,0x1000,0x01000,yes,other,2,22,,
0x01496,common,0x1496,acall,0x1000,0x01000,yes,other,2,22,,
0x0149C,common,0x149C,acall,0x1000,0x01000,yes,other,1,23,,
0x014A2,common,0x14A2,acall,0x1000,0x01000,yes,other,1,23,,
0x014A8,common,0x14A8,acall,0x1000,0x01000,yes,other,1,23,,
0x014AE,common,0x14AE,acall,0x1000,0x01000,yes,other,1,23,,
0x014B4,common,0x14B4,acall,0x1000,0x01000,yes,other,1,23,,
0x014BA,common,0x14BA,acall,0x1000,0x01000,yes,other,2,22,,
0x014C0,common,0x14C0,acall,0x1000,0x01000,yes,other,2,22,,
0x014C6,common,0x14C6,acall,0x1000,0x01000,yes,other,2,22,,
0x014CC,common,0x14CC,acall,0x1000,0x01000,yes,other,2,22,,
0x014D2,common,0x14D2,acall,0x1000,0x01000,yes,other,1,23,,
0x014D8,common,0x14D8,acall,0x1000,0x01000,yes,other,1,23,,
0x014DE,common,0x14DE,acall,0x1000,0x01000,yes,other,0,24,,
0x014E4,common,0x14E4,acall,0x1000,0x01000,yes,other,1,23,,
0x014EA,common,0x14EA,acall,0x1000,0x01000,yes,other,2,22,,
0x014F0,common,0x14F0,acall,0x1000,0x01000,yes,other,2,22,,
0x014F6,common,0x14F6,acall,0x1000,0x01000,yes,other,1,23,,
0x014FC,common,0x14FC,acall,0x1000,0x01000,yes,other,0,24,,
0x01502,common,0x1502,acall,0x1000,0x01000,yes,other,0,24,,
0x01508,common,0x1508,acall,0x1000,0x01000,yes,other,1,23,,
0x0150E,common,0x150E,acall,0x1000,0x01000,yes,other,2,22,,
0x01514,common,0x1514,acall,0x1014,0x01014,yes,other,0,24,,
0x0151A,common,0x151A,acall,0x1000,0x01000,yes,other,0,24,,
0x01520,common,0x1520,acall,0x1000,0x01000,yes,other,0,24,,
0x01526,common,0x1526,acall,0x1000,0x01000,yes,other,0,24,,
0x0152C,common,0x152C,acall,0x1000,0x01000,yes,other,0,24,,
0x01532,common,0x1532,acall,0x1000,0x01000,yes,other,0,24,,
0x01538,common,0x1538,acall,0x1000,0x01000,yes,other,0,24,,
0x0153E,common,0x153E,acall,0x1000,0x01000,yes,other,0,24,,
0x01544,common,0x1544,acall,0x1000,0x01000,yes,other,0,24,,
0x0154A,common,0x154A,acall,0x1000,0x01000,yes,other,1,23,,
0x0154E,common,0x154E,ajmp,0x1002,0x01002,yes,entry,0,24,,
0x01550,common,0x1550,acall,0x1000,0x01000,yes,other,2,22,,
0x01556,common,0x1556,acall,0x1000,0x01000,yes,other,1,23,,
0x0155C,common,0x155C,acall,0x1000,0x01000,yes,other,1,23,,
0x01562,common,0x1562,acall,0x1000,0x01000,yes,other,1,23,,
0x01568,common,0x1568,acall,0x1000,0x01000,yes,other,1,23,,
0x0156E,common,0x156E,acall,0x1000,0x01000,yes,other,2,22,,
0x01574,common,0x1574,acall,0x1000,0x01000,yes,other,1,23,,
0x0157A,common,0x157A,acall,0x1000,0x01000,yes,other,1,23,,
0x01580,common,0x1580,acall,0x1000,0x01000,yes,other,1,23,,
0x01586,common,0x1586,acall,0x1000,0x01000,yes,other,1,23,,
0x0158C,common,0x158C,acall,0x1000,0x01000,yes,other,1,23,,
0x01592,common,0x1592,acall,0x1000,0x01000,yes,other,0,24,,
0x01598,common,0x1598,acall,0x1000,0x01000,yes,other,0,24,,
0x0159C,common,0x159C,acall,0x1202,0x01202,yes,other,0,24,,
0x0159E,common,0x159E,acall,0x1000,0x01000,yes,other,1,23,,
0x015A2,common,0x15A2,ajmp,0x1202,0x01202,yes,other,1,23,,
0x015A4,common,0x15A4,acall,0x1000,0x01000,yes,other,2,22,,
0x015AA,common,0x15AA,acall,0x1000,0x01000,yes,other,0,24,,
0x015B0,common,0x15B0,acall,0x1000,0x01000,yes,other,1,23,,
0x015B6,common,0x15B6,acall,0x1000,0x01000,yes,other,2,22,,
0x015BA,common,0x15BA,ajmp,0x1402,0x01402,yes,entry,1,23,,0
0x015BC,common,0x15BC,acall,0x1000,0x01000,yes,other,2,22,,
0x015C2,common,0x15C2,acall,0x1000,0x01000,yes,other,0,24,,
0x015C8,common,0x15C8,acall,0x1000,0x01000,yes,other,0,24,,
0x015CE,common,0x15CE,acall,0x1000,0x01000,yes,other,2,22,,
0x015D4,common,0x15D4,acall,0x1000,0x01000,yes,other,0,24,,
0x015DA,common,0x15DA,acall,0x1000,0x01000,yes,other,2,22,,
0x015E0,common,0x15E0,acall,0x1000,0x01000,yes,other,0,24,,
0x015E3,common,0x15E3,ajmp,0x163C,0x0163C,yes,entry,0,24,,1
0x015E6,common,0x15E6,acall,0x1000,0x01000,yes,other,0,24,,
0x015E9,common,0x15E9,ajmp,0x1634,0x01634,yes,other,0,24,,
0x015EC,common,0x15EC,acall,0x1000,0x01000,yes,other,1,23,,
0x015F2,common,0x15F2,acall,0x1000,0x01000,yes,other,0,24,,
0x015F8,common,0x15F8,acall,0x1000,0x01000,yes,other,1,23,,
0x015FE,common,0x15FE,acall,0x1000,0x01000,yes,other,0,24,,
0x01602,common,0x1602,ajmp,0x1202,0x01202,yes,other,0,24,,
0x01604,common,0x1604,acall,0x1000,0x01000,yes,other,1,23,,
0x0160A,common,0x160A,acall,0x1000,0x01000,yes,other,0,24,,
0x01610,common,0x1610,acall,0x1000,0x01000,yes,other,0,24,,
0x01616,common,0x1616,acall,0x1000,0x01000,yes,other,0,24,,
0x0161C,common,0x161C,acall,0x1000,0x01000,yes,other,2,22,,
0x01622,common,0x1622,acall,0x1000,0x01000,yes,other,0,24,,
0x01628,common,0x1628,acall,0x1000,0x01000,yes,other,0,24,,
0x0162E,common,0x162E,acall,0x1000,0x01000,yes,other,1,23,,
0x01634,common,0x1634,acall,0x1000,0x01000,yes,other,0,24,,
0x01638,common,0x1638,acall,0x1402,0x01402,yes,entry,0,24,,0
0x0163A,common,0x163A,acall,0x1000,0x01000,yes,other,1,23,,
0x01640,common,0x1640,acall,0x1014,0x01014,yes,other,0,24,,
0x01646,common,0x1646,acall,0x1014,0x01014,yes,other,0,24,,
0x0164C,common,0x164C,acall,0x1014,0x01014,yes,other,0,24,,
0x01652,common,0x1652,acall,0x1014,0x01014,yes,other,0,24,,
0x01656,common,0x1656,ajmp,0x1402,0x01402,yes,entry,1,23,,0
0x01658,common,0x1658,acall,0x1014,0x01014,yes,other,2,22,,
0x0165E,common,0x165E,acall,0x1014,0x01014,yes,other,0,24,,
0x01661,common,0x1661,acall,0x1760,0x01760,yes,other,0,24,,
0x01664,common,0x1664,acall,0x1014,0x01014,yes,other,1,23,,
0x0166A,common,0x166A,acall,0x1014,0x01014,yes,other,0,24,,
0x01670,common,0x1670,acall,0x1014,0x01014,yes,other,1,23,,
0x01676,common,0x1676,acall,0x1014,0x01014,yes,other,0,24,,
0x0167C,common,0x167C,acall,0x1000,0x01000,yes,other,0,24,,
0x01682,common,0x1682,acall,0x1000,0x01000,yes,other,0,24,,
0x01688,common,0x1688,acall,0x1000,0x01000,yes,other,0,24,,
0x0168E,common,0x168E,acall,0x1000,0x01000,yes,other,0,24,,
0x01694,common,0x1694,acall,0x1000,0x01000,yes,other,0,24,,
0x0169A,common,0x169A,acall,0x1000,0x01000,yes,other,0,24,,
0x016A0,common,0x16A0,acall,0x1000,0x01000,yes,other,0,24,,
0x016A6,common,0x16A6,acall,0x1000,0x01000,yes,other,0,24,,
0x016AC,common,0x16AC,acall,0x1000,0x01000,yes,other,0,24,,
0x016B2,common,0x16B2,acall,0x1000,0x01000,yes,other,2,22,,
0x016B8,common,0x16B8,acall,0x1000,0x01000,yes,other,2,22,,
0x016BE,common,0x16BE,acall,0x1000,0x01000,yes,other,0,24,,
0x016C2,common,0x16C2,ajmp,0x1302,0x01302,yes,other,1,23,,
0x016C4,common,0x16C4,acall,0x1000,0x01000,yes,other,2,22,,
0x016CA,common,0x16CA,acall,0x1000,0x01000,yes,other,0,24,,
0x016D0,common,0x16D0,acall,0x1000,0x01000,yes,other,2,22,,
0x016D6,common,0x16D6,acall,0x1000,0x01000,yes,other,2,22,,
0x016DC,common,0x16DC,acall,0x1000,0x01000,yes,other,2,22,,
0x016E2,common,0x16E2,acall,0x1000,0x01000,yes,other,0,24,,
0x016E8,common,0x16E8,acall,0x1000,0x01000,yes,other,0,24,,
0x016EC,common,0x16EC,acall,0x1002,0x01002,yes,entry,1,23,,
0x016EE,common,0x16EE,acall,0x1000,0x01000,yes,other,2,22,,
0x016F4,common,0x16F4,acall,0x1000,0x01000,yes,other,0,24,,
0x016FA,common,0x16FA,acall,0x1000,0x01000,yes,other,0,24,,
0x016FE,common,0x16FE,ajmp,0x1702,0x01702,yes,entry,1,23,,0
0x01700,common,0x1700,acall,0x1000,0x01000,yes,other,2,22,,
0x01706,common,0x1706,acall,0x1000,0x01000,yes,other,2,22,,
0x0170C,common,0x170C,acall,0x1000,0x01000,yes,other,0,24,,
0x01712,common,0x1712,acall,0x1000,0x01000,yes,other,0,24,,
0x01718,common,0x1718,acall,0x1000,0x01000,yes,other,0,24,,
0x0171B,common,0x171B,acall,0x1754,0x01754,yes,other,0,24,,
0x0171E,common,0x171E,acall,0x1014,0x01014,yes,other,1,23,,
0x01721,common,0x1721,acall,0x1796,0x01796,yes,other,0,24,,
0x01724,common,0x1724,acall,0x1014,0x01014,yes,other,0,24,,
0x0172A,common,0x172A,acall,0x1014,0x01014,yes,other,0,24,,
0x01730,common,0x1730,acall,0x1014,0x01014,yes,other,0,24,,
0x01736,common,0x1736,acall,0x1014,0x01014,yes,other,0,24,,
0x0173C,common,0x173C,acall,0x1000,0x01000,yes,other,1,23,,
0x01742,common,0x1742,acall,0x1000,0x01000,yes,other,0,24,,
0x01748,common,0x1748,acall,0x1000,0x01000,yes,other,2,22,,
0x0174E,common,0x174E,acall,0x1000,0x01000,yes,other,2,22,,
0x01754,common,0x1754,acall,0x1000,0x01000,yes,other,0,24,,
0x0175A,common,0x175A,acall,0x1000,0x01000,yes,other,2,22,,
0x01760,common,0x1760,acall,0x1000,0x01000,yes,other,2,22,,
0x01764,common,0x1764,ajmp,0x1002,0x01002,yes,entry,0,24,,
0x01766,common,0x1766,acall,0x1000,0x01000,yes,other,1,23,,
0x0176C,common,0x176C,acall,0x1000,0x01000,yes,other,0,24,,
0x01772,common,0x1772,acall,0x1000,0x01000,yes,other,0,24,,
0x01778,common,0x1778,acall,0x1000,0x01000,yes,other,0,24,,
0x0177E,common,0x177E,acall,0x1000,0x01000,yes,other,0,24,,
0x01784,common,0x1784,acall,0x1000,0x01000,yes,other,0,24,,
0x0178A,common,0x178A,acall,0x1000,0x01000,yes,other,0,24,,
0x01790,common,0x1790,acall,0x1000,0x01000,yes,other,0,24,,
0x01796,common,0x1796,acall,0x1000,0x01000,yes,other,0,24,,
0x0179C,common,0x179C,acall,0x1000,0x01000,yes,other,0,24,,
0x0179F,common,0x179F,ajmp,0x1664,0x01664,yes,other,0,24,,
0x017A2,common,0x17A2,acall,0x1000,0x01000,yes,other,1,23,,
0x017A8,common,0x17A8,acall,0x1000,0x01000,yes,other,0,24,,
0x017AE,common,0x17AE,acall,0x1000,0x01000,yes,other,0,24,,
0x017B4,common,0x17B4,acall,0x1000,0x01000,yes,other,0,24,,
0x017BA,common,0x17BA,acall,0x1000,0x01000,yes,other,0,24,,
0x017C0,common,0x17C0,acall,0x1000,0x01000,yes,other,0,24,,
0x017C6,common,0x17C6,acall,0x1000,0x01000,yes,other,1,23,,
0x017CC,common,0x17CC,acall,0x1000,0x01000,yes,other,2,22,,
0x017CF,common,0x17CF,ajmp,0x16A1,0x016A1,yes,other,0,24,,
0x017D0,common,0x17D0,ajmp,0x1502,0x01502,yes,other,0,24,,
0x017D2,common,0x17D2,acall,0x1000,0x01000,yes,other,1,23,,
0x017D5,common,0x17D5,ajmp,0x164C,0x0164C,yes,other,0,24,,
0x017D8,common,0x17D8,acall,0x1000,0x01000,yes,other,0,24,,
0x017DE,common,0x17DE,acall,0x1000,0x01000,yes,other,2,22,,
0x017E4,common,0x17E4,acall,0x1000,0x01000,yes,other,2,22,,
0x017EA,common,0x17EA,acall,0x1000,0x01000,yes,other,0,24,,
0x017F0,common,0x17F0,acall,0x1000,0x01000,yes,other,0,24,,
0x017F6,common,0x17F6,acall,0x1000,0x01000,yes,other,0,24,,
0x017FA,common,0x17FA,ajmp,0x1502,0x01502,yes,other,1,23,,
0x017FC,common,0x17FC,acall,0x1000,0x01000,yes,other,2,22,,
0x01802,common,0x1802,acall,0x1800,0x01800,yes,other,0,24,,
0x01808,common,0x1808,acall,0x1800,0x01800,yes,other,2,22,,
0x0180E,common,0x180E,acall,0x1800,0x01800,yes,other,0,24,,
0x01811,common,0x1811,ajmp,0x1EA9,0x01EA9,yes,other,0,24,,
0x01814,common,0x1814,acall,0x1800,0x01800,yes,other,1,23,,
0x0181A,common,0x181A,acall,0x1800,0x01800,yes,other,0,24,,
0x01820,common,0x1820,acall,0x1800,0x01800,yes,other,0,24,,
0x01826,common,0x1826,acall,0x1800,0x01800,yes,other,0,24,,
0x0182C,common,0x182C,acall,0x1800,0x01800,yes,other,0,24,,
0x01832,common,0x1832,acall,0x1800,0x01800,yes,other,1,23,,
0x01838,common,0x1838,acall,0x1800,0x01800,yes,other,2,22,,
0x0183E,common,0x183E,acall,0x1800,0x01800,yes,other,2,22,,
0x01844,common,0x1844,acall,0x1800,0x01800,yes,other,0,24,,
0x0184A,common,0x184A,acall,0x1800,0x01800,yes,other,0,24,,
0x01850,common,0x1850,acall,0x1800,0x01800,yes,other,2,22,,
0x01856,common,0x1856,acall,0x1800,0x01800,yes,other,0,24,,
0x0185C,common,0x185C,acall,0x1800,0x01800,yes,other,0,24,,
0x01860,common,0x1860,ajmp,0x1C02,0x01C02,yes,other,1,23,,
0x01862,common,0x1862,acall,0x1800,0x01800,yes,other,2,22,,
0x01868,common,0x1868,acall,0x1800,0x01800,yes,other,2,22,,
0x0186E,common,0x186E,acall,0x1800,0x01800,yes,other,0,24,,
0x01874,common,0x1874,acall,0x1800,0x01800,yes,other,2,22,,
0x0187A,common,0x187A,acall,0x1800,0x01800,yes,other,0,24,,
0x01880,common,0x1880,acall,0x1800,0x01800,yes,other,0,24,,
0x01886,common,0x1886,acall,0x1800,0x01800,yes,other,0,24,,
0x0188C,common,0x188C,acall,0x1814,0x01814,yes,other,0,24,,
0x01892,common,0x1892,acall,0x1814,0x01814,yes,other,0,24,,
0x01898,common,0x1898,acall,0x1814,0x01814,yes,other,1,23,,
0x0189E,common,0x189E,acall,0x1814,0x01814,yes,other,2,22,,
0x018A4,common,0x18A4,acall,0x1814,0x01814,yes,other,0,24,,
0x018AA,common,0x18AA,acall,0x1814,0x01814,yes,other,1,23,,
0x018B0,common,0x18B0,acall,0x1814,0x01814,yes,other,0,24,,
0x018B3,common,0x18B3,ajmp,0x1CC5,0x01CC5,yes,other,0,24,,
0x018B6,common,0x18B6,acall,0x1814,0x01814,yes,other,1,23,,
0x018BC,common,0x18BC,acall,0x1814,0x01814,yes,other,0,24,,
0x018C0,common,0x18C0,ajmp,0x1B02,0x01B02,yes,entry,0,24,,
0x018C2,common,0x18C2,acall,0x1814,0x01814,yes,other,1,23,,
0x018C5,common,0x18C5,ajmp,0x1C8A,0x01C8A,yes,other,0,24,,
0x018C8,common,0x18C8,acall,0x1814,0x01814,yes,other,1,23,,
0x018CE,common,0x18CE,acall,0x1814,0x01814,yes,other,1,23,,
0x018D4,common,0x18D4,acall,0x1814,0x01814,yes,other,2,22,,
0x018DA,common,0x18DA,acall,0x1814,0x01814,yes,other,0,24,,
0x018E0,common,0x18E0,acall,0x1814,0x01814,yes,other,0,24,,
0x018E6,common,0x18E6,acall,0x1814,0x01814,yes,other,0,24,,
0x018EC,common,0x18EC,acall,0x1814,0x01814,yes,other,0,24,,
0x018F2,common,0x18F2,acall,0x1814,0x01814,yes,other,1,23,,
0x018F8,common,0x18F8,acall,0x1814,0x01814,yes,other,0,24,,
0x018FE,common,0x18FE,acall,0x1814,0x01814,yes,other,1,23,,
0x01904,common,0x1904,acall,0x1814,0x01814,yes,other,0,24,,
0x0190A,common,0x190A,acall,0x1814,0x01814,yes,other,1,23,,
0x01910,common,0x1910,acall,0x1814,0x01814,yes,other,1,23,,
0x01914,common,0x1914,ajmp,0x1C02,0x01C02,yes,other,0,24,,
0x01916,common,0x1916,acall,0x1814,0x01814,yes,other,1,23,,
0x0191C,common,0x191C,acall,0x1814,0x01814,yes,other,0,24,,
0x01922,common,0x1922,acall,0x1814,0x01814,yes,other,1,23,,
0x01928,common,0x1928,acall,0x1814,0x01814,yes,other,0,24,,
0x0192E,common,0x192E,acall,0x1814,0x01814,yes,other,0,24,,
0x01934,common,0x1934,acall,0x1814,0x01814,yes,other,0,24,,
0x01938,common,0x1938,ajmp,0x1802,0x01802,yes,other,1,23,,
0x0193A,common,0x193A,acall,0x1814,0x01814,yes,other,2,22,,
0x01940,common,0x1940,acall,0x1814,0x01814,yes,other,1,23,,
0x01946,common,0x1946,acall,0x1814,0x01814,yes,other,0,24,,
0x0194C,common,0x194C,acall,0x1814,0x01814,yes,other,1,23,,
0x01952,common,0x1952,acall,0x1814,0x01814,yes,other,0,24,,
0x01958,common,0x1958,acall,0x1814,0x01814,yes,other,0,24,,
0x0195E,common,0x195E,acall,0x1800,0x01800,yes,other,0,24,,
0x01964,common,0x1964,acall,0x1800,0x01800,yes,other,0,24,,
0x0196A,common,0x196A,acall,0x1800,0x01800,yes,other,2,22,,
0x01970,common,0x1970,acall,0x1800,0x01800,yes,other,2,22,,
0x01976,common,0x1976,acall,0x1800,0x01800,yes,other,0,24,,
0x0197C,common,0x197C,acall,0x1814,0x01814,yes,other,0,24,,
0x01982,common,0x1982,acall,0x1814,0x01814,yes,other,0,24,,
0x01985,common,0x1985,ajmp,0x1E0C,0x01E0C,yes,other,0,24,,
0x01988,common,0x1988,acall,0x1800,0x01800,yes,other,0,24,,
0x0198B,common,0x198B,ajmp,0x1EE7,0x01EE7,yes,entry,0,24,,
0x0198E,common,0x198E,acall,0x1800,0x01800,yes,other,0,24,,
0x01992,common,0x1992,acall,0x1C02,0x01C02,yes,other,1,23,,
0x01994,common,0x1994,acall,0x1800,0x01800,yes,other,2,22,,
0x0199A,common,0x199A,acall,0x1800,0x01800,yes,other,0,24,,
0x019A0,common,0x19A0,acall,0x1800,0x01800,yes,other,0,24,,
0x019A6,common,0x19A6,acall,0x1800,0x01800,yes,other,0,24,,
0x019A9,common,0x19A9,ajmp,0x1E18,0x01E18,yes,other,0,24,,
0x019AC,common,0x19AC,acall,0x1800,0x01800,yes,other,0,24,,
0x019B2,common,0x19B2,acall,0x1800,0x01800,yes,other,2,22,,
0x019B8,common,0x19B8,acall,0x1800,0x01800,yes,other,2,22,,
0x019BC,common,0x19BC,ajmp,0x1C02,0x01C02,yes,other,1,23,,
0x019BE,common,0x19BE,acall,0x1800,0x01800,yes,other,2,22,,
0x019C4,common,0x19C4,acall,0x1800,0x01800,yes,other,0,24,,
0x019CA,common,0x19CA,acall,0x1800,0x01800,yes,other,0,24,,
0x019D0,common,0x19D0,acall,0x1800,0x01800,yes,other,1,23,,
0x019D6,common,0x19D6,acall,0x1800,0x01800,yes,other,1,23,,
0x019DC,common,0x19DC,acall,0x1800,0x01800,yes,other,0,24,,
0x019DF,common,0x19DF,ajmp,0x1E74,0x01E74,yes,other,0,24,,
0x019E2,common,0x19E2,acall,0x1800,0x01800,yes,other,1,23,,
0x019E8,common,0x19E8,acall,0x1800,0x01800,yes,other,1,23,,
0x019EE,common,0x19EE,acall,0x1800,0x01800,yes,other,2,22,,
0x019F4,common,0x19F4,acall,0x1800,0x01800,yes,other,0,24,,
0x019FA,common,0x19FA,acall,0x1800,0x01800,yes,other,2,22,,
0x01A00,common,0x1A00,acall,0x1800,0x01800,yes,other,1,23,,
0x01A06,common,0x1A06,acall,0x1800,0x01800,yes,other,0,24,,
0x01A0C,common,0x1A0C,acall,0x1800,0x01800,yes,other,1,23,,
0x01A12,common,0x1A12,acall,0x1800,0x01800,yes,other,1,23,,
0x01A18,common,0x1A18,acall,0x1800,0x01800,yes,other,0,24,,
0x01A1E,common,0x1A1E,acall,0x1800,0x01800,yes,other,0,24,,
0x01A24,common,0x1A24,acall,0x1800,0x01800,yes,other,0,24,,
0x01A27,common,0x1A27,ajmp,0x1EB1,0x01EB1,yes,other,0,24,,
0x01A28,common,0x1A28,acall,0x1D02,0x01D02,yes,entry,0,24,,
0x01A2A,common,0x1A2A,acall,0x1800,0x01800,yes,other,1,23,,
0x01A30,common,0x1A30,acall,0x1800,0x01800,yes,other,0,24,,
0x01A36,common,0x1A36,acall,0x1800,0x01800,yes,other,1,23,,
0x01A3C,common,0x1A3C,acall,0x1800,0x01800,yes,other,0,24,,
0x01A3F,common,0x1A3F,ajmp,0x1ED9,0x01ED9,yes,other,0,24,,
0x01A42,common,0x1A42,acall,0x1800,0x01800,yes,other,1,23,,
0x01A45,common,0x1A45,ajmp,0x1ED8,0x01ED8,yes,entry,0,24,,
0x01A48,common,0x1A48,acall,0x1800,0x01800,yes,other,1,23,,
0x01A4E,common,0x1A4E,acall,0x1800,0x01800,yes,other,0,24,,
0x01A54,common,0x1A54,acall,0x1800,0x01800,yes,other,1,23,,
0x01A5A,common,0x1A5A,acall,0x1800,0x01800,yes,other,0,24,,
0x01A60,common,0x1A60,acall,0x1800,0x01800,yes,other,0,24,,
0x01A63,common,0x1A63,ajmp,0x1E54,0x01E54,yes,other,0,24,,
0x01A66,common,0x1A66,acall,0x1800,0x01800,yes,other,1,23,,
0x01A6C,common,0x1A6C,acall,0x1800,0x01800,yes,other,1,23,,
0x01A72,common,0x1A72,acall,0x1800,0x01800,yes,other,0,24,,
0x01A78,common,0x1A78,acall,0x1800,0x01800,yes,other,0,24,,
0x01A7B,common,0x1A7B,ajmp,0x1E6C,0x01E6C,yes,other,0,24,,
0x01A7E,common,0x1A7E,acall,0x1800,0x01800,yes,other,0,24,,
0x01A84,common,0x1A84,acall,0x1800,0x01800,yes,other,2,22,,
0x01A8A,common,0x1A8A,acall,0x1800,0x01800,yes,other,0,24,,
0x01A90,common,0x1A90,acall,0x1800,0x01800,yes,other,0,24,,
0x01A96,common,0x1A96,acall,0x1800,0x01800,yes,other,0,24,,
0x01A9A,common,0x1A9A,acall,0x1902,0x01902,yes,other,0,24,,
0x01A9C,common,0x1A9C,acall,0x1800,0x01800,yes,other,1,23,,
0x01AA2,common,0x1AA2,acall,0x1800,0x01800,yes,other,0,24,,
0x01AA8,common,0x1AA8,acall,0x1800,0x01800,yes,other,0,24,,
0x01AAE,common,0x1AAE,acall,0x1800,0x01800,yes,other,1,23,,
0x01AB4,common,0x1AB4,acall,0x1800,0x01800,yes,other,0,24,,
0x01AB7,common,0x1AB7,ajmp,0x1E84,0x01E84,yes,other,0,24,,
0x01ABA,common,0x1ABA,acall,0x1800,0x01800,yes,other,0,24,,
0x01ABD,common,0x1ABD,ajmp,0x1E7C,0x01E7C,yes,other,0,24,,
0x01AC0,common,0x1AC0,acall,0x1800,0x01800,yes,other,1,23,,
0x01AF4,common,0x1AF4,ajmp,0x1870,0x01870,yes,entry,0,24,,0
0x01B03,common,0x1B03,ajmp,0x19EB,0x019EB,yes,entry,0,24,,
0x01B1A,common,0x1B1A,ajmp,0x19EB,0x019EB,yes,entry,0,24,,
0x01B2E,common,0x1B2E,ajmp,0x18F0,0x018F0,yes,other,0,24,,
0x01B39,common,0x1B39,acall,0x18C0,0x018C0,yes,other,1,23,,
0x01B44,common,0x1B44,ajmp,0x19E2,0x019E2,yes,other,0,24,,
0x01B5F,common,0x1B5F,ajmp,0x1990,0x01990,yes,entry,1,23,,0
0x01B68,common,0x1B68,acall,0x18C0,0x018C0,yes,other,1,23,,
0x01B73,common,0x1B73,ajmp,0x19E2,0x019E2,yes,other,0,24,,
0x01B8C,common,0x1B8C,acall,0x1812,0x01812,yes,other,1,23,,
0x01B8E,common,0x1B8E,ajmp,0x19EB,0x019EB,yes,entry,2,22,,
0x01BA2,common,0x1BA2,ajmp,0x18F0,0x018F0,yes,other,0,24,,
0x01BEB,common,0x1BEB,ajmp,0x18F0,0x018F0,yes,other,0,24,,
0x01C08,common,0x1C08,acall,0x1E90,0x01E90,yes,other,1,23,,
0x01C1D,common,0x1C1D,acall,0x1E90,0x01E90,yes,other,1,23,,
0x01C50,common,0x1C50,ajmp,0x1806,0x01806,yes,entry,2,22,,
0x01C7B,common,0x1C7B,acall,0x1B10,0x01B10,yes,other,0,24,,
0x01C8A,common,0x1C8A,ajmp,0x1812,0x01812,yes,other,1,23,,
0x01C8C,common,0x1C8C,acall,0x1B10,0x01B10,yes,other,2,22,,
0x01C92,common,0x1C92,ajmp,0x1893,0x01893,yes,other,0,24,,
0x01CD4,common,0x1CD4,acall,0x1AEF,0x01AEF,yes,entry,1,23,,
0x01CDF,common,0x1CDF,acall,0x1AE0,0x01AE0,yes,other,1,23,,
0x01CF2,common,0x1CF2,acall,0x1AE0,0x01AE0,yes,other,1,23,,
0x01D19,common,0x1D19,ajmp,0x19F5,0x019F5,yes,other,0,24,,
0x01D22,common,0x1D22,acall,0x1AEF,0x01AEF,yes,entry,1,23,,
0x01D2C,common,0x1D2C,ajmp,0x1F22,0x01F22,yes,other,0,24,,
0x01D34,common,0x1D34,ajmp,0x18FF,0x018FF,yes,other,0,24,,
0x01D3B,common,0x1D3B,ajmp,0x184F,0x0184F,yes,entry,0,24,,
0x01D40,common,0x1D40,ajmp,0x19DC,0x019DC,yes,other,0,24,,
0x01D52,common,0x1D52,acall,0x1AE0,0x01AE0,yes,other,1,23,,
0x01D63,common,0x1D63,ajmp,0x19DF,0x019DF,yes,other,0,24,,
0x01D82,common,0x1D82,ajmp,0x19DC,0x019DC,yes,other,0,24,,
0x01D94,common,0x1D94,acall,0x1AE0,0x01AE0,yes,other,1,23,,
0x01DA1,common,0x1DA1,ajmp,0x19DF,0x019DF,yes,other,0,24,,
0x01DB3,common,0x1DB3,acall,0x1AE0,0x01AE0,yes,other,1,23,,
