construction_id,access_id,row_kind,methods,anchors,construction_runtime,construction_file,context,matched_bytes,frame_start,frame_onto,frame_over,effective_base,destination,terms,semantics,consumer_runtime,consumer_file,direction,status,stop_reason,stop_runtime,stop_file
template:0xA522@0xA5B6>0xA512,template:0xA522@0xA5B6>0xA512/0xA52C@0xA5B6>0xA512,access,direct-handoff overlapping-add-suffix,0x2A5B6,0xA522,0x2A522,0xA5B6>0xA512,a4248bf582e43408f583,0x2A5B6,22,2,0x088B,DPTR,DPTR ← 0x088B + low8(R6×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xA52C,0x2A52C,read,decoded-candidate,unsupported-instruction,0xA52D,0x2A52D
template:0xA522@0xA5FB>0xA512,template:0xA522@0xA5FB>0xA512/0xA52C@0xA5FB>0xA512,access,direct-handoff overlapping-add-suffix,0x2A5FB,0xA522,0x2A522,0xA5FB>0xA512,a4248bf582e43408f583,0x2A5FB,22,2,0x088B,DPTR,DPTR ← 0x088B + low8(R6×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xA52C,0x2A52C,read,decoded-candidate,unsupported-instruction,0xA52D,0x2A52D
template:0xA522@body,template:0xA522@body/0xA52C@body,body-evidence,overlapping-add-suffix template-scan,0x2A50E 0x2A50F 0x2A512 0x2A513 0x2A51C 0x2A51D 0x2A51E 0x2A51F 0x2A522 0x2A523,0xA522,0x2A522,,a4248bf582e43408f583,0x2A50E 0x2A51C,22,2,0x088B,DPTR,DPTR ← 0x088B + low8(R6×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xA52C,0x2A52C,read,decoded-candidate,unsupported-instruction,0xA52D,0x2A52D
template:0xA535@body,template:0xA535@body/none,construction-only,overlapping-add-suffix template-scan,0x2A52E 0x2A531 0x2A532 0x2A535 0x2A536,0xA535,0x2A535,,a42474f582e43408f583,0x2A52E,22,2,0x0874,DPTR,DPTR ← 0x0874 + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unsupported-instruction,0xA53F,0x2A53F
template:0xABE6@body,template:0xABE6@body/none,construction-only,overlapping-add-suffix template-scan,0x2ABE1 0x2ABE2 0x2ABE3 0x2ABE6 0x2ABE7,0xABE6,0x2ABE6,,a424fcf582e43408f583,0x2ABE1,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(R5×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xABF0,0x2ABF0
template:0xAC06@0xAE34>0xAC02,template:0xAC06@0xAE34>0xAC02/0xAC10@0xAE34>0xAC02,access,direct-handoff overlapping-add-suffix,0x2AE34,0xAC06,0x2AC06,0xAE34>0xAC02,a4240cf582e43409f583,0x2AE34,24,0,0x090C,DPTR,DPTR ← 0x090C + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xAC10,0x2AC10,read,decoded-candidate,unsupported-branch,0xAC11,0x2AC11
template:0xAC06@body,template:0xAC06@body/0xAC10@body,body-evidence,overlapping-add-suffix template-scan,0x2ABFF 0x2AC02 0x2AC03 0x2AC06 0x2AC07,0xAC06,0x2AC06,,a4240cf582e43409f583,0x2ABFF,24,0,0x090C,DPTR,DPTR ← 0x090C + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xAC10,0x2AC10,read,decoded-candidate,unsupported-branch,0xAC11,0x2AC11
template:0xACC3@0x75AF>0x769E;0x76A1>0xACBF,template:0xACC3@0x75AF>0x769E;0x76A1>0xACBF/none,construction-only,direct-handoff overlapping-add-suffix,0x275AF,0xACC3,0x2ACC3,0x75AF>0x769E;0x76A1>0xACBF,a42435f582e4340af583,0x275AF,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76A4,0x276A4
template:0xACC3@0x75C2>0xACC0,template:0xACC3@0x75C2>0xACC0/none,construction-only,direct-handoff overlapping-add-suffix,0x275C1 0x275C2,0xACC3,0x2ACC3,0x75C2>0xACC0,a42435f582e4340af583,0x275C1,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(R3×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x75C5,0x275C5
template:0xACC3@0x75D0>0xACBF,template:0xACC3@0x75D0>0xACBF/none,construction-only,direct-handoff overlapping-add-suffix,0x275CD 0x275D0,0xACC3,0x2ACC3,0x75D0>0xACBF,a42435f582e4340af583,0x275CD,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x75D3,0x275D3
template:0xACC3@0x7691>0xACBF,template:0xACC3@0x7691>0xACBF/none,construction-only,direct-handoff overlapping-add-suffix,0x2768E 0x27691,0xACC3,0x2ACC3,0x7691>0xACBF,a42435f582e4340af583,0x2768E,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x7694,0x27694
template:0xACC3@0x76A1>0xACBF,template:0xACC3@0x76A1>0xACBF/none,construction-only,direct-handoff overlapping-add-suffix,0x2769E 0x276A1,0xACC3,0x2ACC3,0x76A1>0xACBF,a42435f582e4340af583,0x2769E,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76A4,0x276A4
template:0xACC3@0x76EF>0xACC0,template:0xACC3@0x76EF>0xACC0/none,construction-only,direct-handoff overlapping-add-suffix,0x276EE 0x276EF,0xACC3,0x2ACC3,0x76EF>0xACC0,a42435f582e4340af583,0x276EE,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(R3×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76F2,0x276F2
template:0xACC3@0xAF44>0xACC0,template:0xACC3@0xAF44>0xACC0/none,construction-only,direct-handoff overlapping-add-suffix,0x2AF44,0xACC3,0x2ACC3,0xAF44>0xACC0,a42435f582e4340af583,0x2AF44,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAF47,0x2AF47
template:0xACC3@0xB3A1>0xACBF,template:0xACC3@0xB3A1>0xACBF/none,construction-only,direct-handoff overlapping-add-suffix,0x2B39E 0x2B3A1,0xACC3,0x2ACC3,0xB3A1>0xACBF,a42435f582e4340af583,0x2B39E,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xB3A4,0x2B3A4
template:0xACC3@0xB3BD>0xACC0,template:0xACC3@0xB3BD>0xACC0/none,construction-only,direct-handoff overlapping-add-suffix,0x2B3BC 0x2B3BD,0xACC3,0x2ACC3,0xB3BD>0xACC0,a42435f582e4340af583,0x2B3BC,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(R3×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xB3C0,0x2B3C0
template:0xACC3@0xB3CB>0xACBF,template:0xACC3@0xB3CB>0xACBF/none,construction-only,direct-handoff overlapping-add-suffix,0x2B3C8 0x2B3CB,0xACC3,0x2ACC3,0xB3CB>0xACBF,a42435f582e4340af583,0x2B3C8,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xB3CE,0x2B3CE
template:0xACC3@body,template:0xACC3@body/none,body-evidence,overlapping-add-suffix template-scan,0x2ACBF 0x2ACC0 0x2ACC3 0x2ACC4,0xACC3,0x2ACC3,,a42435f582e4340af583,0x2ACBF,24,0,0x0A35,DPTR,DPTR ← 0x0A35 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0xACCD,0x2ACCD
template:0xACD6@0xA129>0xACD3,template:0xACD6@0xA129>0xACD3/none,construction-only,direct-handoff overlapping-add-suffix,0x2A125 0x2A128 0x2A129,0xACD6,0x2ACD6,0xA129>0xACD3,a4242cf582e4340af583,0x2A125,24,0,0x0A2C,DPTR,DPTR ← 0x0A2C + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unsupported-branch,0xA12D,0x2A12D
template:0xACD6@0xBED9>0xACD3,template:0xACD6@0xBED9>0xACD3/0xBEDC@body,access,direct-handoff overlapping-add-suffix,0x2BED7 0x2BED8 0x2BED9,0xACD6,0x2ACD6,0xBED9>0xACD3,a4242cf582e4340af583,0x2BED7,24,0,0x0A2C,DPTR,DPTR ← 0x0A2C + low8(R7×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xBEDC,0x2BEDC,read,decoded-candidate,unsupported-instruction,0xBEE1,0x2BEE1
template:0xACD6@body,template:0xACD6@body/none,body-evidence,overlapping-add-suffix template-scan,0x2ACD3 0x2ACD6 0x2ACD7,0xACD6,0x2ACD6,,a4242cf582e4340af583,0x2ACD3,24,0,0x0A2C,DPTR,DPTR ← 0x0A2C + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0xACE0,0x2ACE0
template:0xACE9@0xA117>0xA1AC;0xA1B0>0xACE6,template:0xACE9@0xA117>0xA1AC;0xA1B0>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2A117,0xACE9,0x2ACE9,0xA117>0xA1AC;0xA1B0>0xACE6,a4242df582e4340af583,0x2A117,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xA1B3,0x2A1B3
template:0xACE9@0xA168>0xACE6,template:0xACE9@0xA168>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2A164 0x2A166 0x2A167 0x2A168,0xACE9,0x2ACE9,0xA168>0xACE6,a4242df582e4340af583,0x2A164,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(R7×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xA16B,0x2A16B
template:0xACE9@0xA188>0xACE6,template:0xACE9@0xA188>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2A184 0x2A187 0x2A188,0xACE9,0x2ACE9,0xA188>0xACE6,a4242df582e4340af583,0x2A184,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xA18B,0x2A18B
template:0xACE9@0xA19C>0xACE6,template:0xACE9@0xA19C>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2A198 0x2A19B 0x2A19C,0xACE9,0x2ACE9,0xA19C>0xACE6,a4242df582e4340af583,0x2A198,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xA19F,0x2A19F
template:0xACE9@0xA1B0>0xACE6,template:0xACE9@0xA1B0>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2A1AC 0x2A1AF 0x2A1B0,0xACE9,0x2ACE9,0xA1B0>0xACE6,a4242df582e4340af583,0x2A1AC,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xA1B3,0x2A1B3
template:0xACE9@0xA1F2>0xACE6,template:0xACE9@0xA1F2>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2A1EE 0x2A1F1 0x2A1F2,0xACE9,0x2ACE9,0xA1F2>0xACE6,a4242df582e4340af583,0x2A1EE,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xA1F5,0x2A1F5
template:0xACE9@0xAEA1>0xACE6,template:0xACE9@0xAEA1>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2AE9C 0x2AE9F 0x2AEA0 0x2AEA1,0xACE9,0x2ACE9,0xAEA1>0xACE6,a4242df582e4340af583,0x2AE9C,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(R7×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xAEA4,0x2AEA4
template:0xACE9@0xC373>0xAE9C;0xAEA1>0xACE6,template:0xACE9@0xC373>0xAE9C;0xAEA1>0xACE6/none,construction-only,direct-handoff overlapping-add-suffix,0x2C373,0xACE9,0x2ACE9,0xC373>0xAE9C;0xAEA1>0xACE6,a4242df582e4340af583,0x2C373,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(R7×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xAEA4,0x2AEA4
template:0xACE9@body,template:0xACE9@body/none,body-evidence,overlapping-add-suffix template-scan,0x2ACE6 0x2ACE9 0x2ACEA,0xACE9,0x2ACE9,,a4242df582e4340af583,0x2ACE6,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0xACF3,0x2ACF3
template:0xACF9@0x7588>0xACF4,template:0xACF9@0x7588>0xACF4/none,construction-only,direct-handoff overlapping-add-suffix,0x27580 0x27583 0x27584 0x27585 0x27588,0xACF9,0x2ACF9,0x7588>0xACF4,a424fcf582e43408f583,0x27580,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD03,0x2AD03
template:0xACF9@0xAEB8>0xACF6,template:0xACF9@0xAEB8>0xACF6/none,construction-only,direct-handoff overlapping-add-suffix,0x2AEB8,0xACF9,0x2ACF9,0xAEB8>0xACF6,a424fcf582e43408f583,0x2AEB8,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD03,0x2AD03
template:0xACF9@0xB319>0xACF4,template:0xACF9@0xB319>0xACF4/none,construction-only,direct-handoff overlapping-add-suffix,0x2B311 0x2B314 0x2B315 0x2B316 0x2B319,0xACF9,0x2ACF9,0xB319>0xACF4,a424fcf582e43408f583,0x2B311,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD03,0x2AD03
template:0xACF9@0xC366>0x7580;0x7588>0xACF4,template:0xACF9@0xC366>0x7580;0x7588>0xACF4/none,construction-only,direct-handoff overlapping-add-suffix,0x2C366,0xACF9,0x2ACF9,0xC366>0x7580;0x7588>0xACF4,a424fcf582e43408f583,0x2C366,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD03,0x2AD03
template:0xACF9@0xC389>0xB311;0xB319>0xACF4,template:0xACF9@0xC389>0xB311;0xB319>0xACF4/none,construction-only,direct-handoff overlapping-add-suffix,0x2C389,0xACF9,0x2ACF9,0xC389>0xB311;0xB319>0xACF4,a424fcf582e43408f583,0x2C389,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD03,0x2AD03
template:0xACF9@body,template:0xACF9@body/none,body-evidence,overlapping-add-suffix template-scan,0x2ACF4 0x2ACF5 0x2ACF6 0x2ACF9 0x2ACFA,0xACF9,0x2ACF9,,a424fcf582e43408f583,0x2ACF4,24,0,0x08FC,DPTR,DPTR ← 0x08FC + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD03,0x2AD03
template:0xAD14@0x75F6>0xAD10,template:0xAD14@0x75F6>0xAD10/none,construction-only,direct-handoff overlapping-add-suffix,0x275F3 0x275F6,0xAD14,0x2AD14,0x75F6>0xAD10,a42404f582e43409f583,0x275F3,24,0,0x0904,DPTR,DPTR ← 0x0904 + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD1E,0x2AD1E
template:0xAD14@0xB33D>0xAD10,template:0xAD14@0xB33D>0xAD10/none,construction-only,direct-handoff overlapping-add-suffix,0x2B33A 0x2B33D,0xAD14,0x2AD14,0xB33D>0xAD10,a42404f582e43409f583,0x2B33A,24,0,0x0904,DPTR,DPTR ← 0x0904 + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD1E,0x2AD1E
template:0xAD14@body,template:0xAD14@body/none,body-evidence,overlapping-add-suffix template-scan,0x2AD10 0x2AD11 0x2AD14 0x2AD15,0xAD14,0x2AD14,,a42404f582e43409f583,0x2AD10,24,0,0x0904,DPTR,DPTR ← 0x0904 + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAD1E,0x2AD1E
template:0xAD31@0x75B7>0xAD2E,template:0xAD31@0x75B7>0xAD2E/none,construction-only,direct-handoff overlapping-add-suffix,0x275B7,0xAD31,0x2AD31,0x75B7>0xAD2E,a42439f582e4340af583,0x275B7,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x75BA,0x275BA
template:0xAD31@0x76AC>0xAD2A,template:0xAD31@0x76AC>0xAD2A/none,construction-only,direct-handoff overlapping-add-suffix,0x276AC,0xAD31,0x2AD31,0x76AC>0xAD2A,a42439f582e4340af583,0x276AC,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76AF,0x276AF
template:0xAD31@0x76BD>0xAD2A,template:0xAD31@0x76BD>0xAD2A/none,construction-only,direct-handoff overlapping-add-suffix,0x276BD,0xAD31,0x2AD31,0x76BD>0xAD2A,a42439f582e4340af583,0x276BD,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76C0,0x276C0
template:0xAD31@0x76CE>0xAD2A,template:0xAD31@0x76CE>0xAD2A/none,construction-only,direct-handoff overlapping-add-suffix,0x276CE,0xAD31,0x2AD31,0x76CE>0xAD2A,a42439f582e4340af583,0x276CE,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76D1,0x276D1
template:0xAD31@0x76E4>0xAD2E,template:0xAD31@0x76E4>0xAD2E/none,construction-only,direct-handoff overlapping-add-suffix,0x276E4,0xAD31,0x2AD31,0x76E4>0xAD2E,a42439f582e4340af583,0x276E4,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x76E7,0x276E7
template:0xAD31@0xAF4F>0xAD2E,template:0xAD31@0xAF4F>0xAD2E/none,construction-only,direct-handoff overlapping-add-suffix,0x2AF4E 0x2AF4F,0xAD31,0x2AD31,0xAF4F>0xAD2E,a42439f582e4340af583,0x2AF4E,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(R3×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xAF52,0x2AF52
template:0xAD31@body,template:0xAD31@body/none,body-evidence,overlapping-add-suffix template-scan,0x2AD2A 0x2AD2D 0x2AD2E 0x2AD31 0x2AD32,0xAD31,0x2AD31,,a42439f582e4340af583,0x2AD2A,24,0,0x0A39,DPTR,DPTR ← 0x0A39 + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0xAD3B,0x2AD3B
template:0xAD6A@0xC75E>0xAD67,template:0xAD6A@0xC75E>0xAD67/0xC762@body,access,direct-handoff overlapping-add-suffix,0x2C75B 0x2C75C 0x2C75D 0x2C75E,0xAD6A,0x2AD6A,0xC75E>0xAD67,a424fbf582e43408f583,0x2C75B,24,0,0x08FB,DPTR,DPTR ← 0x08FB + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xC762,0x2C762,write,decoded-candidate,unsupported-instruction,0xC764,0x2C764
template:0xAD6A@0xD782>0xAD67,template:0xAD6A@0xD782>0xAD67/0xD785@body,access,direct-handoff overlapping-add-suffix,0x2D782,0xAD6A,0x2AD6A,0xD782>0xAD67,a424fbf582e43408f583,0x2D782,24,0,0x08FB,DPTR,DPTR ← 0x08FB + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xD785,0x2D785,read,decoded-candidate,unsupported-instruction,0xD786,0x2D786
template:0xAD6A@body,template:0xAD6A@body/none,body-evidence,overlapping-add-suffix template-scan,0x2AD67 0x2AD6A 0x2AD6B,0xAD6A,0x2AD6A,,a424fbf582e43408f583,0x2AD67,24,0,0x08FB,DPTR,DPTR ← 0x08FB + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0xAD74,0x2AD74
template:0xAD78@0xC339>0xAD75,template:0xAD78@0xC339>0xAD75/none,construction-only,direct-handoff overlapping-add-suffix,0x2C335 0x2C338 0x2C339,0xAD78,0x2AD78,0xC339>0xAD75,a4243df582e4340af583,0x2C335,24,0,0x0A3D,DPTR,DPTR ← 0x0A3D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xC33C,0x2C33C
template:0xAD78@0xC350>0xAD75,template:0xAD78@0xC350>0xAD75/none,construction-only,direct-handoff overlapping-add-suffix,0x2C350,0xAD78,0x2AD78,0xC350>0xAD75,a4243df582e4340af583,0x2C350,24,0,0x0A3D,DPTR,DPTR ← 0x0A3D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0xC353,0x2C353
template:0xAD78@body,template:0xAD78@body/none,body-evidence,overlapping-add-suffix template-scan,0x2AD75 0x2AD78 0x2AD79,0xAD78,0x2AD78,,a4243df582e4340af583,0x2AD75,24,0,0x0A3D,DPTR,DPTR ← 0x0A3D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0xAD82,0x2AD82
template:0xB192@0x1A30>0xDE90;0xDE95>0xD896;0xD897>0xB18F,template:0xB192@0x1A30>0xDE90;0xDE95>0xD896;0xD897>0xB18F/0xB19C@0x1A30>0xDE90;0xDE95>0xD896;0xD897>0xB18F,access,direct-handoff overlapping-add-suffix,0x21A30,0xB192,0x2B192,0x1A30>0xDE90;0xDE95>0xD896;0xD897>0xB18F,a424f4f582e43408f583,0x21A30,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-instruction,0xD89A,0x2D89A
template:0xB192@0x509D>0xF49A;0xF49D>0xB18D,template:0xB192@0x509D>0xF49A;0xF49D>0xB18D/0xB19C@0x509D>0xF49A;0xF49D>0xB18D,access,direct-handoff overlapping-add-suffix,0x2509D,0xB192,0x2B192,0x509D>0xF49A;0xF49D>0xB18D,a424f4f582e43408f583,0x2509D,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-instruction,0xF4A0,0x2F4A0
template:0xB192@0x59F1>0xD896;0xD897>0xB18F,template:0xB192@0x59F1>0xD896;0xD897>0xB18F/0xB19C@0x59F1>0xD896;0xD897>0xB18F,access,direct-handoff overlapping-add-suffix,0x259F1,0xB192,0x2B192,0x59F1>0xD896;0xD897>0xB18F,a424f4f582e43408f583,0x259F1,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-instruction,0xD89A,0x2D89A
template:0xB192@0x691E>0xD896;0xD897>0xB18F,template:0xB192@0x691E>0xD896;0xD897>0xB18F/0xB19C@0x691E>0xD896;0xD897>0xB18F,access,direct-handoff overlapping-add-suffix,0x2691E,0xB192,0x2B192,0x691E>0xD896;0xD897>0xB18F,a424f4f582e43408f583,0x2691E,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-instruction,0xD89A,0x2D89A
template:0xB192@0xD897>0xB18F,template:0xB192@0xD897>0xB18F/0xB19C@0xD897>0xB18F,access,direct-handoff overlapping-add-suffix,0x2D896 0x2D897,0xB192,0x2B192,0xD897>0xB18F,a424f4f582e43408f583,0x2D896,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-instruction,0xD89A,0x2D89A
template:0xB192@0xDE95>0xD896;0xD897>0xB18F,template:0xB192@0xDE95>0xD896;0xD897>0xB18F/0xB19C@0xDE95>0xD896;0xD897>0xB18F,access,direct-handoff overlapping-add-suffix,0x2DE90 0x2DE93 0x2DE94 0x2DE95,0xB192,0x2B192,0xDE95>0xD896;0xD897>0xB18F,a424f4f582e43408f583,0x2DE90,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-instruction,0xD89A,0x2D89A
template:0xB192@0xE7BC>0xB18D,template:0xB192@0xE7BC>0xB18D/0xB19C@0xE7BC>0xB18D,access,direct-handoff overlapping-add-suffix,0x2E7B9 0x2E7BC,0xB192,0x2B192,0xE7BC>0xB18D,a424f4f582e43408f583,0x2E7B9,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xB19C,0x2B19C,read,decoded-candidate,unsupported-branch,0xE7BF,0x2E7BF
